triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0001254	train_eligible	0	AC:001057	Q9P7Y4	O14010	O94376	Q9P7Y4	O14010	O94376	5n9j	2	11_24	1
SCF:0001255	train_eligible	1	AC:001058	I7MCM8	Q24CE5	A4VE64	Q1HFX0	Q24CE5	Q1HFW2	6zyw	1	11_24	0
SCF:0001256	train_eligible	0	AC:001058	Q24CE5	I7MCM8	W7XJB1	Q24CE5	Q1HFX0	W7XJB1	6zyw	1	11_24	0
SCF:0001257	train_eligible	1	AC:001058	Q24CE5	I7MCM8	Q24DI9	Q24CE5	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0001258	train_eligible	0	AC:001059	A0A2K3CYB6	A0A2K3DLI2	A0A2K3DQ46	A0A2K3CYB6	A0A2K3DLI2	A0A2K3DQ46	8xks	1	11_24	0
SCF:0001259	train_eligible	1	AC:001059	A0A2K3CYB6	A0A2K3DLI2	A0A2K3DHV6	A0A2K3CYB6	A0A2K3DLI2	A0A2K3DHV6	8xks	1	11_24	0
SCF:0001260	train_eligible	0	AC:001060	A0A2K3DHV6	A0A2K3DM81	A0A2K3DVJ8	A0A2K3DHV6	A0A2K3DM81	A0A2K3DVJ8	8xks	1	11_24	0
SCF:0001261	train_eligible	0	AC:001060	A0A2K3DM81	A0A2K3DHV6	A0A2K3DQ46	A0A2K3DM81	A0A2K3DHV6	A0A2K3DQ46	8xks	1	11_24	0
SCF:0001262	train_eligible	0	AC:001060	A0A2K3DM81	A0A2K3DHV6	A8HUP3	A0A2K3DM81	A0A2K3DHV6	A8HUP3	8xks	1	11_24	0
SCF:0001269	train_eligible	0	AC:001074	P40089	P47017	P53905	P40089	P47017	P53905	4c92	3	3_10	1
SCF:0001270	train_eligible	0	AC:001074	P47017	P40089	Q06406	P47017	P40089	Q06406	4c92	3	3_10	1
SCF:0001271	train_eligible	0	AC:001074	P47017	P40089	P57743	P47017	P40089	P57743	4c92	3	3_10	1
SCF:0001272	train_eligible	0	AC:001074	P47017	P40089	P38203	P47017	P40089	P38203	4c92	3	3_10	1
SCF:0001275	train_eligible	0	AC:001079	P56752	Q9SCY3	Q94AQ8	P56752	Q9SCY3	Q94AQ8	7wff	2	11_24	1
SCF:0001276	train_eligible	0	AC:001079	Q9SCY3	P56752	A0A1B1W4Z4	Q9SCY3	P56752	A0A1B1W4Z4	7wff	2	11_24	1
SCF:0001279	train_eligible	0	AC:001083	Q41038	E1C9L2	Q9SY97	F2D0D5	E1C9L2	A0A2K1IB10	4y28	2	11_24	1
SCF:0001283	train_eligible	0	AC:001087	P62807	Q9Y230	G0RYC2	O23629	Q9Y230	Q9Y230	8x19	3	11_24	1
SCF:0001284	train_eligible	0	AC:001087	P62807	Q9Y230	Q99986	O23629	Q9Y230	Q99986	8x19	3	11_24	1
SCF:0001285	train_eligible	0	AC:001087	P62807	Q9Y230	Q71F23	O23629	Q9Y230	Q71F23	8x19	3	11_24	1
SCF:0001286	train_eligible	0	AC:001087	Q9Y230	P62807	P33778	Q9Y230	O23629	O23629	8x19	3	11_24	1
SCF:0001287	train_eligible	0	AC:001087	Q9Y230	P62807	P04908	Q9Y230	O23629	P0C0S5	8x19	3	11_24	1
SCF:0001290	train_eligible	0	AC:001089	P06271	A0A1S3X147	A0A1S4CE74	P06271	A0A1S3ZQT7	A0A9R0JBX6	8wa1	1	11_24	0
SCF:0001295	train_eligible	1	AC:001092	P36012	Q12493	Q06675	P36012	Q12493	Q06675	6qld	3	11_24	1
SCF:0001296	train_eligible	0	AC:001092	Q12493	P36012	Q06162	Q12493	P36012	Q06162	6qld	3	11_24	1
SCF:0001297	train_eligible	0	AC:001093	P19658	P32855	P89102	P19658	P32855	P89102	5yfp	2	3_10	1
SCF:0001298	train_eligible	0	AC:001093	P19658	P32855	P22224	P19658	P32855	P22224	5yfp	2	3_10	1
SCF:0001299	train_eligible	0	AC:001093	P19658	P32855	P38261	P19658	P32855	P38261	5yfp	2	3_10	1
SCF:0001300	train_eligible	0	AC:001093	P32855	P19658	P32844	P32855	P19658	P32844	5yfp	2	3_10	1
SCF:0001301	train_eligible	0	AC:001093	P32855	P19658	P89102	P32855	P19658	P89102	5yfp	2	3_10	1
SCF:0001302	train_eligible	0	AC:001093	P32855	P19658	P22224	P32855	P19658	P22224	5yfp	2	3_10	1
SCF:0001308	train_eligible	0	AC:001098	A4VE64	Q24DI9	I7MCM8	Q1HFW2	Q24DI9	Q1HFX0	6zyw	1	11_24	0
SCF:0001309	train_eligible	0	AC:001098	Q24DI9	A4VE64	Q24CE5	Q24DI9	Q1HFW2	Q24CE5	6zyw	1	11_24	0
SCF:0001310	train_eligible	0	AC:001098	Q24DI9	A4VE64	W7XJB1	Q24DI9	Q1HFW2	W7XJB1	6zyw	1	11_24	0
SCF:0001311	train_eligible	0	AC:001099	P09884	Q9BVW5	Q9BRX5	P09884	Q9BVW5	Q9BRX5	8b9d	1	11_24	0
SCF:0001312	train_eligible	1	AC:001099	Q9BVW5	P09884	Q9HAW4	Q9BVW5	P09884	Q9HAW4	8b9d	1	11_24	0
SCF:0001314	train_eligible	0	AC:001104	W8SUD1	A0A2P6U4S6	A0A2P6U0J1	Q55329	A0A4V8H007	P14225	7a4p	3	11_24	1
SCF:0001315	train_eligible	0	AC:001105	G0SC21	G0SE33	G0S755	G0SC21	G0SE33	G0S755	8r1o	2	3_10	1
SCF:0001316	train_eligible	0	AC:001105	G0SE33	G0SC21	G0SCD1	G0SE33	G0SC21	G0SCD1	8r1o	2	3_10	1
SCF:0001319	train_eligible	0	AC:001108	P32844	Q06245	P89102	P32844	Q06245	P89102	5yfp	2	3_10	1
SCF:0001320	train_eligible	0	AC:001108	P32844	Q06245	P32855	P32844	Q06245	P32855	5yfp	2	3_10	1
SCF:0001321	train_eligible	0	AC:001108	Q06245	P32844	P32855	Q06245	P32844	P32855	5yfp	2	3_10	1
SCF:0001322	train_eligible	0	AC:001108	Q06245	P32844	P22224	Q06245	P32844	P22224	5yfp	2	3_10	1
SCF:0001323	train_eligible	0	AC:001108	Q06245	P32844	P19658	Q06245	P32844	P19658	5yfp	2	3_10	1
SCF:0001324	train_eligible	0	AC:001111	A8INX1	A8IXD6	A8IL21	A8INX1	A8IXD6	A8IL21	7ekq	2	11_24	1
SCF:0001325	train_eligible	0	AC:001111	A8INX1	A8IXD6	A8IJ60	A8INX1	A8IXD6	A8IJ60	7ekq	2	11_24	1
SCF:0001326	train_eligible	0	AC:001111	A8INX1	A8IXD6	A8IH07	A8INX1	A8IXD6	A8IH07	7ekq	2	11_24	1
SCF:0001327	train_eligible	0	AC:001111	A8IXD6	A8INX1	A8IL21	A8IXD6	A8INX1	A8IL21	7ekq	2	11_24	1
SCF:0001328	train_eligible	0	AC:001111	A8IXD6	A8INX1	A8IJ60	A8IXD6	A8INX1	A8IJ60	7ekq	2	11_24	1
SCF:0001329	train_eligible	0	AC:001111	A8IXD6	A8INX1	A8IS47	A8IXD6	A8INX1	A8IS47	7ekq	2	11_24	1
SCF:0001333	train_eligible	0	AC:001114	Q9UXZ3	P61994	P62010	Q9UXZ3	P62266	A0A3B6SS17	6swd	7	11_24	1
SCF:0001334	train_eligible	0	AC:001115	Q9LTI0	O22993	F4KF14	Q9LTI0	O22993	F4KF14	8xkv	2	11_24	1
SCF:0001335	train_eligible	0	AC:001115	Q9LTI0	O22993	Q9SAJ3	Q9LTI0	O22993	Q9SAJ3	8xkv	2	11_24	1
SCF:0001336	train_eligible	0	AC:001115	Q9LTI0	O22993	F4J3N2	Q9LTI0	O22993	F4J3N2	8xkv	2	11_24	1
SCF:0001340	train_eligible	0	AC:001122	P0ACI0	P0A8T7	P0A8V2	P0ACI0	P0A8T7	P0A8V2	7vwy	2	3_10	1
SCF:0001343	train_eligible	0	AC:001126	O00399	P60709	Q9NZ32	O00399	P68134	Q9NZ32	9b85	2	11_24	1
SCF:0001349	train_eligible	0	AC:001134	P06269	A0A1S4CKK0	A0A1S4CIZ9	P06505	A0A1S4CKK0	A0A1S4CIZ9	8wa1	3	11_24	1
SCF:0001350	train_eligible	1	AC:001135	P40337	P49427	Q712K3	P40337	P49427	P49427	8rx0	1	3_10	0
SCF:0001352	train_eligible	0	AC:001137	P0A0H0	Q2FZ25	Q8GNY5	P21472	A0QVB8	Q8GNY5	7kwg	17	11_24	1
SCF:0001353	train_eligible	0	AC:001137	Q2FZ25	P0A0H0	Q2FW20	A0QVB8	P21472	Q2FW20	7kwg	17	11_24	1
SCF:0001354	train_eligible	0	AC:001137	Q2FZ25	P0A0H0	Q2FW23	A0QVB8	P21472	Q839E7	7kwg	17	11_24	1
SCF:0001357	train_eligible	0	AC:001139	P19263	Q12321	P32569	P19263	Q12321	P32569	7uig	5	11_24	1
SCF:0001358	train_eligible	0	AC:001139	P19263	Q12321	Q12124	P19263	Q12321	Q12124	7uig	5	11_24	1
SCF:0001366	train_eligible	0	AC:001156	Q9SN86	A8MPR5	F4KF14	Q9SN86	A8MPR5	F4KF14	8xku	2	11_24	1
SCF:0001367	train_eligible	0	AC:001156	Q9SN86	A8MPR5	Q9SAJ3	Q9SN86	A8MPR5	Q9SAJ3	8xku	2	11_24	1
SCF:0001368	train_eligible	1	AC:001161	P50990	Q9UHV9	O15212	Q3ZCI9	Q9UHV9	O15212	6nrd	3	11_24	1
SCF:0001369	train_eligible	0	AC:001161	Q9UHV9	P50990	P40227	Q9UHV9	Q3ZCI9	P40227	6nrd	3	11_24	1
SCF:0001372	train_eligible	0	AC:001169	Q9BTE1	P60709	F2Z5G5	Q9BTE1	P68134	F2Z5G5	9b85	2	11_24	1
SCF:0001373	train_eligible	0	AC:001169	Q9BTE1	P60709	Q9NZ32	Q9BTE1	P68134	Q9NZ32	9b85	2	11_24	1
SCF:0001374	train_eligible	0	AC:001172	W5EP45	W5FEZ3	Q8L806	W5EP45	W5FEZ3	Q8L806	8r57	1	11_24	0
SCF:0001375	train_eligible	1	AC:001173	A0A2K3E6S5	O19930	P92277	A0A2K3E6S5	Q7DGD4	P92277	9iiu	1	11_24	0
SCF:0001376	train_eligible	0	AC:001173	O19930	A0A2K3E6S5	P12853	Q7DGD4	A0A2K3E6S5	P12853	9iiu	1	11_24	0
SCF:0001377	train_eligible	0	AC:001179	Q8LCQ4	Q9SUI4	Q9LVM2	F2D0D5	A8IL32	Q9LVM2	7wfd	1	11_24	0
SCF:0001379	train_eligible	1	AC:001179	Q9SUI4	Q8LCQ4	Q9SHR7	A8IL32	F2D0D5	A9RT62	7wfd	1	11_24	0
SCF:0001380	train_eligible	0	AC:001182	P53840	P24279	P30665	P53840	P24279	P30665	9e2x	2	11_24	1
SCF:0001381	train_eligible	0	AC:001182	P53840	P24279	P29469	P53840	P24279	P29469	9e2x	2	11_24	1
SCF:0001382	train_eligible	0	AC:001182	P53840	P24279	P53091	P53840	P24279	P53091	9e2x	2	11_24	1
SCF:0001386	train_eligible	0	AC:001188	Q9P6Q0	P87310	O13964	Q9P6Q0	P87310	O13964	5n9j	1	11_24	0
SCF:0001387	train_eligible	0	AC:001192	A8ISA4	A0A2K3DHV6	A0A2K3CRM9	A8ISA4	A0A2K3DHV6	A0A2K3CRM9	8xks	3	11_24	1
SCF:0001391	train_eligible	0	AC:001197	B8BRQ8	B8CEQ3	B8BYV4	B8BRQ8	B8CEQ3	B8BYV4	8zet	2	11_24	1
SCF:0001392	train_eligible	0	AC:001197	B8BRQ8	B8CEQ3	B8C770	B8BRQ8	B8CEQ3	B8C770	8zet	2	11_24	1
SCF:0001393	train_eligible	0	AC:001197	B8BRQ8	B8CEQ3	B8BU33	B8BRQ8	B8CEQ3	B8BU33	8zet	2	11_24	1
SCF:0001402	train_eligible	0	AC:001203	A0A2K3CXW8	A8IXD6	A8INX1	A0A2K3CXW8	A8IXD6	A8INX1	7ekq	2	11_24	1
SCF:0001403	train_eligible	0	AC:001203	A8IXD6	A0A2K3CXW8	A8IJ60	A8IXD6	A0A2K3CXW8	A8IJ60	7ekq	2	11_24	1
SCF:0001404	train_eligible	0	AC:001203	A8IXD6	A0A2K3CXW8	A8IS47	A8IXD6	A0A2K3CXW8	A8IS47	7ekq	2	11_24	1
SCF:0001405	train_eligible	0	AC:001203	A8IXD6	A0A2K3CXW8	P42380	A8IXD6	A0A2K3CXW8	P42380	7ekq	2	11_24	1
SCF:0001406	train_eligible	0	AC:001205	Q8N668	Q9UBI1	Q9P000	Q8N668	Q9UBI1	Q9P000	8p0w	3	11_24	1
SCF:0001407	train_eligible	0	AC:001205	Q8N668	Q9UBI1	Q86VX2	Q8N668	Q9UBI1	Q86VX2	8p0w	3	11_24	1
SCF:0001408	train_eligible	0	AC:001205	Q8N668	Q9UBI1	Q9H0A8	Q8N668	Q9UBI1	Q9H0A8	8p0w	3	11_24	1
SCF:0001409	train_eligible	0	AC:001205	Q9UBI1	Q8N668	Q86X83	Q9UBI1	Q8N668	Q86X83	8p0w	3	11_24	1
SCF:0001410	train_eligible	0	AC:001205	Q9UBI1	Q8N668	Q9GZQ3	Q9UBI1	Q8N668	Q9GZQ3	8p0w	3	11_24	1
SCF:0001411	train_eligible	0	AC:001205	Q9UBI1	Q8N668	Q9H0A8	Q9UBI1	Q8N668	Q9H0A8	8p0w	3	11_24	1
SCF:0001415	train_eligible	0	AC:001214	Q15369	B4DNT1	Q13084	Q15369	B4DNT1	Q13084	9d4b	1	3_10	0
SCF:0001418	train_eligible	0	AC:001219	Q8DIN9	Q8DG60	Q9F1L5	P12239	Q8DG60	Q9F1L5	7nhp	1	11_24	0
SCF:0001419	train_eligible	0	AC:001221	A0A8F0WFC9	B8C2K6	A0T0V0	B8LEQ8	B8C2K6	A0A0H2UKZ4	8xls	1	11_24	0
SCF:0001420	train_eligible	0	AC:001222	P28000	P29056	P40992	P28000	P29056	P40992	6f41	8	11_24	1
SCF:0001423	train_eligible	0	AC:001226	Q8LFJ6	Q9LQ02	Q9LK40	C4R009	Q9LQ02	Q9LK40	7eu1	6	11_24	1
SCF:0001424	train_eligible	0	AC:001227	Q16531	P48729	P24941	Q16531	P48729	P24941	5fqd	3	3_10	1
SCF:0001431	train_eligible	0	AC:001242	Q8N668	Q9GZQ3	Q9P000	Q8N668	Q9GZQ3	Q9P000	8p0w	3	11_24	1
SCF:0001432	train_eligible	0	AC:001242	Q8N668	Q9GZQ3	Q9NX08	Q8N668	Q9GZQ3	Q9NX08	8p0w	3	11_24	1
SCF:0001433	train_eligible	1	AC:001242	Q8N668	Q9GZQ3	Q9H0A8	Q8N668	Q9GZQ3	Q9H0A8	8p0w	3	11_24	1
SCF:0001434	train_eligible	0	AC:001242	Q9GZQ3	Q8N668	Q9P000	Q9GZQ3	Q8N668	Q9P000	8p0w	3	11_24	1
SCF:0001435	train_eligible	0	AC:001242	Q9GZQ3	Q8N668	Q86VX2	Q9GZQ3	Q8N668	Q86VX2	8p0w	3	11_24	1
SCF:0001436	train_eligible	0	AC:001242	Q9GZQ3	Q8N668	Q86X83	Q9GZQ3	Q8N668	Q86X83	8p0w	3	11_24	1
SCF:0001438	train_eligible	0	AC:001244	A0A4V8GZZ2	A0A4V8H000	A0A4V8GZZ8	A0T0M8	A0A4V8H000	I0YPL4	6igz	1	11_24	0
SCF:0001440	train_eligible	0	AC:001247	A0A1S4CKK0	A0A1S3XP85	A0A1S3YU01	A0A1S4CKK0	A0A1S3X2G3	A0A1S3YU01	8wa1	2	11_24	1
SCF:0001446	train_eligible	0	AC:001252	Q8DJZ6	Q8DG60	Q9F1L5	P12240	Q8DG60	Q9F1L5	7nhp	1	11_24	0
SCF:0001447	train_eligible	0	AC:001253	O96019	P62807	P02281	O96019	O23629	O23629	8x15	4	11_24	1
SCF:0001448	train_eligible	0	AC:001253	O96019	P62807	P84233	O96019	O23629	P02299	8x15	4	11_24	1
SCF:0001449	train_eligible	0	AC:001253	O96019	P62807	Q6AZJ8	O96019	O23629	P0C0S5	8x15	4	11_24	1
SCF:0001450	train_eligible	0	AC:001253	P62807	O96019	Q71F23	O23629	O96019	Q71F23	8x15	4	11_24	1
SCF:0001461	train_eligible	0	AC:001267	A0A2K3CXW8	A0A2K3DG79	A8INX1	A0A2K3CXW8	A0A2K3DG79	A8INX1	7ekq	1	11_24	0
SCF:0001462	train_eligible	0	AC:001267	A0A2K3DG79	A0A2K3CXW8	A8IJ60	A0A2K3DG79	A0A2K3CXW8	A8IJ60	7ekq	1	11_24	0
SCF:0001463	train_eligible	0	AC:001268	Q16531	Q8WV22	Q13216	Q16531	Q8WV22	Q13216	9lwj	3	3_10	1
SCF:0001464	train_eligible	0	AC:001268	Q8WV22	Q16531	Q8IY18	Q8WV22	Q16531	Q8IY18	9lwj	3	3_10	1
SCF:0001471	train_eligible	1	AC:001275	O42978	Q9Y7M4	O74499	O42978	Q9Y7M4	O74499	6ppq	4	3_10	1
SCF:0001472	train_eligible	0	AC:001275	O42978	Q9Y7M4	Q9UUI1	O42978	Q9Y7M4	Q9UUI1	6ppq	4	3_10	1
SCF:0001473	train_eligible	0	AC:001275	Q9Y7M4	O42978	Q9UUI1	Q9Y7M4	O42978	Q9UUI1	6ppq	4	3_10	1
SCF:0001474	train_eligible	0	AC:001275	Q9Y7M4	O42978	O74483	Q9Y7M4	O42978	O74483	6ppq	4	3_10	1
SCF:0001476	train_eligible	0	AC:001280	Q240X9	I7M6H4	I7M9J2	Q240X9	I7M6H4	I7M9J2	6zyw	1	11_24	0
SCF:0001477	train_eligible	0	AC:001281	P56767	Q8LCQ4	Q01667	T1RIQ1	F2D0D5	A0A9R0J8B1	7wfd	2	11_24	1
SCF:0001478	train_eligible	0	AC:001281	P56767	Q8LCQ4	Q9SUI4	T1RIQ1	F2D0D5	A8IL32	7wfd	2	11_24	1
SCF:0001479	train_eligible	0	AC:001281	Q8LCQ4	P56767	P56752	F2D0D5	T1RIQ1	P56752	7wfd	2	11_24	1
SCF:0001483	train_eligible	0	AC:001285	P16522	Q12440	Q08683	P16522	Q12440	Q08683	8a3t	1	11_24	0
SCF:0001484	train_eligible	0	AC:001285	P16522	Q12440	P09798	P16522	Q12440	P09798	8a3t	1	11_24	0
SCF:0001485	train_eligible	0	AC:001285	Q12440	P16522	P38042	Q12440	P16522	P38042	8a3t	1	11_24	0
SCF:0001486	train_eligible	0	AC:001285	Q12440	P16522	P09798	Q12440	P16522	P09798	8a3t	1	11_24	0
SCF:0001487	train_eligible	0	AC:001287	Q9GZQ3	Q9H0A8	Q9P000	Q9GZQ3	Q9H0A8	Q9P000	8p0w	3	11_24	1
SCF:0001488	train_eligible	0	AC:001287	Q9GZQ3	Q9H0A8	Q9UBI1	Q9GZQ3	Q9H0A8	Q9UBI1	8p0w	3	11_24	1
SCF:0001489	train_eligible	0	AC:001287	Q9GZQ3	Q9H0A8	Q86VX2	Q9GZQ3	Q9H0A8	Q86VX2	8p0w	3	11_24	1
SCF:0001490	train_eligible	0	AC:001287	Q9H0A8	Q9GZQ3	Q9UBI1	Q9H0A8	Q9GZQ3	Q9UBI1	8p0w	3	11_24	1
SCF:0001491	train_eligible	0	AC:001287	Q9H0A8	Q9GZQ3	Q9NX08	Q9H0A8	Q9GZQ3	Q9NX08	8p0w	3	11_24	1
SCF:0001492	train_eligible	0	AC:001287	Q9H0A8	Q9GZQ3	Q86X83	Q9H0A8	Q9GZQ3	Q86X83	8p0w	3	11_24	1
SCF:0001493	train_eligible	0	AC:001288	P28000	P35718	P20434	P28000	P35718	Q09191	7z31	25	11_24	1
SCF:0001494	train_eligible	0	AC:001288	P35718	P28000	P20435	P35718	P28000	A0A4X1VEK9	7z31	25	11_24	1
SCF:0001495	train_eligible	0	AC:001289	I7LWE3	I7MLZ4	I7MM07	I7LWE3	I7MLZ4	I7MM07	8th8	2	11_24	1
SCF:0001496	train_eligible	1	AC:001289	I7LWE3	I7MLZ4	Q229S1	I7LWE3	I7MLZ4	Q229S1	8th8	2	11_24	1
SCF:0001497	train_eligible	1	AC:001293	Q15843	P68036	P62837	Q15843	P68036	A0A6P5C4T4	7b5l	1	11_24	0
SCF:0001498	train_eligible	0	AC:001293	Q15843	P68036	A0A6P5C4T4	Q15843	P68036	A0A6P5C4T4	7b5l	1	11_24	0
SCF:0001499	train_eligible	0	AC:001293	Q15843	P68036	P61081	Q15843	P68036	P61081	7b5l	1	11_24	0
SCF:0001500	train_eligible	1	AC:001294	P40070	P57743	P53905	P40070	P57743	P53905	5vsu	10	3_10	1
SCF:0001502	train_eligible	0	AC:001296	P61024	P14635	Q13309	P61024	P14635	Q13309	7nj0	1	3_10	0
SCF:0001503	train_eligible	0	AC:001296	P61024	P14635	P61201	P61024	P14635	P61201	7nj0	1	3_10	0
SCF:0001504	train_eligible	0	AC:001297	P68694	P68449	P68608	Q76ZP7	P68449	P68608	9fq6	1	11_24	0
SCF:0001506	train_eligible	1	AC:001300	Q86VX2	Q9UBI1	Q9P000	Q86VX2	Q9UBI1	Q9P000	8p0w	3	11_24	1
SCF:0001507	train_eligible	0	AC:001300	Q86VX2	Q9UBI1	Q9GZQ3	Q86VX2	Q9UBI1	Q9GZQ3	8p0w	3	11_24	1
SCF:0001508	train_eligible	0	AC:001300	Q86VX2	Q9UBI1	Q9Y6G5	Q86VX2	Q9UBI1	Q9Y6G5	8p0w	3	11_24	1
SCF:0001509	train_eligible	0	AC:001300	Q9UBI1	Q86VX2	Q86X83	Q9UBI1	Q86VX2	Q86X83	8p0w	3	11_24	1
SCF:0001510	train_eligible	1	AC:001300	Q9UBI1	Q86VX2	Q9GZQ3	Q9UBI1	Q86VX2	Q9GZQ3	8p0w	3	11_24	1
SCF:0001511	train_eligible	0	AC:001300	Q9UBI1	Q86VX2	Q9H0A8	Q9UBI1	Q86VX2	Q9H0A8	8p0w	3	11_24	1
SCF:0001512	train_eligible	0	AC:001303	A0A4V8H009	A0A4V8H002	A0A4V8H004	A0A2P6TPU7	A0A4V8H004	A0A4V8H004	6igz	1	11_24	0
SCF:0001513	train_eligible	0	AC:001303	A0A4V8H009	A0A4V8H002	A0A4V8GZZ9	A0A2P6TPU7	A0A4V8H004	A0A4V8GZZ9	6igz	1	11_24	0
SCF:0001518	train_eligible	0	AC:001311	P07703	P46678	P32786	P07703	P46678	P32786	6eu0	9	11_24	1
SCF:0001519	train_eligible	0	AC:001311	P07703	P46678	Q01080	P07703	P46678	Q01080	6eu0	9	11_24	1
SCF:0001520	train_eligible	0	AC:001311	P46678	P07703	P32910	P46678	P07703	P32910	6eu0	9	11_24	1
SCF:0001525	train_eligible	1	AC:001316	I7MG46	Q24CL2	A4VD15	I7MG46	Q24CL2	A4VD15	8th8	2	11_24	1
SCF:0001526	train_eligible	1	AC:001316	I7MG46	Q24CL2	Q23S05	I7MG46	Q24CL2	Q23S05	8th8	2	11_24	1
SCF:0001527	train_eligible	0	AC:001316	I7MG46	Q24CL2	Q23YW7	I7MG46	Q24CL2	Q23YW7	8th8	2	11_24	1
SCF:0001528	train_eligible	0	AC:001316	Q24CL2	I7MG46	Q23S05	Q24CL2	I7MG46	Q23S05	8th8	2	11_24	1
SCF:0001529	train_eligible	1	AC:001316	Q24CL2	I7MG46	I7M6D6	Q24CL2	I7MG46	I7M6D6	8th8	2	11_24	1
SCF:0001530	train_eligible	0	AC:001317	P02359	P0A707	P0A7V3	P17291	Q5SKU2	P80372	9ss2	5	11_24	1
SCF:0001531	train_eligible	0	AC:001317	P02359	P0A707	P0A7V8	P17291	Q5SKU2	P80373	9ss2	5	11_24	1
SCF:0001532	train_eligible	0	AC:001317	P02359	P0A707	P40711	P17291	Q5SKU2	P40711	9ss2	5	11_24	1
SCF:0001534	train_eligible	0	AC:001321	F4J3N2	Q9SAJ3	F4KF14	F4J3N2	Q9SAJ3	F4KF14	8xkv	2	11_24	1
SCF:0001535	train_eligible	0	AC:001321	F4J3N2	Q9SAJ3	O22993	F4J3N2	Q9SAJ3	O22993	8xkv	2	11_24	1
SCF:0001536	train_eligible	0	AC:001322	A0A8D1GCS3	I3LGP4	Q7KZ85	A0A8D1GCS3	I3LGP4	Q7KZ85	9mlc	1	11_24	0
SCF:0001537	train_eligible	0	AC:001322	I3LGP4	A0A8D1GCS3	A0A287ADR4	I3LGP4	A0A8D1GCS3	A0A8D1GCS3	9mlc	1	11_24	0
SCF:0001538	train_eligible	0	AC:001322	I3LGP4	A0A8D1GCS3	A0A4X1VM56	I3LGP4	A0A8D1GCS3	Q9VEA5	9mlc	1	11_24	0
SCF:0001544	train_eligible	0	AC:001329	P48011	Q09177	P87123	P48011	Q09177	P87123	7aod	3	11_24	1
SCF:0001547	train_eligible	0	AC:001333	Q8DIN8	Q8DJZ6	Q8DIQ0	P32974	P12240	O19927	1s5l	64	11_24	1
SCF:0001548	train_eligible	0	AC:001333	Q8DIN8	Q8DJZ6	P59087	P32974	P12240	Q7DGD4	1s5l	64	11_24	1
SCF:0001549	train_eligible	0	AC:001333	Q8DJZ6	Q8DIN8	Q8DHA7	P12240	P32974	Q8DHA7	1s5l	64	11_24	1
SCF:0001550	train_eligible	0	AC:001334	O15212	Q99832	P50991	O15212	Q99832	P50991	6nrd	3	11_24	1
SCF:0001551	train_eligible	0	AC:001334	O15212	Q99832	P50990	O15212	Q99832	Q3ZCI9	6nrd	3	11_24	1
SCF:0001552	train_eligible	0	AC:001337	A0A341UET3	W5BFB7	W5I035	A0A341UET3	W5BFB7	W5I035	8r6f	1	11_24	0
SCF:0001553	train_eligible	1	AC:001337	A0A341UET3	W5BFB7	Q5XUU9	A0A341UET3	W5BFB7	W5I035	8r6f	1	11_24	0
SCF:0001554	train_eligible	0	AC:001337	A0A341UET3	W5BFB7	W5FPA7	A0A341UET3	W5BFB7	O15612	8r6f	1	11_24	0
SCF:0001555	train_eligible	0	AC:001339	A0A0M3KL13	P16002	A0A0M3KL11	A0A0M3KL13	P16002	A0A4V8GZZ4	6zoo	1	11_24	0
SCF:0001557	train_eligible	0	AC:001341	A4VE64	Q22MV2	I7MHB1	Q1HFW2	Q22MV2	I7MHB1	6zyw	1	11_24	0
SCF:0001558	train_eligible	0	AC:001341	Q22MV2	A4VE64	Q1HFW2	Q22MV2	Q1HFW2	Q1HFW2	6zyw	1	11_24	0
SCF:0001559	train_eligible	0	AC:001341	Q22MV2	A4VE64	W7XJB1	Q22MV2	Q1HFW2	W7XJB1	6zyw	1	11_24	0
SCF:0001560	train_eligible	0	AC:001341	Q22MV2	A4VE64	Q1HFV9	Q22MV2	Q1HFW2	Q24DI9	6zyw	1	11_24	0
SCF:0001561	train_eligible	0	AC:001342	Q13098	Q9UBF6	P62877	Q13098	P62877	P62877	9eg1	1	11_24	0
SCF:0001565	train_eligible	0	AC:001346	A0QSE0	A0QSP9	A0QS96	P0AG63	A0QSP9	P21472	6dzk	20	11_24	1
SCF:0001568	train_eligible	0	AC:001350	K4CYU9	A0A3Q7I5D6	A0A3Q7JDZ0	W5I035	A0A3Q7I5D6	A0A3Q7JDZ0	7qix	2	11_24	1
SCF:0001577	train_eligible	0	AC:001360	P18263	P11471	Q93VE0	P19054	P11471	A9RT62	9hei	2	11_24	1
SCF:0001578	train_eligible	0	AC:001360	P18263	P11471	A8HY43	P19054	P11471	A8HY43	9hei	2	11_24	1
SCF:0001579	train_eligible	1	AC:001366	A0A2K3DG79	A8IXD6	A8IL21	A0A2K3DG79	A8IXD6	A8IL21	7ekq	1	11_24	0
SCF:0001580	train_eligible	0	AC:001366	A0A2K3DG79	A8IXD6	A8IJ60	A0A2K3DG79	A8IXD6	A8IJ60	7ekq	1	11_24	0
SCF:0001581	train_eligible	0	AC:001366	A0A2K3DG79	A8IXD6	A8INX1	A0A2K3DG79	A8IXD6	A8INX1	7ekq	1	11_24	0
