pair_id	score
SP:0000466	4.54783
SP:0000467	0.0562049
SP:0000468	0.302967
SP:0000469	0.740885
SP:0000470	185.969
SP:0000471	0.183189
SP:0000472	0.0751478
SP:0000473	1.24663
SP:0000475	1.21547
SP:0000477	2.96911
SP:0000479	0.160494
SP:0000480	1.21869
SP:0000481	74.1743
SP:0000482	0.141922
SP:0000484	0.142673
SP:0000485	1.24803
SP:0000486	0.321489
SP:0000487	0.346618
SP:0000489	0.517646
SP:0000490	2.2311
SP:0000491	0.253722
SP:0000492	0.396246
SP:0000493	48.9112
SP:0000494	1.32037
SP:0000495	0.121169
SP:0000496	312.958
SP:0000497	0.0774011
SP:0000498	0.555115
SP:0000500	19.3643
SP:0000501	59.2181
SP:0000503	11.9205
SP:0000504	3.49359
SP:0000506	2.01617
SP:0000507	0.0162354
SP:0000508	0.720777
SP:0000509	0.0770864
SP:0000510	27.9511
SP:0000511	131.036
SP:0000512	59.601
SP:0000513	0.157907
SP:0000514	3.08292
SP:0000515	8.96583
SP:0000516	0.238954
SP:0000517	0.213019
SP:0000518	97.5348
SP:0000519	0.242496
SP:0000520	0.0819647
SP:0000522	0.0714286
SP:0000523	0.102487
SP:0000524	0
SP:0000525	1.514
SP:0000526	0.125337
SP:0000527	0.281104
SP:0000528	1.0961
SP:0000529	0.133407
SP:0000530	0.0405591
SP:0000531	1.23142
SP:0000532	5.33075
SP:0000534	71.9273
SP:0000536	0.317941
SP:0000537	0.328899
SP:0000539	0.473753
SP:0000540	0
SP:0000542	234.685
SP:0000544	0.23412
SP:0000545	0.144616
SP:0000546	0.0606589
SP:0000548	0.28469
SP:0000549	0
SP:0000550	0.0482244
SP:0000552	133.649
SP:0000553	8.86967
SP:0000554	0.121477
SP:0000555	1.94981
SP:0000556	0.231368
SP:0000558	0.172058
SP:0000559	383.188
SP:0000560	3.07883
SP:0000561	3.24499
SP:0000562	24.0566
SP:0000563	0.281429
SP:0000564	0.218734
SP:0000566	0.365584
SP:0000567	6.14776
SP:0000569	0.392929
SP:0000570	0.13172
SP:0000571	0.0684023
SP:0000572	2.82987
SP:0000573	0
SP:0000575	0.0624217
SP:0000576	0.0795866
SP:0000577	70.0699
SP:0000579	0.128108
SP:0000580	3.0035
SP:0000581	219.432
SP:0000582	0.134858
SP:0000583	0
SP:0000584	0.190647
SP:0000585	0.0769144
SP:0000586	2.61012
SP:0000587	0.37487
SP:0000588	0.0806674
SP:0000589	0.606017
SP:0000590	0.092989
SP:0000591	1.55631
SP:0000592	0.0651878
SP:0000593	0.0590517
SP:0000594	5.82212
SP:0000595	0.182777
SP:0000596	0.12812
SP:0000597	8.2484
SP:0000599	0.416622
SP:0000600	0.43149
SP:0000601	6.45748
SP:0000602	17.6419
SP:0000603	12.7996
SP:0000604	0.401641
SP:0000605	0.0584241
SP:0000606	0.675294
SP:0000607	0
SP:0000608	0.128407
SP:0000609	0.0918097
SP:0000610	0.0977243
SP:0000611	4.75548
SP:0000612	0.643677
SP:0000613	0.0801435
SP:0000614	1.9877
SP:0000615	0.310914
SP:0000617	9.01034
SP:0000619	117.306
SP:0000620	0.0295056
SP:0000621	14.2868
SP:0000622	50.8497
SP:0000623	0.194423
SP:0000624	0.134058
SP:0000625	116.607
SP:0000626	0.310045
SP:0000627	111.111
SP:0000628	4.57038
SP:0000629	0.0732689
SP:0000630	0.249604
SP:0000631	0.833995
SP:0000632	147.263
SP:0000633	0.0717661
SP:0000634	3.54081
SP:0000635	0.517426
SP:0000636	0.155001
SP:0000637	0
SP:0000639	0.0724926
SP:0000640	21.6856
SP:0000641	0.0818663
SP:0000642	0.079946
SP:0000643	96.877
SP:0000644	0.704099
SP:0000645	2.84566
SP:0000648	0.11845
SP:0000649	0.335362
SP:0000650	0.0400549
SP:0000651	0.0678284
SP:0000652	0.195594
SP:0000653	0.130003
SP:0000654	1.25746
SP:0000655	7.50714
SP:0000656	0.0281902
SP:0000657	1.4557
SP:0000659	4.79515
SP:0000660	0.52668
SP:0000661	507.81
SP:0000663	0
SP:0000664	0.0369962
SP:0000666	2.13836
SP:0000667	0.218072
SP:0000669	0.376288
SP:0000670	0.341014
SP:0000671	0.247699
SP:0000672	0.144819
SP:0000673	0.0472036
SP:0000675	0
SP:0000676	0.376563
SP:0000677	0.0971775
SP:0000678	3.21677
SP:0000680	129.025
SP:0000681	1.36289
SP:0000682	0.0609095
SP:0000683	0.219394
SP:0000685	0
SP:0000686	0.0298929
SP:0000689	0.0682769
SP:0000690	0.0391409
SP:0000691	1.17735
SP:0000692	0.242497
SP:0000693	0.227333
SP:0000694	0.0300933
SP:0000695	0.151811
SP:0000696	0.213483
SP:0000697	0.00764916
SP:0000698	0.126545
SP:0000699	0.16681
SP:0000700	0.345421
SP:0000701	0.32522
SP:0000702	0.140585
SP:0000703	0.483702
SP:0000704	0.571537
SP:0000705	0.159758
SP:0000706	1.38256
SP:0000709	0.222211
SP:0000710	0.924358
SP:0000713	1.18555
SP:0000717	15.2447
SP:0000719	0.146635
SP:0000720	0.884158
SP:0000721	0.297734
SP:0000723	126.295
SP:0000724	0
SP:0000725	69.502
SP:0000726	1.07968
SP:0000727	0.89221
SP:0000728	0.546682
SP:0000730	83.8964
SP:0000731	0.29892
SP:0000732	0.141259
SP:0000733	0.176593
SP:0000734	0.177157
SP:0000737	0.119669
SP:0000738	0.246334
SP:0000739	0.0690299
SP:0000740	0.0444067
SP:0000741	105.08
SP:0000742	0.065013
SP:0000744	0.00563272
SP:0000746	0.730742
SP:0000747	0.159367
SP:0000748	38.9942
SP:0000749	0.229878
SP:0000750	3.8831
SP:0000751	0.136381
SP:0000752	0.303669
SP:0000753	0.0115616
SP:0000754	0.309999
SP:0000755	39.2397
SP:0000756	205.41
SP:0000757	0.57268
SP:0000758	0.225352
SP:0000759	0.0707589
SP:0000760	147.725
SP:0000761	2.82383
SP:0000762	0.380051
SP:0000763	88.5754
SP:0000764	0.437286
SP:0000765	0.0397641
SP:0000766	23.4347
SP:0000768	0.17268
SP:0000769	103.221
SP:0000770	0.335903
SP:0000771	0.722668
SP:0000772	0.192778
SP:0000773	3.87958
SP:0000774	0.0298507
SP:0000776	11.0161
SP:0000777	9.26975
SP:0000778	0.0361911
SP:0000779	12.4342
SP:0000780	0.051453
SP:0000781	135.378
SP:0000782	0.147264
SP:0000783	0.346534
SP:0000784	0.450168
SP:0000785	0.121097
SP:0000786	176.265
SP:0000787	0.458907
SP:0000788	157.307
SP:0000789	0.288593
SP:0000790	3.20385
SP:0000792	6.35354
SP:0000793	0.87437
SP:0000794	0.251675
SP:0000795	5.86322
SP:0000796	0.576792
SP:0000797	22.1683
SP:0000798	9.50644
SP:0000799	0.547681
SP:0000800	0.349339
SP:0000801	197.532
SP:0000802	0.11622
SP:0000803	0.297991
SP:0000804	0.264499
SP:0000805	0.479845
SP:0000806	0.0667456
SP:0000807	27.7619
SP:0000808	0.108028
SP:0000809	44.2764
SP:0000810	0.348496
SP:0000811	0.117197
SP:0000812	319.248
SP:0000813	0.303617
SP:0000817	16.8331
SP:0000818	40.924
SP:0000820	0.11013
SP:0000821	0.12541
SP:0000822	0.102562
SP:0000823	0.484934
SP:0000824	50.2773
SP:0000825	0.145287
SP:0000826	151.82
SP:0000827	0.251082
SP:0000829	0.203553
SP:0000830	7.73948
SP:0000831	0.0427019
SP:0000832	0.0413261
SP:0000833	0.224035
SP:0000834	2.61012
SP:0000835	0.0660594
SP:0000836	0.0923377
SP:0000837	8.93018
SP:0000838	0.188768
SP:0000839	0.0268116
SP:0000841	0.363136
SP:0000842	3.49567
SP:0000844	0.77028
SP:0000846	2.51582
SP:0000847	0.139713
SP:0000848	0.473599
SP:0000849	208.131
SP:0000850	9.2067
SP:0000851	0.0257396
SP:0000852	0.672616
SP:0000853	0.537452
SP:0000854	1.0765
SP:0000855	11.8872
SP:0000856	0
SP:0000857	0.286653
SP:0000858	61.3688
SP:0000859	0.0234006
SP:0000860	0
SP:0000861	213.257
SP:0000862	0.107507
SP:0000863	1.4265
SP:0000864	0.0663017
SP:0000867	0.0271101
SP:0000868	0.0559783
SP:0000869	0.348729
SP:0000870	0.528148
SP:0000872	6.32476
SP:0000876	293.595
SP:0000877	22.4159
SP:0000878	58.6653
SP:0000879	0.997131
SP:0000880	31.4079
SP:0000881	223.839
SP:0000882	0.273395
SP:0000883	0.159626
SP:0000884	0.0358713
SP:0000885	0.476787
SP:0000886	0.0871466
SP:0000887	1.78674
SP:0000888	5.54726
SP:0000889	0.0345501
SP:0000890	0.0160549
SP:0000891	134.446
SP:0000892	0.300698
SP:0000893	0
SP:0000894	116.764
SP:0000895	0.0952956
SP:0000896	159.315
SP:0000897	27.1755
SP:0000898	0.227454
SP:0000899	0.0700901
SP:0000900	0
SP:0000901	0.066835
SP:0000902	0.131531
SP:0000903	0.135816
SP:0000904	0.0100681
SP:0000905	0.0450008
SP:0000906	201.463
SP:0000908	0.0299477
SP:0000910	0.995579
SP:0000911	0.360663
SP:0000913	160.445
SP:0000914	82.9865
SP:0000915	0.0556141
SP:0000917	0.284087
SP:0000918	9.52735
SP:0000919	0.0956015
SP:0000920	0.863636
SP:0000921	0.207619
SP:0000922	596.006
SP:0000923	67.49
SP:0000924	0.300149
SP:0000925	0.458246
SP:0000926	0.253042
SP:0000927	0.0328086
SP:0000928	0.183959
SP:0000930	0.29022
SP:0000931	0.169433
SP:0000932	181.175
SP:0000933	2.05555
SP:0000934	0.0861843
SP:0000935	0
SP:0000936	0.123905
SP:0000937	30.2643
SP:0000938	0.943406
SP:0000939	0.100861
SP:0000940	272.778
SP:0000941	52.3947
SP:0000942	149.805
SP:0000943	0.144157
SP:0000944	0.425253
SP:0000945	0.0798884
SP:0000946	0.0757661
SP:0000947	0
SP:0000948	0.573682
SP:0000949	0.0777473
SP:0000950	0.591415
SP:0000951	63.706
SP:0000952	20.1395
SP:0000953	0.176283
SP:0000954	38.414
SP:0000957	0.112437
SP:0000958	17.2638
SP:0000959	0.294622
SP:0000960	0.272696
SP:0000962	164.786
SP:0000963	0
SP:0000964	0.164753
SP:0000965	0.0838503
SP:0000966	1.15961
SP:0000968	0.0529966
SP:0000969	0.210722
SP:0000970	0.386186
SP:0000971	9.43491
SP:0000973	4.15676
SP:0000974	0.258936
SP:0000975	0.120469
SP:0000976	5.14433
SP:0000978	0.279335
SP:0000980	0.956095
SP:0000981	0.0297068
SP:0000982	0.0286169
SP:0000983	5.46313
SP:0000984	0.363101
SP:0000986	0.397121
SP:0000987	0.432489
SP:0000988	8.41788
SP:0000991	0.129578
SP:0000992	9.84822
SP:0000997	0.713905
SP:0000999	3.43985
SP:0001000	0.0998278
SP:0001001	0.927237
SP:0001002	0.298202
SP:0001003	0.16478
SP:0001004	29.1496
SP:0001006	2.27846
SP:0001007	0.921064
SP:0001008	291.014
SP:0001009	79.7446
SP:0001010	0.646872
SP:0001011	0.06544
SP:0001012	0
SP:0001013	0.0407168
SP:0001014	3.57692
SP:0001015	0.186955
SP:0001016	0.401935
SP:0001017	1.66605
SP:0001018	0
SP:0001019	5.98717
SP:0001023	0.137309
SP:0001024	32.4437
SP:0001025	0.226506
SP:0001026	0.620732
SP:0001028	0.384116
SP:0001029	90.9661
SP:0001032	0.219643
SP:0001033	0.423967
SP:0001034	0.770498
SP:0001036	0.0770923
SP:0001038	0.372924
SP:0001039	0.327699
SP:0001042	0
SP:0001043	137.684
SP:0001044	0.0979725
SP:0001046	38.0113
SP:0001047	161.818
SP:0001049	1.78531
SP:0001050	38.8813
SP:0001051	17.0652
SP:0001052	0.158177
SP:0001053	0.461332
SP:0001054	0.00856518
SP:0001055	0.0672327
SP:0001056	0.268452
SP:0001057	0.268445
SP:0001058	0.649843
SP:0001059	0.195268
SP:0001061	16.6423
SP:0001062	0.162949
SP:0001063	0.497288
SP:0001064	0.357683
SP:0001065	0.0597087
SP:0001066	0.142843
SP:0001067	145.646
SP:0001068	0.755672
SP:0001069	0
SP:0001070	146.002
SP:0001071	0.282566
SP:0001072	3.07405
SP:0001073	0
SP:0001075	1.57048
SP:0001076	1.79332
SP:0001077	0.0992678
SP:0001078	0.858994
SP:0001079	0.367632
SP:0001080	26.1071
SP:0001081	267.602
SP:0001082	55.5639
SP:0001083	0.0620162
SP:0001084	0.394535
SP:0001085	1.22274
SP:0001087	145.913
SP:0001088	0.245389
SP:0001090	0.116112
SP:0001091	12.2052
SP:0001092	1.75915
SP:0001094	0.0472262
SP:0001095	1.42437
SP:0001096	1.83752
SP:0001097	0.234142
SP:0001098	1.76344
SP:0001100	73.8068
SP:0001103	0.128653
SP:0001104	0
SP:0001105	18.2193
SP:0001106	202.026
SP:0001107	4.14566
SP:0001109	0
SP:0001110	153.487
SP:0001111	0.181454
SP:0001112	0.0782027
SP:0001113	0.228423
SP:0001114	2.00513
SP:0001116	0.111935
SP:0001117	4.52196
SP:0001118	0.318815
SP:0001119	0.309301
SP:0001120	0.156195
SP:0001121	60.0226
SP:0001123	0.259232
SP:0001125	0.0731368
SP:0001126	329.852
SP:0001128	0.0382547
SP:0001129	0.257196
SP:0001130	78.5665
SP:0001131	0.288726
SP:0001132	75.6245
SP:0001134	0.31792
SP:0001135	237.726
SP:0001136	0.0693081
SP:0001137	7.96064
SP:0001138	0.103495
SP:0001140	69.2602
SP:0001141	0.0925009
SP:0001142	6.29965
SP:0001143	0.148327
SP:0001145	0.195616
SP:0001147	22.6086
SP:0001148	1.31759
SP:0001149	0.04719
SP:0001150	2.45627
SP:0001151	0.401887
SP:0001153	0.09759
SP:0001154	1.7082
SP:0001155	264.361
SP:0001157	0.154943
SP:0001158	0.0222222
SP:0001159	101.351
SP:0001160	0.0206953
SP:0001162	1.17915
SP:0001163	1.21313
SP:0001164	0.119577
SP:0001165	0.220699
SP:0001166	0.327435
SP:0001167	0.0547203
SP:0001168	0.0723731
SP:0001169	455.931
SP:0001170	96.7487
SP:0001171	3.93841
SP:0001172	7.16287
SP:0001173	0.229612
SP:0001174	30.7211
SP:0001176	0.100676
SP:0001177	0.369836
SP:0001178	8.20765
SP:0001179	0.0469474
SP:0001180	0.128681
SP:0001181	318.235
SP:0001183	146.619
SP:0001184	0
SP:0001185	0.209965
SP:0001186	13.5527
SP:0001187	0.241474
SP:0001188	0.667101
SP:0001189	0.398101
SP:0001190	0.162886
SP:0001191	0.307031
SP:0001192	0.320819
SP:0001194	0.109184
SP:0001195	0.8993
SP:0001196	242.595
SP:0001197	0.101343
SP:0001198	0.156564
SP:0001199	0.459292
SP:0001200	6.51121
SP:0001201	0.283479
SP:0001202	108.519
SP:0001203	0.165785
SP:0001204	0.0225173
SP:0001206	114.424
SP:0001207	0.790569
SP:0001209	0.0468008
SP:0001211	0.0326476
SP:0001213	6.42797
SP:0001214	1.01524
SP:0001215	0.121282
SP:0001216	3.39765
SP:0001218	0.122093
SP:0001219	0.941957
SP:0001220	0.0889228
SP:0001221	0.00527665
SP:0001222	27.9766
SP:0001223	4.81513
SP:0001225	0.0843848
SP:0001228	0.0745154
SP:0001229	0.0711797
SP:0001230	0.202988
SP:0001231	0.999166
SP:0001232	0.167869
SP:0001233	119.74
SP:0001234	0.0995996
SP:0001235	0.217795
SP:0001237	0.0618735
SP:0001238	0.190318
SP:0001239	0.102966
SP:0001240	0.0628459
SP:0001241	0.0912191
SP:0001243	0.131672
SP:0001244	0.107512
SP:0001245	26.3213
SP:0001246	35.73
SP:0001247	0.299379
SP:0001249	6.00215
SP:0001250	0.0896552
SP:0001251	0.0755983
SP:0001252	0.0447761
SP:0001253	16.2512
SP:0001256	0.0854589
SP:0001257	17.7577
SP:0001258	1.36563
SP:0001260	0.213126
SP:0001261	0.0390078
SP:0001262	0.317636
SP:0001263	2.59597
SP:0001264	0.188602
SP:0001265	0.015985
SP:0001266	1.61562
SP:0001267	0.126171
SP:0001269	0.198803
SP:0001270	0.158522
SP:0001271	0.21942
SP:0001272	3.9079
SP:0001273	0.186814
SP:0001274	0.207276
SP:0001275	190.42
SP:0001276	1.84195
SP:0001277	0.126778
SP:0001278	6.83673
SP:0001279	0.14351
SP:0001281	0.0900242
SP:0001282	0.526323
SP:0001283	0.369769
SP:0001286	0.166219
SP:0001288	34.0644
SP:0001290	0.0985877
SP:0001291	0.311216
SP:0001292	108.941
SP:0001293	920.69
SP:0001295	257.696
SP:0001296	91.055
SP:0001298	1.19123
SP:0001299	0
SP:0001301	106.351
SP:0001302	0.115366
SP:0001303	0.0338346
SP:0001304	0.0901344
SP:0001305	0.0215032
SP:0001306	0.00368906
SP:0001307	0.155694
SP:0001308	0.22996
SP:0001309	3.45671
SP:0001310	0.265673
SP:0001311	0.959119
SP:0001312	0.112477
SP:0001313	0.580165
SP:0001314	18.3053
SP:0001316	1.00605
SP:0001317	0.737027
SP:0001318	0.312722
SP:0001319	0.581584
SP:0001323	49.5343
SP:0001324	0.173162
SP:0001326	2.1834
SP:0001327	0.0238462
SP:0001328	0.490305
SP:0001329	67.9978
SP:0001330	4.07877
SP:0001331	0.0483376
SP:0001332	0.223303
SP:0001333	0
SP:0001335	0.0457735
SP:0001336	0.216278
SP:0001337	4.93291
SP:0001338	0.127815
SP:0001339	0.19109
SP:0001340	0.653936
SP:0001341	32.7383
SP:0001342	95.5224
SP:0001343	0.231635
SP:0001344	0.131043
SP:0001345	0.156926
SP:0001346	3.83925
SP:0001347	0.136408
SP:0001349	13.9889
SP:0001350	118.131
SP:0001351	0.385865
SP:0001353	0.232346
SP:0001354	6.38169
SP:0001355	0.179736
SP:0001356	1.09106
SP:0001357	16.5957
SP:0001358	0.223876
SP:0001359	1.41018
SP:0001360	0.0125998
SP:0001361	0.302008
SP:0001362	0.206945
SP:0001363	1.04536
SP:0001364	0.0303156
SP:0001365	0.0206953
SP:0001366	0.139006
SP:0001367	0.0820961
SP:0001368	89.4548
SP:0001369	0.0348048
SP:0001370	3.77093
SP:0001372	84.4257
SP:0001373	0.0487626
SP:0001374	13.109
SP:0001375	0.0528637
SP:0001376	0.145782
SP:0001377	0.27423
SP:0001378	0.257242
SP:0001379	40.2132
SP:0001380	0.146141
SP:0001382	1.23983
SP:0001383	0.0894848
SP:0001384	0.0875789
SP:0001385	0.0833787
SP:0001386	0.183394
SP:0001387	76.1891
SP:0001388	0.13912
SP:0001389	0.837207
SP:0001390	0.13497
SP:0001391	0.621973
SP:0001392	0
SP:0001393	0.300718
SP:0001396	16.0168
SP:0001397	88.4285
SP:0001399	4.78374
SP:0001400	0.123193
SP:0001402	192.881
SP:0001403	2.16005
SP:0001404	0.275245
SP:0001405	2.99671
SP:0001407	0.324732
SP:0001408	6.64081
SP:0001410	0.225238
SP:0001411	101.137
SP:0001413	1.88957
SP:0001415	1.62912
SP:0001416	8.79608
SP:0001417	0.461678
SP:0001418	3.36267
SP:0001419	37.193
SP:0001421	114.177
SP:0001422	115.695
SP:0001423	2.54881
SP:0001425	44.5005
SP:0001426	190.403
SP:0001427	0
SP:0001428	1.79348
SP:0001429	0.270128
SP:0001430	1.38016
SP:0001432	8.01687
SP:0001436	0.19576
SP:0001439	269.367
SP:0001440	0.357026
SP:0001442	0
SP:0001445	0.516032
SP:0001446	0.103282
SP:0001447	2.57632
SP:0001448	33.7866
SP:0001449	3.36853
SP:0001450	0.451084
SP:0001451	0.0624378
SP:0001452	1.40329
SP:0001454	305.674
SP:0001455	0.093068
SP:0001456	0.119721
SP:0001457	158.049
SP:0001458	1.85484
SP:0001459	0.124657
SP:0001460	2.70211
SP:0001461	0.147321
SP:0001462	0.422708
SP:0001464	0
SP:0001465	0.0771263
SP:0001466	0.895833
SP:0001467	0.0400605
SP:0001469	1.26605
SP:0001471	0.718995
SP:0001472	348.046
SP:0001473	0.131338
SP:0001475	2.68697
SP:0001476	0.193775
SP:0001477	0.284615
SP:0001478	267.894
SP:0001479	0.0508427
SP:0001480	159.723
SP:0001481	24.9496
SP:0001482	0.403131
SP:0001483	8.0955
SP:0001484	0.154721
SP:0001485	11.3491
SP:0001486	10.7687
SP:0001487	0.24687
SP:0001488	0.0857958
SP:0001489	0.194633
SP:0001490	1.17749
SP:0001491	0.191469
SP:0001493	0.0847271
SP:0001494	0.813167
SP:0001496	0.315099
SP:0001497	0.038192
SP:0001499	0.514652
SP:0001500	0.255739
SP:0001501	0.123677
SP:0001502	0.0578369
SP:0001505	19.2692
SP:0001507	0.333075
SP:0001508	1.44819
SP:0001509	0.82381
SP:0001511	0.0680618
SP:0001512	0.179086
SP:0001513	6.22314
SP:0001515	155.341
SP:0001516	0.228501
SP:0001517	0.164302
SP:0001518	0.529472
SP:0001521	254.389
SP:0001522	0.180365
SP:0001523	0.15551
SP:0001524	0.0295107
SP:0001525	7.12837
SP:0001527	0.411985
SP:0001528	21.7432
SP:0001530	0.0879414
SP:0001531	0.145534
SP:0001532	0.0111675
SP:0001533	0.0487805
SP:0001534	0.355661
SP:0001535	0.176845
SP:0001536	0.993165
SP:0001537	0.238796
SP:0001538	1.44055
SP:0001540	0.0157837
SP:0001541	0.499032
SP:0001542	0.0602988
SP:0001544	0.444943
SP:0001545	5.20681
SP:0001546	0.00515614
SP:0001547	0.405829
SP:0001548	0.500236
SP:0001549	0.259739
SP:0001550	0.194138
SP:0001551	0.558077
SP:0001552	0.12742
SP:0001553	75.889
SP:0001554	4.45817
SP:0001555	0.163988
SP:0001556	0.0909516
SP:0001558	214.618
SP:0001560	0.162657
SP:0001561	0.749208
SP:0001562	0.493497
SP:0001563	0
SP:0001564	0.630044
SP:0001565	1.20033
SP:0001566	0.0483543
SP:0001567	56.5134
SP:0001568	0.301864
SP:0001569	1.44215
SP:0001570	109.108
SP:0001571	0.121335
SP:0001572	26.7272
SP:0001573	192.872
SP:0001574	0.165438
SP:0001578	0.149026
SP:0001580	0.153851
SP:0001581	0.14107
SP:0001582	0.155311
SP:0001583	0.955044
SP:0001584	0.050989
SP:0001585	0.640989
SP:0001586	0.144767
SP:0001587	0.399249
SP:0001588	0.179728
SP:0001589	0.0935332
SP:0001590	142.919
SP:0001591	0.215324
SP:0001592	0.0292965
SP:0001594	1.34405
SP:0001595	46.8977
SP:0001596	0.619914
SP:0001597	0.230537
SP:0001598	0.107813
SP:0001599	0.431714
SP:0001600	0.385865
SP:0001602	80.1292
SP:0001604	0.658692
SP:0001605	0.430476
SP:0001606	3.3057
SP:0001607	182.75
SP:0001608	0.207494
SP:0001609	56.2192
SP:0001610	0.273454
SP:0001611	5.93398
SP:0001612	0.119605
SP:0001613	0.112889
SP:0001614	4.05947
SP:0001617	36.2769
SP:0001619	2.87976
SP:0001620	0.0877271
SP:0001621	0.0510822
SP:0001622	0.134056
SP:0001623	1.02596
SP:0001625	29.8384
SP:0001626	0
SP:0001627	0.164747
SP:0001628	25.2398
SP:0001630	3.48275
SP:0001631	0.0889137
SP:0001632	0.298938
SP:0001634	0.0391667
SP:0001635	0.0177163
SP:0001636	1.29116
SP:0001637	0.0201681
SP:0001638	0.185915
SP:0001639	102.051
SP:0001644	0.10065
SP:0001645	1.83352
SP:0001646	0.224524
SP:0001647	0
SP:0001648	0.625567
SP:0001649	82.5957
SP:0001651	99.4708
SP:0001653	3.94727
SP:0001654	3.80775
SP:0001656	0.531984
SP:0001657	0.146983
SP:0001658	93.6964
SP:0001660	12.989
SP:0001661	0.0272539
SP:0001662	0.621819
SP:0001664	0.792057
SP:0001665	0.315256
SP:0001668	0.147445
SP:0001669	2.97836
SP:0001670	0.388097
SP:0001671	26.9416
SP:0001672	17.0403
SP:0001673	0.204043
SP:0001674	3.23224
SP:0001675	0.101444
SP:0001676	0.350129
SP:0001677	1.55396
SP:0001679	3.10575
SP:0001680	189.106
SP:0001682	0
SP:0001683	0.109217
SP:0001684	0.146074
SP:0001685	0.900566
SP:0001686	0.0284134
SP:0001687	0.02461
SP:0001689	0.144494
SP:0001690	0
SP:0001691	0
SP:0001692	0
SP:0001694	1.74549
SP:0001695	0.229369
SP:0001696	0
SP:0001697	8.01989
SP:0001698	0.107606
SP:0001699	0.502519
SP:0001700	0.0749805
SP:0001702	155.844
SP:0001703	0.172765
SP:0001704	8.80606
SP:0001705	0.126302
SP:0001706	0.0549874
SP:0001707	0.51138
SP:0001708	142.429
SP:0001710	1.46737
SP:0001712	0.0748579
SP:0001713	0.117112
SP:0001714	9.97826
SP:0001715	0.452459
SP:0001716	184.685
SP:0001717	0.0978211
SP:0001718	0.0921699
SP:0001720	0
SP:0001721	0.242123
SP:0001722	0.139967
SP:0001723	0.114546
SP:0001724	0.29109
SP:0001725	0.296941
SP:0001726	178.879
SP:0001727	0.149935
SP:0001728	0.0116402
SP:0001729	0.0638678
SP:0001730	4.06354
SP:0001731	1.53845
SP:0001732	19.8796
SP:0001733	0.0891406
SP:0001735	0.0698042
SP:0001736	119.918
SP:0001737	0.0594012
SP:0001739	78.7847
SP:0001741	7.6627
SP:0001742	0.0478128
SP:0001743	0.166559
SP:0001745	0.384273
SP:0001746	0.105951
SP:0001747	0.0967255
SP:0001748	0.619224
SP:0001749	0.0320285
SP:0001750	0.00747951
SP:0001751	1.0636
SP:0001752	0.105535
SP:0001753	0.27203
SP:0001754	0.0729827
SP:0001755	4.31213
SP:0001756	0.359007
SP:0001758	0.442285
SP:0001759	4.59107
SP:0001760	0.14472
SP:0001761	0.0534491
SP:0001763	0.0956105
SP:0001764	0.068432
SP:0001765	6.70653
SP:0001766	0
SP:0001767	0.544733
SP:0001768	0.0479319
SP:0001769	3.83039
SP:0001770	0.819461
SP:0001771	0.405674
SP:0001772	2.51262
SP:0001773	0.249924
SP:0001774	7.22155
SP:0001775	1.87968
SP:0001776	0.080303
SP:0001778	112.868
SP:0001780	0.559353
SP:0001781	0.481237
SP:0001782	1.44862
SP:0001785	0.547683
SP:0001786	2.53601
SP:0001787	92.8609
SP:0001788	0.107813
SP:0001789	0.361953
SP:0001790	9.57676
SP:0001792	0.531778
SP:0001793	0.676009
SP:0001796	0.0465274
SP:0001797	0.00729927
SP:0001798	31.3615
SP:0001801	0.301517
SP:0001803	0.022327
SP:0001804	1.59154
SP:0001805	0.317182
SP:0001807	10.4925
SP:0001810	2.58058
SP:0001811	1.69101
SP:0001812	1.4387
SP:0001814	0.248383
SP:0001815	0.185628
SP:0001817	22.3034
SP:0001818	2.2473
SP:0001819	0.253125
SP:0001820	0.0938008
SP:0001821	0.30672
SP:0001822	0.115078
SP:0001823	0.0665591
SP:0001824	0.456151
SP:0001825	0.197419
SP:0001828	0.370833
SP:0001829	44.5177
SP:0001831	0.0749769
SP:0001832	907.206
SP:0001833	0.0204443
SP:0001835	0.200806
SP:0001836	0.0385338
SP:0001837	0.0682756
SP:0001838	0.109904
SP:0001839	0.275741
SP:0001840	0.157841
SP:0001842	0
SP:0001843	0
SP:0001844	0.208971
SP:0001846	42.4367
SP:0001849	2.28833
SP:0001850	0.214377
SP:0001851	0.417616
SP:0001852	0.0154915
SP:0001853	0.785937
SP:0001854	0.0563894
SP:0001855	0.192097
SP:0001856	93.0122
SP:0001857	0.184244
SP:0001858	1.15125
SP:0001861	1333.62
SP:0001863	0.113806
SP:0001864	2.93289
SP:0001865	0.299662
SP:0001866	327.32
SP:0001867	0.398512
SP:0001868	1.25673
SP:0001869	423.323
SP:0001870	0.547561
SP:0001871	0.533513
SP:0001873	9.8575
SP:0001874	1.9356
SP:0001875	0
SP:0001876	4.31213
SP:0001878	0.225487
SP:0001879	20.3782
SP:0001880	110.906
SP:0001881	1.47239
SP:0001882	0.00659693
SP:0001883	0.525647
SP:0001884	0.20789
SP:0001885	0.161474
SP:0001886	0.24411
SP:0001887	0.0212451
SP:0001888	1.33683
SP:0001889	0.0702105
SP:0001890	0
SP:0001891	38.1298
SP:0001892	0.0533575
SP:0001893	0.113618
SP:0001894	0.519768
SP:0001896	1.01831
SP:0001897	5.42644
SP:0001899	2.40575
