pair_id	score
SP:0000374	0.74861622
SP:0000375	0.97739613
SP:0000377	0.64946115
SP:0000378	0.51119832
SP:0000379	0.67301411
SP:0000380	0.32911228
SP:0000381	0.94135624
SP:0000382	0.79303879
SP:0000383	0.54089237
SP:0000386	0.50361385
SP:0000387	0.95123677
SP:0000388	0.98429632
SP:0000390	0.65931508
SP:0000392	0.37991116
SP:0000394	0.74063086
SP:0000395	0.36719095
SP:0000396	0.83181196
SP:0000397	0.96038238
SP:0000398	0.83527559
SP:0000399	0.51345232
SP:0000400	0.34516669
SP:0000401	0.98472711
SP:0000402	0.99313000
SP:0000403	0.93559253
SP:0000404	0.70041081
SP:0000405	0.81215397
SP:0000406	0.53540575
SP:0000408	0.86802197
SP:0000409	0.99549741
SP:0000410	0.88789469
SP:0000411	0.66610762
SP:0000412	0.58798872
SP:0000413	0.81047538
SP:0000414	0.38344001
SP:0000415	0.97466752
SP:0000416	0.19152178
SP:0000418	0.30343895
SP:0000419	0.53234366
SP:0000420	0.88361227
SP:0000422	0.74122525
SP:0000423	0.97620952
SP:0000424	0.98473230
SP:0000425	0.99701098
SP:0000426	0.92100528
SP:0000428	0.70659022
SP:0000430	0.94997448
SP:0000431	0.75220385
SP:0000433	0.98714936
SP:0000434	0.98052350
SP:0000435	0.49523949
SP:0000436	0.53493693
SP:0000437	0.67108756
SP:0000439	0.96493798
SP:0000440	0.99591198
SP:0000442	0.46771744
SP:0000443	0.86730760
SP:0000444	0.97953260
SP:0000445	0.88858777
SP:0000446	0.39768050
SP:0000447	0.41472615
SP:0000449	0.66990050
SP:0000451	0.75384239
SP:0000452	0.59064620
SP:0000454	0.87388998
SP:0000455	0.69155908
SP:0000456	0.63748320
SP:0000457	0.39650616
SP:0000458	0.47454023
SP:0000459	0.83627325
SP:0000460	0.86164805
SP:0000461	0.72135063
SP:0000462	0.79179880
SP:0000464	0.73838794
SP:0000465	0.51229834
SP:0000466	0.92928674
SP:0000467	0.95909029
SP:0000468	0.73451099
SP:0000469	0.44335427
SP:0000470	0.95645883
SP:0000471	0.57859963
SP:0000472	0.98803711
SP:0000473	0.90224666
SP:0000475	0.31246162
SP:0000477	0.47020930
SP:0000479	0.74859494
SP:0000480	0.36952950
SP:0000481	0.56200181
SP:0000482	0.99319813
SP:0000484	0.98418598
SP:0000485	0.85419431
SP:0000486	0.52178075
SP:0000487	0.98727587
SP:0000489	0.41527880
SP:0000490	0.84114906
SP:0000491	0.94734791
SP:0000492	0.60823787
SP:0000493	0.92810383
SP:0000494	0.53164936
SP:0000495	0.82960129
SP:0000496	0.54067652
SP:0000497	0.41560419
SP:0000498	0.61603591
SP:0000500	0.73457262
SP:0000501	0.46179435
SP:0000503	0.59807828
SP:0000504	0.64629102
SP:0000506	0.43438936
SP:0000507	0.44725573
SP:0000508	0.37440554
SP:0000509	0.89253867
SP:0000510	0.52653346
SP:0000511	0.64929318
SP:0000512	0.94548177
SP:0000513	0.76192814
SP:0000514	0.95258433
SP:0000515	0.83582285
SP:0000516	0.95976127
SP:0000517	0.48591359
SP:0000518	0.34766840
SP:0000519	0.97329500
SP:0000520	0.97791049
SP:0000522	0.57747631
SP:0000523	0.99830502
SP:0000524	0.44033763
SP:0000525	0.74845377
SP:0000526	0.39287892
SP:0000527	0.93641296
SP:0000528	0.61104789
SP:0000529	0.60083551
SP:0000530	0.45427412
SP:0000531	0.90814611
SP:0000532	0.91709515
SP:0000534	0.61909511
SP:0000536	0.74490464
SP:0000537	0.35034054
SP:0000539	0.19930041
SP:0000540	0.26449881
SP:0000542	0.44457822
SP:0000544	0.51719390
SP:0000545	0.66666180
SP:0000546	0.61327295
SP:0000548	0.72300506
SP:0000549	0.94778947
SP:0000550	0.91970873
SP:0000552	0.94066289
SP:0000553	0.48942190
SP:0000554	0.97868958
SP:0000555	0.99496621
SP:0000556	0.73055452
SP:0000558	0.52908691
SP:0000559	0.84836000
SP:0000560	0.83541002
SP:0000561	0.63782337
SP:0000562	0.26351361
SP:0000563	0.92808017
SP:0000564	0.57098578
SP:0000566	0.49502200
SP:0000567	0.55026031
SP:0000569	0.46933638
SP:0000570	0.67888680
SP:0000571	0.76231911
SP:0000572	0.43704921
SP:0000573	0.37552860
SP:0000575	0.93976674
SP:0000576	0.95559620
SP:0000577	0.84754704
SP:0000579	0.98343405
SP:0000580	0.70478570
SP:0000581	0.33047965
SP:0000582	0.87726029
SP:0000583	0.39888645
SP:0000584	0.40003014
SP:0000585	0.42817096
SP:0000586	0.86690247
SP:0000587	0.84438226
SP:0000588	0.56522130
SP:0000589	0.99291069
SP:0000590	0.51489626
SP:0000591	0.45209017
SP:0000592	0.99405775
SP:0000593	0.97817550
SP:0000594	0.71434278
SP:0000595	0.78144342
SP:0000596	0.46457953
SP:0000597	0.67957225
SP:0000599	0.59648222
SP:0000600	0.37799294
SP:0000601	0.82773355
SP:0000602	0.72351033
SP:0000603	0.89629271
SP:0000604	0.67402658
SP:0000605	0.83094335
SP:0000606	0.60488891
SP:0000607	0.99221018
SP:0000608	0.90386161
SP:0000609	0.95957858
SP:0000610	0.99484167
SP:0000611	0.56940747
SP:0000612	0.23351453
SP:0000613	0.95366215
SP:0000614	0.90938026
SP:0000615	0.50657078
SP:0000617	0.57316796
SP:0000619	0.12079827
SP:0000620	0.96963369
SP:0000621	0.28241339
SP:0000622	0.75630584
SP:0000623	0.92685321
SP:0000624	0.97552192
SP:0000625	0.84318507
SP:0000626	0.72099388
SP:0000627	0.70431325
SP:0000628	0.78555502
SP:0000629	0.63464495
SP:0000630	0.34898734
SP:0000631	0.98588192
SP:0000632	0.81842559
SP:0000633	0.98687944
SP:0000634	0.61386226
SP:0000635	0.89200673
SP:0000636	0.60837827
SP:0000637	0.97944007
SP:0000639	0.98873630
SP:0000640	0.50979131
SP:0000641	0.97851869
SP:0000642	0.96796427
SP:0000643	0.96272293
SP:0000644	0.88586538
SP:0000645	0.54705618
SP:0000648	0.78191102
SP:0000649	0.71214117
SP:0000650	0.37223622
SP:0000651	0.88206731
SP:0000652	0.76958317
SP:0000653	0.57160444
SP:0000654	0.31669337
SP:0000655	0.98198506
SP:0000656	0.95025784
SP:0000657	0.40759332
SP:0000659	0.51444062
SP:0000660	0.54022205
SP:0000661	0.35023043
SP:0000663	0.75287792
SP:0000664	0.93167952
SP:0000666	0.99052507
SP:0000667	0.74491751
SP:0000669	0.72575345
SP:0000670	0.54210584
SP:0000671	0.72773550
SP:0000672	0.95737001
SP:0000673	0.62363335
SP:0000675	0.97553036
SP:0000676	0.54501769
SP:0000677	0.95170351
SP:0000678	0.58533605
SP:0000680	0.42236802
SP:0000681	0.95587411
SP:0000682	0.97555590
SP:0000683	0.46119952
SP:0000685	0.87203840
SP:0000686	0.89852862
SP:0000689	0.96160709
SP:0000690	0.83074499
SP:0000691	0.73848966
SP:0000692	0.64376970
SP:0000693	0.76240729
SP:0000694	0.99701390
SP:0000695	0.80780155
SP:0000696	0.71832201
SP:0000697	0.80025696
SP:0000698	0.68746393
SP:0000699	0.82430003
SP:0000700	0.98841989
SP:0000701	0.47447594
SP:0000702	0.58092931
SP:0000703	0.65492000
SP:0000704	0.44889398
SP:0000705	0.96403174
SP:0000706	0.69863656
SP:0000709	0.94760307
SP:0000710	0.85612735
SP:0000713	0.99099168
SP:0000717	0.54387683
SP:0000719	0.96750247
SP:0000720	0.92859811
SP:0000721	0.78109110
SP:0000723	0.95567924
SP:0000724	0.99576637
SP:0000725	0.89198157
SP:0000726	0.56460104
SP:0000727	0.83900195
SP:0000728	0.99710805
SP:0000730	0.80563915
SP:0000731	0.55742865
SP:0000732	0.98132679
SP:0000733	0.98326656
SP:0000734	0.78938061
SP:0000737	0.60993465
SP:0000738	0.87305257
SP:0000739	0.95596445
SP:0000740	0.52577688
SP:0000741	0.79077375
SP:0000742	0.72608608
SP:0000744	0.34789743
SP:0000746	0.88024051
SP:0000747	0.95193730
SP:0000748	0.90223985
SP:0000749	0.60058081
SP:0000750	0.77675390
SP:0000751	0.90833208
SP:0000752	0.58969343
SP:0000753	0.39772220
SP:0000754	0.78201771
SP:0000755	0.56781381
SP:0000756	0.59902254
SP:0000757	0.70598900
SP:0000758	0.95795530
SP:0000759	0.99002930
SP:0000760	0.99073300
SP:0000761	0.65210263
SP:0000762	0.87581080
SP:0000763	0.52327030
SP:0000764	0.57761561
SP:0000765	0.87344518
SP:0000766	0.76449427
SP:0000768	0.55778411
SP:0000769	0.64591522
SP:0000770	0.60524693
SP:0000771	0.69390231
SP:0000772	0.96651107
SP:0000773	0.50917557
SP:0000774	0.29416389
SP:0000776	0.55848377
SP:0000777	0.67208567
SP:0000778	0.49933283
SP:0000779	0.81909266
SP:0000780	0.55723482
SP:0000781	0.82136831
SP:0000782	0.61760890
SP:0000783	0.64831652
SP:0000784	0.57924750
SP:0000785	0.74726245
SP:0000786	0.91515982
SP:0000787	0.76820630
SP:0000788	0.62719641
SP:0000789	0.61044986
SP:0000790	0.58339648
SP:0000792	0.67259373
SP:0000793	0.78440118
SP:0000794	0.79615032
SP:0000795	0.81103742
SP:0000796	0.98876548
SP:0000797	0.62901840
SP:0000798	0.71353139
SP:0000799	0.68005905
SP:0000800	0.56034188
SP:0000801	0.56672792
SP:0000802	0.91073629
SP:0000803	0.87557398
SP:0000804	0.24814944
SP:0000805	0.69621208
SP:0000806	0.98273632
SP:0000807	0.55945465
SP:0000808	0.95289465
SP:0000809	0.48571594
SP:0000810	0.82729556
SP:0000811	0.68661201
SP:0000812	0.51218200
SP:0000813	0.69825980
SP:0000817	0.78203047
SP:0000818	0.34341699
SP:0000820	0.92716369
SP:0000821	0.87005007
SP:0000822	0.98397142
SP:0000823	0.83100048
SP:0000824	0.72488675
SP:0000825	0.74054221
SP:0000826	0.44366476
SP:0000827	0.74397671
SP:0000829	0.70425477
SP:0000830	0.63939977
SP:0000831	0.36821092
SP:0000832	0.97783935
SP:0000833	0.71872961
SP:0000834	0.86690212
SP:0000835	0.84115219
SP:0000836	0.87423468
SP:0000837	0.88863465
SP:0000838	0.86409604
SP:0000839	0.94491947
SP:0000841	0.68808257
SP:0000842	0.79634568
SP:0000844	0.91176493
SP:0000846	0.82439774
SP:0000847	0.89618153
SP:0000848	0.59263362
SP:0000849	0.65264325
SP:0000850	0.88246462
SP:0000851	0.68434340
SP:0000852	0.69582396
SP:0000853	0.46669848
SP:0000854	0.53644526
SP:0000855	0.37302312
SP:0000856	0.61661179
SP:0000857	0.68603292
SP:0000858	0.58918825
SP:0000859	0.55571500
SP:0000860	0.47890309
SP:0000861	0.79052293
SP:0000862	0.92144099
SP:0000863	0.27830850
SP:0000864	0.82337254
SP:0000867	0.41600702
SP:0000868	0.82967740
SP:0000869	0.60117292
SP:0000870	0.95848688
SP:0000872	0.54962941
SP:0000876	0.62171629
SP:0000877	0.47639063
SP:0000878	0.55756287
SP:0000879	0.61665654
SP:0000880	0.66198009
SP:0000881	0.65369820
SP:0000882	0.55244421
SP:0000883	0.45079282
SP:0000884	0.94879842
SP:0000885	0.52686354
SP:0000886	0.94090331
SP:0000887	0.81665016
SP:0000888	0.47107324
SP:0000889	0.97348473
SP:0000890	0.90943870
SP:0000891	0.52702096
SP:0000892	0.39952439
SP:0000893	0.72199375
SP:0000894	0.45777150
SP:0000895	0.95318773
SP:0000896	0.60378867
SP:0000897	0.80965189
SP:0000898	0.69303801
SP:0000899	0.96150267
SP:0000900	0.49594948
SP:0000901	0.95080237
SP:0000902	0.82796261
SP:0000903	0.59581270
SP:0000904	0.99186453
SP:0000905	0.89635911
SP:0000906	0.84712628
SP:0000908	0.92998034
SP:0000910	0.75138533
SP:0000911	0.36400371
SP:0000913	0.73890448
SP:0000914	0.81662336
SP:0000915	0.98464525
SP:0000917	0.56309604
SP:0000918	0.40138572
SP:0000919	0.75755403
SP:0000920	0.93855220
SP:0000921	0.89774138
SP:0000922	0.70437098
SP:0000923	0.60001030
SP:0000924	0.56431926
SP:0000925	0.57628694
SP:0000926	0.64212808
SP:0000927	0.46491486
SP:0000928	0.90998927
SP:0000930	0.98995796
SP:0000931	0.72116599
SP:0000932	0.95832705
SP:0000933	0.85936895
SP:0000934	0.88096968
SP:0000935	0.43354585
SP:0000936	0.87478548
SP:0000937	0.32666872
SP:0000938	0.87879188
SP:0000939	0.54864128
SP:0000940	0.50537780
SP:0000941	0.48819092
SP:0000942	0.40836496
SP:0000943	0.98338726
SP:0000944	0.28589401
SP:0000945	0.68100107
SP:0000946	0.90637423
SP:0000947	0.48949682
SP:0000948	0.43286590
SP:0000949	0.36571639
SP:0000950	0.99938702
SP:0000951	0.46505855
SP:0000952	0.86376947
SP:0000953	0.64755711
SP:0000954	0.96660626
SP:0000957	0.69345733
SP:0000958	0.68312082
SP:0000959	0.73417976
SP:0000960	0.89684388
SP:0000962	0.48871717
SP:0000963	0.62114397
SP:0000964	0.71038855
SP:0000965	0.94253507
SP:0000966	0.40073349
SP:0000968	0.99105665
SP:0000969	0.89656325
SP:0000970	0.30440804
SP:0000971	0.77768412
SP:0000973	0.75614965
SP:0000974	0.99892527
SP:0000975	0.41952210
SP:0000976	0.59886880
SP:0000978	0.64194375
SP:0000980	0.75828719
SP:0000981	0.52107335
SP:0000982	0.44304075
SP:0000983	0.59666066
SP:0000984	0.63296818
SP:0000986	0.87039119
SP:0000987	0.87394149
SP:0000988	0.91689056
SP:0000991	0.51069124
SP:0000992	0.97810284
SP:0000997	0.68045691
SP:0000999	0.98169657
SP:0001000	0.99343356
SP:0001001	0.59605468
SP:0001002	0.65692067
SP:0001003	0.76516494
SP:0001004	0.76539603
SP:0001006	0.82645780
SP:0001007	0.88415068
SP:0001008	0.55606009
SP:0001009	0.37921437
SP:0001010	0.68812379
SP:0001011	0.81181591
SP:0001012	0.83989018
SP:0001013	0.98683480
SP:0001014	0.57417754
SP:0001015	0.75255534
SP:0001016	0.78889031
SP:0001017	0.68625531
SP:0001018	0.94830811
SP:0001019	0.48025711
SP:0001023	0.38275765
SP:0001024	0.87532977
SP:0001025	0.52945488
SP:0001026	0.89551693
SP:0001028	0.95660504
SP:0001029	0.95219138
SP:0001032	0.99423471
SP:0001033	0.69801643
SP:0001034	0.72899351
SP:0001036	0.75653428
SP:0001038	0.68234703
SP:0001039	0.88871074
SP:0001042	0.99334312
SP:0001043	0.51488771
SP:0001044	0.91326627
SP:0001046	0.75222018
SP:0001047	0.41705127
SP:0001049	0.94567719
SP:0001050	0.52829202
SP:0001051	0.56850468
SP:0001052	0.73486169
SP:0001053	0.98226552
SP:0001054	0.48590892
SP:0001055	0.92185701
SP:0001056	0.41821551
SP:0001057	0.63387406
SP:0001058	0.62786535
SP:0001059	0.54080763
SP:0001061	0.91030941
SP:0001062	0.38227334
SP:0001063	0.72244790
SP:0001064	0.52446310
SP:0001065	0.99896052
SP:0001066	0.70558871
SP:0001067	0.28794782
SP:0001068	0.88068025
SP:0001069	0.97574043
SP:0001070	0.69725658
SP:0001071	0.86084410
SP:0001072	0.89220211
SP:0001073	0.41352152
SP:0001075	0.81189018
SP:0001076	0.64735875
SP:0001077	0.69865155
SP:0001078	0.99681780
SP:0001079	0.79268742
SP:0001080	0.37880309
SP:0001081	0.61629081
SP:0001082	0.35563362
SP:0001083	0.87116858
SP:0001084	0.29358849
SP:0001085	0.80159203
SP:0001087	0.58451638
SP:0001088	0.98049432
SP:0001090	0.85738045
SP:0001091	0.98785785
SP:0001092	0.86587039
SP:0001094	0.98210892
SP:0001095	0.64494033
SP:0001096	0.87224970
SP:0001097	0.50465740
SP:0001098	0.47228894
SP:0001100	0.76970041
SP:0001103	0.80511587
SP:0001104	0.45869641
SP:0001105	0.28187754
SP:0001106	0.76634531
SP:0001107	0.80251754
SP:0001109	0.27157133
SP:0001110	0.94610960
SP:0001111	0.64010212
SP:0001112	0.89555286
SP:0001113	0.91663933
SP:0001114	0.97538775
SP:0001116	0.74461102
SP:0001117	0.78360045
SP:0001118	0.65033346
SP:0001119	0.83453528
SP:0001120	0.69574250
SP:0001121	0.53467074
SP:0001123	0.89722810
SP:0001125	0.89980013
SP:0001126	0.76058358
SP:0001128	0.98492333
SP:0001129	0.52083049
SP:0001130	0.93319827
SP:0001131	0.72579822
SP:0001132	0.36833101
SP:0001134	0.77277219
SP:0001135	0.67293552
SP:0001136	0.90856231
SP:0001137	0.54554877
SP:0001138	0.99376860
SP:0001140	0.58002993
SP:0001141	0.54583269
SP:0001142	0.66931179
SP:0001143	0.51312073
SP:0001145	0.70741730
SP:0001147	0.67791346
SP:0001148	0.69923526
SP:0001149	0.99968740
SP:0001150	0.62218798
SP:0001151	0.47420959
SP:0001153	0.82055789
SP:0001154	0.71075821
SP:0001155	0.89229583
SP:0001157	0.95113256
SP:0001158	0.25099299
SP:0001159	0.70563063
SP:0001160	0.85303304
SP:0001162	0.52931912
SP:0001163	0.75975332
SP:0001164	0.77757663
SP:0001165	0.28301646
SP:0001166	0.86680219
SP:0001167	0.23952174
SP:0001168	0.90305966
SP:0001169	0.78333015
SP:0001170	0.94831440
SP:0001171	0.49075456
SP:0001172	0.65890337
SP:0001173	0.62094687
SP:0001174	0.70147720
SP:0001176	0.92053750
SP:0001177	0.67747534
SP:0001178	0.86664816
SP:0001179	0.97138112
SP:0001180	0.98181826
SP:0001181	0.69902456
SP:0001183	0.82377819
SP:0001184	0.96335101
SP:0001185	0.72926991
SP:0001186	0.68917457
SP:0001187	0.92644957
SP:0001188	0.89719644
SP:0001189	0.99124315
SP:0001190	0.74047237
SP:0001191	0.24930452
SP:0001192	0.57249910
SP:0001194	0.88074339
SP:0001195	0.55080837
SP:0001196	0.97968700
SP:0001197	0.97127491
SP:0001198	0.96614420
SP:0001199	0.58442008
SP:0001200	0.57186978
SP:0001201	0.49002704
SP:0001202	0.50735987
SP:0001203	0.70843302
SP:0001204	0.40507144
SP:0001206	0.92676386
SP:0001207	0.78125977
SP:0001209	0.89407855
SP:0001211	0.92810780
SP:0001213	0.26078078
SP:0001214	0.59712072
SP:0001215	0.64747588
SP:0001216	0.65621223
SP:0001218	0.96752098
SP:0001219	0.98325890
SP:0001220	0.99517223
SP:0001221	0.36985949
SP:0001222	0.48366593
SP:0001223	0.48394129
SP:0001225	0.78213537
SP:0001228	0.31701537
SP:0001229	0.86164087
SP:0001230	0.60594723
SP:0001231	0.28688242
SP:0001232	0.20291877
SP:0001233	0.75990755
SP:0001234	0.92688275
SP:0001235	0.58091262
SP:0001237	0.99618888
SP:0001238	0.99547425
SP:0001239	0.61383238
SP:0001240	0.89516844
SP:0001241	0.93639019
SP:0001243	0.78197926
SP:0001244	0.94783379
SP:0001245	0.77538762
SP:0001246	0.19265350
SP:0001247	0.75706527
SP:0001249	0.44151649
SP:0001250	0.96181789
SP:0001251	0.31594128
SP:0001252	0.99363059
SP:0001253	0.55143160
SP:0001256	0.34290978
SP:0001257	0.65371490
SP:0001258	0.96375841
SP:0001260	0.88601497
SP:0001261	0.96975568
SP:0001262	0.73581981
SP:0001263	0.61289859
SP:0001264	0.60163073
SP:0001265	0.89789799
SP:0001266	0.51740632
SP:0001267	0.47564105
SP:0001269	0.39971152
SP:0001270	0.96411422
SP:0001271	0.48850468
SP:0001272	0.73682484
SP:0001273	0.79097396
SP:0001274	0.98712223
SP:0001275	0.52882242
SP:0001276	0.74352497
SP:0001277	0.80941364
SP:0001278	0.80987823
SP:0001279	0.95988868
SP:0001281	0.77555178
SP:0001282	0.80151898
SP:0001283	0.72223886
SP:0001286	0.79538042
SP:0001288	0.54532567
SP:0001290	0.70421869
SP:0001291	0.96213904
SP:0001292	0.66010147
SP:0001293	0.45390710
SP:0001295	0.94553182
SP:0001296	0.60743621
SP:0001298	0.58468041
SP:0001299	0.22159909
SP:0001301	0.76524249
SP:0001302	0.96304155
SP:0001303	0.96779048
SP:0001304	0.19445812
SP:0001305	0.96159351
SP:0001306	0.92805442
SP:0001307	0.91404125
SP:0001308	0.70587793
SP:0001309	0.95973325
SP:0001310	0.84421802
SP:0001311	0.47554264
SP:0001312	0.72678349
SP:0001313	0.39208596
SP:0001314	0.82296270
SP:0001316	0.78697030
SP:0001317	0.67454905
SP:0001318	0.64432713
SP:0001319	0.61529207
SP:0001323	0.98388636
SP:0001324	0.96551484
SP:0001326	0.28767838
SP:0001327	0.99091766
SP:0001328	0.39129453
SP:0001329	0.50680152
SP:0001330	0.86034894
SP:0001331	0.44940940
SP:0001332	0.97443137
SP:0001333	0.99639192
SP:0001335	0.73777345
SP:0001336	0.48586556
SP:0001337	0.59733836
SP:0001338	0.54369827
SP:0001339	0.94864079
SP:0001340	0.77807251
SP:0001341	0.53574499
SP:0001342	0.57511718
SP:0001343	0.41806663
SP:0001344	0.61722652
SP:0001345	0.68925208
SP:0001346	0.86623585
SP:0001347	0.89173120
SP:0001349	0.60038418
SP:0001350	0.62123726
SP:0001351	0.61300368
SP:0001353	0.84332144
SP:0001354	0.66853753
SP:0001355	0.84865550
SP:0001356	0.84306919
SP:0001357	0.98644841
SP:0001358	0.67492184
SP:0001359	0.62512284
SP:0001360	0.69536217
SP:0001361	0.98457109
SP:0001362	0.90339306
SP:0001363	0.63461283
SP:0001364	0.62431779
SP:0001365	0.85303292
SP:0001366	0.46657258
SP:0001367	0.99190006
SP:0001368	0.67896256
SP:0001369	0.91124430
SP:0001370	0.84981805
SP:0001372	0.47325325
SP:0001373	0.50114771
SP:0001374	0.39929698
SP:0001375	0.87776137
SP:0001376	0.95645562
SP:0001377	0.60190689
SP:0001378	0.50352769
SP:0001379	0.49967849
SP:0001380	0.92583182
SP:0001382	0.55427747
SP:0001383	0.70715803
SP:0001384	0.92989301
SP:0001385	0.90803473
SP:0001386	0.98830264
SP:0001387	0.66032598
SP:0001388	0.86911563
SP:0001389	0.75901007
SP:0001390	0.88139433
SP:0001391	0.72362707
SP:0001392	0.91877180
SP:0001393	0.86776644
SP:0001396	0.86883300
SP:0001397	0.23713210
SP:0001399	0.55936390
SP:0001400	0.59849361
SP:0001402	0.56050921
SP:0001403	0.86927721
SP:0001404	0.89829391
SP:0001405	0.76233598
SP:0001407	0.61430946
SP:0001408	0.89654559
SP:0001410	0.98117038
SP:0001411	0.81533674
SP:0001413	0.47312172
SP:0001415	0.71814731
SP:0001416	0.44643424
SP:0001417	0.96457648
SP:0001418	0.89729032
SP:0001419	0.62703639
SP:0001421	0.23125914
SP:0001422	0.62806237
SP:0001423	0.78471509
SP:0001425	0.56362393
SP:0001426	0.54526546
SP:0001427	0.99257562
SP:0001428	0.65142473
SP:0001429	0.46898448
SP:0001430	0.99858490
SP:0001432	0.60335274
SP:0001436	0.98761683
SP:0001439	0.42881464
SP:0001440	0.74649602
SP:0001442	0.69523618
SP:0001445	0.94489512
SP:0001446	0.83705543
SP:0001447	0.40422147
SP:0001448	0.95927018
SP:0001449	0.40481440
SP:0001450	0.52815680
SP:0001451	0.85784460
SP:0001452	0.66071693
SP:0001454	0.41946736
SP:0001455	0.99028155
SP:0001456	0.92317168
SP:0001457	0.83091942
SP:0001458	0.87437549
SP:0001459	0.92077102
SP:0001460	0.99243883
SP:0001461	0.99493596
SP:0001462	0.67165098
SP:0001464	0.99774155
SP:0001465	0.52625668
SP:0001466	0.92833400
SP:0001467	0.52325031
SP:0001469	0.79328534
SP:0001471	0.58136764
SP:0001472	0.78407914
SP:0001473	0.66144946
SP:0001475	0.50610564
SP:0001476	0.44336857
SP:0001477	0.58838525
SP:0001478	0.48120022
SP:0001479	0.95523792
SP:0001480	0.66610725
SP:0001481	0.64796267
SP:0001482	0.59260254
SP:0001483	0.60168630
SP:0001484	0.56360063
SP:0001485	0.93458838
SP:0001486	0.73986000
SP:0001487	0.63080225
SP:0001488	0.98438746
SP:0001489	0.98409676
SP:0001490	0.68865569
SP:0001491	0.95749527
SP:0001493	0.96159134
SP:0001494	0.57611038
SP:0001496	0.75558788
SP:0001497	0.97677854
SP:0001499	0.85009196
SP:0001500	0.97675827
SP:0001501	0.97121397
SP:0001502	0.97964859
SP:0001505	0.92253008
SP:0001507	0.74076023
SP:0001508	0.81464159
SP:0001509	0.85790652
SP:0001511	0.91015175
SP:0001512	0.95746702
SP:0001513	0.74946269
SP:0001515	0.62380972
SP:0001516	0.47594176
SP:0001517	0.36366448
SP:0001518	0.83148586
SP:0001521	0.88972703
SP:0001522	0.62766744
SP:0001523	0.18788326
SP:0001524	0.97016052
SP:0001525	0.81189901
SP:0001527	0.96293145
SP:0001528	0.82837969
SP:0001530	0.97133818
SP:0001531	0.64602951
SP:0001532	0.36509221
SP:0001533	0.99514475
SP:0001534	0.44458961
SP:0001535	0.98315281
SP:0001536	0.99754462
SP:0001537	0.95932571
SP:0001538	0.72834632
SP:0001540	0.94641614
SP:0001541	0.46440576
SP:0001542	0.91741583
SP:0001544	0.73403653
SP:0001545	0.78347838
SP:0001546	0.49382733
SP:0001547	0.71867238
SP:0001548	0.47561164
SP:0001549	0.67131425
SP:0001550	0.69132254
SP:0001551	0.87713213
SP:0001552	0.95921055
SP:0001553	0.15163971
SP:0001554	0.82838334
SP:0001555	0.67201573
SP:0001556	0.85388711
SP:0001558	0.58660499
SP:0001560	0.76122010
SP:0001561	0.55655288
SP:0001562	0.53350765
SP:0001563	0.64494598
SP:0001564	0.39081463
SP:0001565	0.80430815
SP:0001566	0.84064692
SP:0001567	0.60327843
SP:0001568	0.65315266
SP:0001569	0.64238117
SP:0001570	0.98728341
SP:0001571	0.67306628
SP:0001572	0.69326454
SP:0001573	0.88084852
SP:0001574	0.74458557
SP:0001578	0.81752604
SP:0001580	0.63576327
SP:0001581	0.53068512
SP:0001582	0.70189891
SP:0001583	0.88281265
SP:0001584	0.97365356
SP:0001585	0.62688185
SP:0001586	0.62588272
SP:0001587	0.63452328
SP:0001588	0.77694270
SP:0001589	0.99891171
SP:0001590	0.51418807
SP:0001591	0.46986865
SP:0001592	0.78895960
SP:0001594	0.78843886
SP:0001595	0.80559957
SP:0001596	0.66102129
SP:0001597	0.92404464
SP:0001598	0.96140648
SP:0001599	0.76323467
SP:0001600	0.61300365
SP:0001602	0.73039254
SP:0001604	0.26927838
SP:0001605	0.67659062
SP:0001606	0.46225390
SP:0001607	0.78473067
SP:0001608	0.70950142
SP:0001609	0.66350039
SP:0001610	0.85206947
SP:0001611	0.73271802
SP:0001612	0.79015491
SP:0001613	0.98786429
SP:0001614	0.70046621
SP:0001617	0.53941242
SP:0001619	0.81747496
SP:0001620	0.95707278
SP:0001621	0.93823182
SP:0001622	0.94154748
SP:0001623	0.74574250
SP:0001625	0.26239811
SP:0001626	0.67352463
SP:0001627	0.87195194
SP:0001628	0.93230471
SP:0001630	0.27676394
SP:0001631	0.24529826
SP:0001632	0.68131400
SP:0001634	0.94069859
SP:0001635	0.93803978
SP:0001636	0.54047962
SP:0001637	0.85463891
SP:0001638	0.44549207
SP:0001639	0.59418161
SP:0001644	0.71683797
SP:0001645	0.41553354
SP:0001646	0.61721130
SP:0001647	0.83195591
SP:0001648	0.36503566
SP:0001649	0.76716810
SP:0001651	0.35941413
SP:0001653	0.94971955
SP:0001654	0.64341986
SP:0001656	0.59831786
SP:0001657	0.97506094
SP:0001658	0.63495393
SP:0001660	0.64848769
SP:0001661	0.97771740
SP:0001662	0.94537472
SP:0001664	0.40853423
SP:0001665	0.92935342
SP:0001668	0.87633532
SP:0001669	0.48492473
SP:0001670	0.47192867
SP:0001671	0.94577560
SP:0001672	0.57853271
SP:0001673	0.25788633
SP:0001674	0.52504327
SP:0001675	0.96249741
SP:0001676	0.58731857
SP:0001677	0.71606085
SP:0001679	0.74570322
SP:0001680	0.43927318
SP:0001682	0.62941658
SP:0001683	0.91354114
SP:0001684	0.88374746
SP:0001685	0.66235600
SP:0001686	0.88693506
SP:0001687	0.96390683
SP:0001689	0.87588752
SP:0001690	0.97457438
