triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0001683	dropped_mixed_family	0	AC:001451	A0A0F6NGI2	Q9SQL2	Q01667	T1RIQ1	Q84Y02	A0A9R0J8B1	6zxs	2	11_24	1
SCF:0001688	dropped_mixed_family	0	AC:001456	P12154	Q75VY8	Q05093	A0T0M8	Q75VY8	Q7DM26	6jo6	17	11_24	1
SCF:0001689	dropped_mixed_family	0	AC:001456	P12154	Q75VY8	Q75VY4	A0T0M8	Q75VY8	Q84Y02	6jo6	17	11_24	1
SCF:0001722	dropped_mixed_family	0	AC:001488	A0A4V8GZZ8	A0A4V8H000	A0A4V8H001	I0YPL4	A0A4V8H000	Q75VY8	6igz	1	11_24	0
SCF:0001723	dropped_mixed_family	0	AC:001488	A0A4V8GZZ8	A0A4V8H000	A0A4V8GZZ7	I0YPL4	A0A4V8H000	Q84Y02	6igz	1	11_24	0
SCF:0001725	dropped_mixed_family	0	AC:001488	A0A4V8H000	A0A4V8GZZ8	A0A4V8H001	A0A4V8H000	I0YPL4	Q75VY8	6igz	1	11_24	0
SCF:0001726	dropped_mixed_family	0	AC:001488	A0A4V8H000	A0A4V8GZZ8	A0A4V8GZZ7	A0A4V8H000	I0YPL4	Q84Y02	6igz	1	11_24	0
SCF:0001748	dropped_mixed_family	0	AC:001502	Q9C639	Q9S7N7	Q9SHE8	Q84Y02	B6U534	Q9SHE8	7wfe	2	11_24	1
SCF:0001749	dropped_mixed_family	0	AC:001502	Q9S7N7	Q9C639	Q01667	B6U534	Q84Y02	A0A9R0J8B1	7wfe	2	11_24	1
SCF:0001782	dropped_mixed_family	0	AC:001524	A8IL32	Q75VZ0	Q75VY7	A8IL32	Q75VY8	Q84Y02	6jo6	12	11_24	1
SCF:0001783	dropped_mixed_family	0	AC:001524	A8IL32	Q75VZ0	A8ITV3	A8IL32	Q75VY8	A8ITV3	6jo6	12	11_24	1
SCF:0001784	dropped_mixed_family	0	AC:001524	Q75VZ0	A8IL32	Q75VY7	Q75VY8	A8IL32	Q84Y02	6jo6	12	11_24	1
SCF:0001795	dropped_mixed_family	0	AC:001532	Q00914	Q84Y02	Q05093	A0A4V8H005	Q84Y02	Q7DM26	7r3k	10	11_24	1
SCF:0001796	dropped_mixed_family	0	AC:001533	A0A4V8GZZ4	A0A4V8GZZ7	A0A4V8GZZ8	A0A4V8GZZ4	Q84Y02	I0YPL4	6igz	1	11_24	0
SCF:0001820	dropped_mixed_family	0	AC:001552	D0FXZ0	C1K004	C1K003	T1RIQ1	I0YPL4	Q7DM26	6sl5	1	11_24	0
SCF:0001881	dropped_mixed_family	0	AC:001620	W8SY74	A0A2P6TPR7	A0A2P6TS63	A0T0M8	A0A4V8H000	Q84Y02	6zzy	3	11_24	1
SCF:0001882	dropped_mixed_family	0	AC:001621	E1C9L0	Q32904	Q9SQL2	Q55329	A0A2K1IB10	Q84Y02	3lw5	1	11_24	0
SCF:0001929	dropped_mixed_family	0	AC:001661	Q75VZ0	Q84Y02	Q75VY6	Q75VY8	Q84Y02	A0A4V8H000	6jo6	9	11_24	1
SCF:0001930	dropped_mixed_family	0	AC:001661	Q84Y02	Q75VZ0	Q75VY6	Q84Y02	Q75VY8	A0A4V8H000	6jo6	9	11_24	1
SCF:0001956	dropped_mixed_family	0	AC:001687	A0A4V8GZZ3	A0A4V8H002	A0A4V8GZZ7	Q55329	A0A4V8H004	Q84Y02	6igz	1	11_24	0
SCF:0001984	dropped_mixed_family	0	AC:001712	P07839	Q75VY7	P12356	P07839	Q84Y02	P12356	7wzn	1	11_24	0
SCF:0001990	dropped_mixed_family	0	AC:001718	A0A2P6TZ50	A0A2P6U4K1	A0A2P6TQ14	Q84Y02	Q75VY8	A0A2P6TQ14	6zzy	3	11_24	1
SCF:0001994	dropped_mixed_family	0	AC:001718	A0A2P6U4K1	A0A2P6TZ50	A0A2P6TPR7	Q75VY8	Q84Y02	A0A4V8H000	6zzy	3	11_24	1
SCF:0001997	dropped_mixed_family	0	AC:001722	P12154	Q75VY7	Q75VY4	A0T0M8	Q84Y02	Q84Y02	6ijj	15	11_24	1
SCF:0001998	dropped_mixed_family	0	AC:001722	P12154	Q75VY7	Q05093	A0T0M8	Q84Y02	Q7DM26	6ijj	15	11_24	1
SCF:0002007	dropped_mixed_family	0	AC:001735	A0A2K1IB10	A0A2K1KN29	A0A2K1K0C7	A0A2K1IB10	Q84Y02	F2D0D5	6l35	1	11_24	0
SCF:0002008	dropped_mixed_family	0	AC:001735	A0A2K1IB10	A0A2K1KN29	A9RT62	A0A2K1IB10	Q84Y02	A9RT62	6l35	1	11_24	0
SCF:0002009	dropped_mixed_family	0	AC:001735	A0A2K1IB10	A0A2K1KN29	A0A2K1KKR9	A0A2K1IB10	Q84Y02	A0A2K1KKR9	6l35	1	11_24	0
SCF:0002010	dropped_mixed_family	0	AC:001735	A0A2K1KN29	A0A2K1IB10	A0A2K1JLZ3	Q84Y02	A0A2K1IB10	A0A9R0J8B1	6l35	1	11_24	0
SCF:0002011	dropped_mixed_family	0	AC:001735	A0A2K1KN29	A0A2K1IB10	A0A2K1K0C7	Q84Y02	A0A2K1IB10	F2D0D5	6l35	1	11_24	0
SCF:0002024	dropped_mixed_family	0	AC:001747	Q9SYW8	Q9SUI4	Q9C639	F2D0D5	A8IL32	Q84Y02	7wfe	1	11_24	0
SCF:0002026	dropped_mixed_family	0	AC:001749	A0A4V8H005	A0A4V8GZZ8	A0A4V8H001	A0A4V8H005	I0YPL4	Q75VY8	6igz	1	11_24	0
SCF:0002028	dropped_mixed_family	0	AC:001752	P09144	Q75VY7	Q7DM26	T1RIQ1	Q84Y02	Q7DM26	8h2u	15	11_24	1
SCF:0002029	dropped_mixed_family	0	AC:001752	P09144	Q75VY7	Q05093	T1RIQ1	Q84Y02	Q7DM26	8h2u	15	11_24	1
SCF:0002030	dropped_mixed_family	0	AC:001752	P09144	Q75VY7	A8ITV3	T1RIQ1	Q84Y02	A8ITV3	8h2u	15	11_24	1
SCF:0002040	dropped_mixed_family	0	AC:001761	E9NPS8	I0YQ44	I0YP76	T1RIQ1	Q84Y02	A0A4V8H004	9kqq	1	11_24	0
SCF:0002041	dropped_mixed_family	0	AC:001761	E9NPS8	I0YQ44	I0YP72	T1RIQ1	Q84Y02	A8ITV3	9kqq	1	11_24	0
SCF:0002043	dropped_mixed_family	0	AC:001764	A8IFG7	Q75VZ0	Q75VY7	A8IFG7	Q75VY8	Q84Y02	6jo6	13	11_24	1
SCF:0002044	dropped_mixed_family	0	AC:001764	A8IFG7	Q75VZ0	A8ITV3	A8IFG7	Q75VY8	A8ITV3	6jo6	13	11_24	1
SCF:0002045	dropped_mixed_family	0	AC:001764	A8IFG7	Q75VZ0	Q84Y02	A8IFG7	Q75VY8	Q84Y02	6jo6	13	11_24	1
SCF:0002083	dropped_mixed_family	0	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1JLZ3	T1RIQ1	Q84Y02	A0A9R0J8B1	6l35	1	11_24	0
SCF:0002084	dropped_mixed_family	0	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1IB10	T1RIQ1	Q84Y02	A0A2K1IB10	6l35	1	11_24	0
SCF:0002085	dropped_mixed_family	0	AC:001796	Q8MFA2	A0A2K1KN29	A0A2K1KIF2	T1RIQ1	Q84Y02	A8IL32	6l35	1	11_24	0
SCF:0002086	dropped_mixed_family	0	AC:001797	E9NPX1	I0Z2Y0	I0YQ44	E9NPX1	Q75VY8	Q84Y02	9kqq	2	11_24	1
SCF:0002087	dropped_mixed_family	0	AC:001797	E9NPX1	I0Z2Y0	I0YQ46	E9NPX1	Q75VY8	Q84Y02	9kqq	2	11_24	1
SCF:0002088	dropped_mixed_family	0	AC:001797	E9NPX1	I0Z2Y0	I0Z7V3	E9NPX1	Q75VY8	P12356	9kqq	2	11_24	1
SCF:0002145	dropped_mixed_family	0	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1KN29	Q9SHE8	F2D0D5	Q84Y02	6l35	2	11_24	1
SCF:0002217	dropped_mixed_family	0	AC:001925	Q6YXQ2	A0A2K1KN29	A9RT62	A0A4V8H005	Q84Y02	A9RT62	6l35	1	11_24	0
SCF:0002278	dropped_mixed_family	0	AC:001973	P05310	Q9SQL2	Q41038	A0T0M8	Q84Y02	F2D0D5	3lw5	5	11_24	1
SCF:0002279	dropped_mixed_family	0	AC:001973	P05310	Q9SQL2	Q32904	A0T0M8	Q84Y02	A0A2K1IB10	3lw5	5	11_24	1
SCF:0002280	dropped_mixed_family	0	AC:001973	P05310	Q9SQL2	Q9SY97	A0T0M8	Q84Y02	A0A2K1IB10	3lw5	5	11_24	1
SCF:0002314	dropped_mixed_family	0	AC:002003	A8IFG7	Q7DM26	Q84Y02	A8IFG7	Q7DM26	Q84Y02	9se6	1	11_24	0
SCF:0002323	dropped_mixed_family	0	AC:002009	P56767	P27521	Q01667	T1RIQ1	Q84Y02	A0A9R0J8B1	7wfd	1	11_24	0
SCF:0002324	dropped_mixed_family	0	AC:002009	P56767	P27521	Q9SA56	T1RIQ1	Q84Y02	A5Z2K3	7wfd	1	11_24	0
SCF:0002325	dropped_mixed_family	0	AC:002009	P56767	P27521	Q9S7N7	T1RIQ1	Q84Y02	B6U534	7wfd	1	11_24	0
SCF:0002342	dropped_mixed_family	0	AC:002025	Q75VY8	Q75VY7	Q75VY6	Q75VY8	Q84Y02	A0A4V8H000	6ijj	15	11_24	1
SCF:0002346	dropped_mixed_family	0	AC:002035	P14225	Q7DM26	Q75VY7	P14225	Q7DM26	Q84Y02	9se6	1	11_24	0
SCF:0002347	dropped_mixed_family	0	AC:002035	P14225	Q7DM26	Q75VY9	P14225	Q7DM26	I0YPL4	9se6	1	11_24	0
SCF:0002348	dropped_mixed_family	0	AC:002035	Q7DM26	P14225	P14224	Q7DM26	P14225	P14224	9se6	1	11_24	0
SCF:0002422	dropped_mixed_family	0	AC:002108	Q75VY4	Q05093	Q75VY6	Q84Y02	Q7DM26	A0A4V8H000	6ijo	3	11_24	1
SCF:0002435	dropped_mixed_family	0	AC:002123	K7NU68	A0A7S3VHS4	A0A7S3R4R1	T1RIQ1	Q7DM26	Q84Y02	9mgz	1	11_24	0
SCF:0002524	dropped_mixed_family	0	AC:002195	A0A2P6TT36	W8SY74	W8SUA3	Q7DM26	A0T0M8	T1RIQ1	6zzy	3	11_24	1
SCF:0002536	dropped_mixed_family	0	AC:002211	A0A7S3VQN8	A0A7S3VSS7	A0A7S3VHS4	A5Z2K3	Q84Y02	Q7DM26	9mgz	1	11_24	0
SCF:0002542	dropped_mixed_family	0	AC:002216	A0A2K1J0L9	A0A2K1IB10	A0A2K1KN29	Q9SHE8	A0A2K1IB10	Q84Y02	6l35	1	11_24	0
SCF:0002549	dropped_mixed_family	0	AC:002221	Q9SHE8	Q9SY97	P27521	Q9SHE8	A0A2K1IB10	Q84Y02	7wfe	3	11_24	1
SCF:0002550	dropped_mixed_family	0	AC:002221	Q9SHE8	Q9SY97	Q9C639	Q9SHE8	A0A2K1IB10	Q84Y02	7wfe	3	11_24	1
SCF:0002552	dropped_mixed_family	0	AC:002224	I0Z687	I0Z7A7	I0YP76	A8IL32	Q75VY8	A0A4V8H004	9kqq	2	11_24	1
SCF:0002553	dropped_mixed_family	0	AC:002224	I0Z687	I0Z7A7	I0YQ46	A8IL32	Q75VY8	Q84Y02	9kqq	2	11_24	1
SCF:0002554	dropped_mixed_family	0	AC:002224	I0Z7A7	I0Z687	I0YQ45	Q75VY8	A8IL32	Q7DM26	9kqq	2	11_24	1
SCF:0002555	dropped_mixed_family	0	AC:002224	I0Z7A7	I0Z687	I0YQ46	Q75VY8	A8IL32	Q84Y02	9kqq	2	11_24	1
SCF:0002571	dropped_mixed_family	0	AC:002237	Q05093	Q75VY6	Q75VZ0	Q7DM26	A0A4V8H000	Q75VY8	6ijo	16	11_24	1
SCF:0002572	dropped_mixed_family	0	AC:002237	Q05093	Q75VY6	Q75VY7	Q7DM26	A0A4V8H000	Q84Y02	6ijo	16	11_24	1
SCF:0002573	dropped_mixed_family	0	AC:002237	Q05093	Q75VY6	Q9ZSJ4	Q7DM26	A0A4V8H000	A9RT62	6ijo	16	11_24	1
SCF:0002574	dropped_mixed_family	0	AC:002237	Q75VY6	Q05093	Q75VY8	A0A4V8H000	Q7DM26	Q75VY8	6ijo	16	11_24	1
SCF:0002575	dropped_mixed_family	0	AC:002237	Q75VY6	Q05093	Q84Y02	A0A4V8H000	Q7DM26	Q84Y02	6ijo	16	11_24	1
SCF:0002576	dropped_mixed_family	0	AC:002237	Q75VY6	Q05093	Q75VY4	A0A4V8H000	Q7DM26	Q84Y02	6ijo	16	11_24	1
SCF:0002613	dropped_mixed_family	0	AC:002292	K7NU68	A0A7S3VSS7	A0A7S3R4R1	T1RIQ1	Q84Y02	Q84Y02	9mgz	1	11_24	0
SCF:0002694	dropped_mixed_family	0	AC:002361	A0A0F6NFW5	Q9SQL2	Q32904	A0T0M8	Q84Y02	A0A2K1IB10	6zxs	2	11_24	1
SCF:0002696	dropped_mixed_family	0	AC:002371	P56769	Q9SY97	P27521	Q55329	A0A2K1IB10	Q84Y02	7wfe	3	11_24	1
SCF:0002834	dropped_mixed_family	0	AC:002501	P07839	Q05093	P12356	P07839	Q7DM26	P12356	7wzn	1	11_24	0
SCF:0002835	dropped_mixed_family	0	AC:002501	Q05093	P07839	Q39615	Q7DM26	P07839	A5Z2K3	7wzn	1	11_24	0
SCF:0002836	dropped_mixed_family	0	AC:002501	Q05093	P07839	P14224	Q7DM26	P07839	P14224	7wzn	1	11_24	0
SCF:0002851	dropped_mixed_family	0	AC:002516	P09144	Q75VY4	Q7DM26	T1RIQ1	Q84Y02	Q7DM26	8h2u	3	11_24	1
SCF:0002852	dropped_mixed_family	0	AC:002516	P09144	Q75VY4	Q05093	T1RIQ1	Q84Y02	Q7DM26	8h2u	3	11_24	1
SCF:0002853	dropped_mixed_family	0	AC:002516	P09144	Q75VY4	A8ITV3	T1RIQ1	Q84Y02	A8ITV3	8h2u	3	11_24	1
SCF:0002854	dropped_mixed_family	0	AC:002516	Q75VY4	P09144	P12154	Q84Y02	T1RIQ1	A0T0M8	8h2u	3	11_24	1
SCF:0002866	dropped_mixed_family	0	AC:002533	P12154	Q75VY6	Q05093	A0T0M8	A0A4V8H000	Q7DM26	7bgi	17	11_24	1
SCF:0002867	dropped_mixed_family	0	AC:002533	P12154	Q75VY6	Q75VY4	A0T0M8	A0A4V8H000	Q84Y02	7bgi	17	11_24	1
SCF:0002891	dropped_mixed_family	0	AC:002571	E9NPX1	I0YQ45	I0YQ46	E9NPX1	Q7DM26	Q84Y02	9kqq	2	11_24	1
SCF:0002892	dropped_mixed_family	0	AC:002571	E9NPX1	I0YQ45	I0YQ44	E9NPX1	Q7DM26	Q84Y02	9kqq	2	11_24	1
SCF:0002893	dropped_mixed_family	0	AC:002571	E9NPX1	I0YQ45	I0Z687	E9NPX1	Q7DM26	A8IL32	9kqq	2	11_24	1
SCF:0002901	dropped_mixed_family	0	AC:002577	P56766	P27521	Q9SY97	A0T0M8	Q84Y02	A0A2K1IB10	7wfd	1	11_24	0
SCF:0002928	dropped_mixed_family	0	AC:002601	D0FXW7	C1K003	Q56D18	A0A4V8H005	Q7DM26	Q56D18	6sl5	2	11_24	1
SCF:0002929	dropped_mixed_family	0	AC:002601	D0FXW7	C1K003	A0A6I8WFT8	A0A4V8H005	Q7DM26	A0A0H2UKZ4	6sl5	2	11_24	1
SCF:0003126	dropped_mixed_family	0	AC:002792	I0YQ44	I0Z687	I0YQ46	Q84Y02	A8IL32	Q84Y02	9kqq	1	11_24	0
SCF:0003127	dropped_mixed_family	0	AC:002792	I0Z687	I0YQ44	I0YQ46	A8IL32	Q84Y02	Q84Y02	9kqq	1	11_24	0
SCF:0003128	dropped_mixed_family	0	AC:002792	I0Z687	I0YQ44	I0YP76	A8IL32	Q84Y02	A0A4V8H004	9kqq	1	11_24	0
SCF:0003159	dropped_mixed_family	0	AC:002830	P09144	Q75VY9	Q05093	T1RIQ1	I0YPL4	Q7DM26	7r3k	6	11_24	1
SCF:0003160	dropped_mixed_family	0	AC:002830	P09144	Q75VY9	Q7DM26	T1RIQ1	I0YPL4	Q7DM26	7r3k	6	11_24	1
SCF:0003212	dropped_mixed_family	0	AC:002886	P27521	Q9SY97	Q8LCQ4	Q84Y02	A0A2K1IB10	F2D0D5	7wfd	1	11_24	0
SCF:0003213	dropped_mixed_family	0	AC:002886	P27521	Q9SY97	Q01667	Q84Y02	A0A2K1IB10	A0A9R0J8B1	7wfd	1	11_24	0
SCF:0003214	dropped_mixed_family	0	AC:002886	P27521	Q9SY97	Q9SHE8	Q84Y02	A0A2K1IB10	Q9SHE8	7wfd	1	11_24	0
SCF:0003215	dropped_mixed_family	0	AC:002886	Q9SY97	P27521	Q9SYW8	A0A2K1IB10	Q84Y02	F2D0D5	7wfd	1	11_24	0
SCF:0003216	dropped_mixed_family	0	AC:002886	Q9SY97	P27521	Q41038	A0A2K1IB10	Q84Y02	F2D0D5	7wfd	1	11_24	0
SCF:0003217	dropped_mixed_family	0	AC:002886	Q9SY97	P27521	Q8LCQ4	A0A2K1IB10	Q84Y02	F2D0D5	7wfd	1	11_24	0
SCF:0003224	dropped_mixed_family	0	AC:002893	P14224	Q75VY7	Q7DM26	P14224	Q84Y02	Q7DM26	8h2u	12	11_24	1
SCF:0003225	dropped_mixed_family	0	AC:002893	P14224	Q75VY7	Q05093	P14224	Q84Y02	Q7DM26	8h2u	12	11_24	1
SCF:0003226	dropped_mixed_family	0	AC:002893	P14224	Q75VY7	A8ITV3	P14224	Q84Y02	A8ITV3	8h2u	12	11_24	1
SCF:0003227	dropped_mixed_family	0	AC:002893	Q75VY7	P14224	P14225	Q84Y02	P14224	P14225	8h2u	12	11_24	1
SCF:0003254	dropped_mixed_family	0	AC:002932	P56766	Q9C639	Q9SY97	A0T0M8	Q84Y02	A0A2K1IB10	7wfe	2	11_24	1
SCF:0003341	dropped_mixed_family	0	AC:003027	P07839	Q75VY8	P12356	P07839	Q75VY8	P12356	7wzn	1	11_24	0
SCF:0003349	dropped_mixed_family	0	AC:003036	A0A2P6TPV8	A0A2P6TMX4	A0A2P6TZ50	A0A2P6TPV8	A0A4V8H004	Q84Y02	6zzx	2	11_24	1
SCF:0003350	dropped_mixed_family	0	AC:003036	A0A2P6TPV8	A0A2P6TMX4	A0A2P6TT36	A0A2P6TPV8	A0A4V8H004	Q7DM26	6zzx	2	11_24	1
