triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0000694	train_eligible	0	AC:000594	Q8N884	Q96KK5	Q99877	Q8N884	P0C0S5	O23629	8ol1	1	11_24	0
SCF:0000699	train_eligible	0	AC:000597	A0A3Q7H1U4	A0A3Q7I881	A0A3Q7HJ03	A0A3Q7H1U4	A0A3Q7I881	A0A3Q7HJ03	7qix	2	11_24	1
SCF:0000700	train_eligible	0	AC:000597	A0A3Q7I881	A0A3Q7H1U4	A0A3Q7H274	A0A3Q7I881	A0A3Q7H1U4	P26321	7qix	2	11_24	1
SCF:0000702	train_eligible	0	AC:000599	P0A7S3	P0A707	P0A7V3	P21472	Q5SKU2	P80372	9ss0	10	11_24	1
SCF:0000703	train_eligible	0	AC:000599	P0A7S3	P0A707	P0A7V8	P21472	Q5SKU2	P80373	9ss0	10	11_24	1
SCF:0000704	train_eligible	0	AC:000599	P0A7S3	P0A707	P40711	P21472	Q5SKU2	P40711	9ss0	10	11_24	1
SCF:0000706	train_eligible	0	AC:000601	A0A3Q7H1U4	A0A3Q7HSH1	A0A3Q7G7F0	A0A3Q7H1U4	A0A3Q7HSH1	A0A3B6KRQ3	7qix	2	11_24	1
SCF:0000708	train_eligible	0	AC:000604	P0A7W7	P0A8A8	P0A7X3	Q83ER2	P0A8A8	C3SRY2	7nau	6	11_24	1
SCF:0000712	train_eligible	1	AC:000608	M2X090	M2X4U9	M2VTV2	M2X090	M2X4U9	M2VTV2	9kc5	1	11_24	0
SCF:0000713	train_eligible	0	AC:000608	M2X4U9	M2X090	M2VTV2	M2X4U9	M2X090	M2VTV2	9kc5	1	11_24	0
SCF:0000719	train_eligible	1	AC:000612	Q23FU1	Q240X9	Q1HGH8	Q23FU1	Q240X9	Q1HGH8	6zyw	1	11_24	0
SCF:0000720	train_eligible	0	AC:000612	Q23FU1	Q240X9	Q1HFV9	Q23FU1	Q240X9	Q24DI9	6zyw	1	11_24	0
SCF:0000721	train_eligible	0	AC:000613	A0A4V8GZZ2	A0A4V8H004	A0A4V8GZZ8	A0T0M8	A0A4V8H004	I0YPL4	6igz	1	11_24	0
SCF:0000722	train_eligible	0	AC:000613	A0A4V8H004	A0A4V8GZZ2	A0A4V8H003	A0A4V8H004	A0T0M8	T1RIQ1	6igz	1	11_24	0
SCF:0000723	train_eligible	0	AC:000615	A0A2K3CXW8	A8IJY7	A8INX1	A0A2K3CXW8	A8IJY7	A8INX1	7ekq	1	11_24	0
SCF:0000724	train_eligible	0	AC:000616	A0A4X1VM56	A0A8D0JYF1	A0A4X1TRS6	Q9VEA5	A0A4X1TRS6	A0A4X1TRS6	8wat	4	11_24	1
SCF:0000725	train_eligible	0	AC:000616	A0A8D0JYF1	A0A4X1VM56	A0A287ADR4	A0A4X1TRS6	Q9VEA5	A0A8D1GCS3	8wat	4	11_24	1
SCF:0000726	train_eligible	0	AC:000616	A0A8D0JYF1	A0A4X1VM56	Q6NXT2	A0A4X1TRS6	Q9VEA5	P02299	8wat	4	11_24	1
SCF:0000730	train_eligible	0	AC:000618	O15212	P17987	P50991	O15212	Q32L40	P50991	6nrb	3	11_24	1
SCF:0000731	train_eligible	1	AC:000618	O15212	P17987	P50990	O15212	Q32L40	Q3ZCI9	6nrb	3	11_24	1
SCF:0000732	train_eligible	0	AC:000618	P17987	O15212	O60925	Q32L40	O15212	O60925	6nrb	3	11_24	1
SCF:0000739	train_eligible	0	AC:000625	A0A3B6IU74	W5FPA7	W5BFB7	A0A3Q7I881	O15612	W5BFB7	8r6f	3	11_24	1
SCF:0000743	train_eligible	1	AC:000627	A0A1D5SLI4	A0A3B6RHV8	A0A3B6PK86	P62701	A0A3Q7I5D6	A0A3Q7I5D6	8r6f	1	11_24	0
SCF:0000748	train_eligible	0	AC:000631	Q5SHR1	P0DOY7	Q5SHN3	Q5SHR1	P0DOY7	P21472	8wrc	10	11_24	1
SCF:0000749	train_eligible	0	AC:000631	Q5SHR1	P0DOY7	P0A7S3	Q5SHR1	P0DOY7	P21472	8wrc	10	11_24	1
SCF:0000752	train_eligible	0	AC:000633	A8IL32	Q75VY6	A8ITV3	A8IL32	A0A4V8H000	A8ITV3	6ijj	14	11_24	1
SCF:0000759	train_eligible	0	AC:000636	A8INX1	A8IS47	A8IL21	A8INX1	A8IS47	A8IL21	7ekq	2	11_24	1
SCF:0000760	train_eligible	0	AC:000636	A8INX1	A8IS47	A8IJ60	A8INX1	A8IS47	A8IJ60	7ekq	2	11_24	1
SCF:0000761	train_eligible	0	AC:000636	A8INX1	A8IS47	A0A2K3CXW8	A8INX1	A8IS47	A0A2K3CXW8	7ekq	2	11_24	1
SCF:0000762	train_eligible	0	AC:000636	A8IS47	A8INX1	A8IL21	A8IS47	A8INX1	A8IL21	7ekq	2	11_24	1
SCF:0000763	train_eligible	0	AC:000636	A8IS47	A8INX1	A8IJ60	A8IS47	A8INX1	A8IJ60	7ekq	2	11_24	1
SCF:0000764	train_eligible	0	AC:000636	A8IS47	A8INX1	A8IXD6	A8IS47	A8INX1	A8IXD6	7ekq	2	11_24	1
SCF:0000775	train_eligible	0	AC:000643	A0A3Q7G7F0	A0A3Q7HSH1	A0A3Q7FNQ5	A0A3B6KRQ3	A0A3Q7HSH1	A0A3Q7FNQ5	7qix	2	11_24	1
SCF:0000777	train_eligible	0	AC:000646	P50991	Q9UHV9	Q9NQP4	P50991	Q9UHV9	Q9NQP4	6nrb	3	11_24	1
SCF:0000778	train_eligible	0	AC:000646	P50991	Q9UHV9	Q99471	P50991	Q9UHV9	Q99471	6nrb	3	11_24	1
SCF:0000779	train_eligible	0	AC:000646	P50991	Q9UHV9	O15212	P50991	Q9UHV9	O15212	6nrb	3	11_24	1
SCF:0000780	train_eligible	0	AC:000646	Q9UHV9	P50991	P40227	Q9UHV9	P50991	P40227	6nrb	3	11_24	1
SCF:0000785	train_eligible	0	AC:000649	A0A1B1W4Z4	Q9XI73	Q2V2S7	A0A1B1W4Z4	Q9XI73	Q2V2S7	7wff	2	11_24	1
SCF:0000789	train_eligible	0	AC:000657	O15212	P78371	P50991	O15212	Q3ZBH0	P50991	6nrb	3	11_24	1
SCF:0000790	train_eligible	0	AC:000657	O15212	P78371	P50990	O15212	Q3ZBH0	Q3ZCI9	6nrb	3	11_24	1
SCF:0000795	train_eligible	0	AC:000665	F4JYR0	O22993	F4KF14	F4JYR0	O22993	F4KF14	8xku	2	11_24	1
SCF:0000796	train_eligible	0	AC:000665	F4JYR0	O22993	Q9SAJ3	F4JYR0	O22993	Q9SAJ3	8xku	2	11_24	1
SCF:0000797	train_eligible	0	AC:000665	F4JYR0	O22993	F4J3N2	F4JYR0	O22993	F4J3N2	8xku	2	11_24	1
SCF:0000798	train_eligible	1	AC:000666	Q8DJ02	Q8DKF4	Q8DKY0	P56751	Q8DKF4	P26288	6tjv	1	11_24	0
SCF:0000799	train_eligible	0	AC:000666	Q8DJ02	Q8DKF4	Q8DMR6	P56751	Q8DKF4	Q8DMR6	6tjv	1	11_24	0
SCF:0000800	train_eligible	0	AC:000667	A0A1S3YU01	A0A1S3X147	A0A1S3ZQT7	A0A1S3YU01	A0A1S3ZQT7	A0A1S3ZQT7	8wa1	1	11_24	0
SCF:0000801	train_eligible	1	AC:000667	A0A1S3YU01	A0A1S3X147	A0A1S4CE74	A0A1S3YU01	A0A1S3ZQT7	A0A9R0JBX6	8wa1	1	11_24	0
SCF:0000804	train_eligible	0	AC:000670	I7MHB1	Q24DI9	Q1HFV9	I7MHB1	Q24DI9	Q24DI9	6zyw	1	11_24	0
SCF:0000805	train_eligible	0	AC:000670	I7MHB1	Q24DI9	Q1HFW2	I7MHB1	Q24DI9	Q1HFW2	6zyw	1	11_24	0
SCF:0000806	train_eligible	0	AC:000670	I7MHB1	Q24DI9	A4VE64	I7MHB1	Q24DI9	Q1HFW2	6zyw	1	11_24	0
SCF:0000817	train_eligible	0	AC:000678	G0SC21	G0SCD1	P0CT46	G0SC21	G0SCD1	P0CT46	8pel	2	3_10	1
SCF:0000818	train_eligible	0	AC:000678	G0SCD1	G0SC21	G0SE33	G0SCD1	G0SC21	G0SE33	8pel	2	3_10	1
SCF:0000819	train_eligible	0	AC:000678	G0SCD1	G0SC21	G0S1P1	G0SCD1	G0SC21	G0S1P1	8pel	2	3_10	1
SCF:0000821	train_eligible	0	AC:000679	Q13618	Q7L5N1	Q9BT78	Q13618	Q7L5N1	Q9BT78	8h3a	4	11_24	1
SCF:0000822	train_eligible	0	AC:000679	Q7L5N1	Q13618	Q13619	Q7L5N1	Q13618	Q13619	8h3a	4	11_24	1
SCF:0000823	train_eligible	1	AC:000679	Q7L5N1	Q13618	Q13617	Q7L5N1	Q13618	Q13617	8h3a	4	11_24	1
SCF:0000824	train_eligible	0	AC:000679	Q7L5N1	Q13618	Q93034	Q7L5N1	Q13618	Q93034	8h3a	4	11_24	1
SCF:0000825	train_eligible	0	AC:000680	Q8L806	W5DS33	W5FWF5	Q8L806	G1SGX4	W5FWF5	8r57	1	11_24	0
SCF:0000826	train_eligible	0	AC:000680	Q8L806	W5DS33	Q5I7L2	Q8L806	G1SGX4	P0C0W9	8r57	1	11_24	0
SCF:0000830	train_eligible	0	AC:000684	O75822	P62280	P62266	O75822	W5BFB7	P62266	6ybw	2	11_24	1
SCF:0000831	train_eligible	0	AC:000684	P62280	O75822	P23396	W5BFB7	O75822	G1TNM3	6ybw	2	11_24	1
SCF:0000832	train_eligible	0	AC:000684	P62280	O75822	P46782	W5BFB7	O75822	P46782	6ybw	2	11_24	1
SCF:0000839	train_eligible	0	AC:000688	O60925	P50991	P49368	O60925	P50991	Q3T0K2	6nrb	3	11_24	1
SCF:0000840	train_eligible	0	AC:000688	O60925	P50991	P17987	O60925	P50991	Q32L40	6nrb	3	11_24	1
SCF:0000841	train_eligible	0	AC:000688	P50991	O60925	Q9NQP4	P50991	O60925	Q9NQP4	6nrb	3	11_24	1
SCF:0000842	train_eligible	0	AC:000688	P50991	O60925	O15212	P50991	O60925	O15212	6nrb	3	11_24	1
SCF:0000846	train_eligible	0	AC:000693	A0A1S3YEW3	A0A1S3X147	A0A1S4CE74	A0A1S3YEW3	A0A1S3ZQT7	A0A9R0JBX6	8wa1	1	11_24	0
SCF:0000848	train_eligible	0	AC:000701	A8IJY7	A8IL21	A8INX1	A8IJY7	A8IL21	A8INX1	7ekq	1	11_24	0
SCF:0000849	train_eligible	0	AC:000701	A8IL21	A8IJY7	A0A2K3DG79	A8IL21	A8IJY7	A0A2K3DG79	7ekq	1	11_24	0
SCF:0000850	train_eligible	0	AC:000701	A8IL21	A8IJY7	A8INX1	A8IL21	A8IJY7	A8INX1	7ekq	1	11_24	0
SCF:0000851	train_eligible	0	AC:000701	A8IL21	A8IJY7	A8IS47	A8IL21	A8IJY7	A8IS47	7ekq	1	11_24	0
SCF:0000852	train_eligible	0	AC:000706	P13393	P47076	P20433	P13393	P47076	P20433	6eu0	5	11_24	1
SCF:0000853	train_eligible	0	AC:000706	P13393	P47076	P20435	P13393	P47076	A0A4X1VEK9	6eu0	5	11_24	1
SCF:0000854	train_eligible	0	AC:000707	O95456	P28072	Q99436	O95456	P28072	P25043	8yix	5	11_24	1
SCF:0000855	train_eligible	0	AC:000707	O95456	P28072	Q969U7	O95456	P28072	Q969U7	8yix	5	11_24	1
SCF:0000856	train_eligible	0	AC:000707	P28072	O95456	Q99933	P28072	O95456	Q99933	8yix	5	11_24	1
SCF:0000857	train_eligible	0	AC:000707	P28072	O95456	O14818	P28072	O95456	O14818	8yix	5	11_24	1
SCF:0000858	train_eligible	0	AC:000708	O15212	P48643	P50991	O15212	P48643	P50991	6nr9	3	11_24	1
SCF:0000859	train_eligible	0	AC:000708	O15212	P48643	P40227	O15212	P48643	P40227	6nr9	3	11_24	1
SCF:0000860	train_eligible	0	AC:000709	Q95695	Q9SGH4	O80634	Q95695	Q9SGH4	O80634	7wff	2	11_24	1
SCF:0000861	train_eligible	0	AC:000709	Q95695	Q9SGH4	Q9XI73	Q95695	Q9SGH4	Q9XI73	7wff	2	11_24	1
SCF:0000863	train_eligible	0	AC:000711	Q22YU3	A4VE64	Q24CE5	Q22YU3	Q1HFW2	Q24CE5	6zyw	1	11_24	0
SCF:0000864	train_eligible	0	AC:000711	Q22YU3	A4VE64	Q24DI9	Q22YU3	Q1HFW2	Q24DI9	6zyw	1	11_24	0
SCF:0000867	train_eligible	0	AC:000714	P49736	Q9UBD5	Q9Y5B9	P49735	Q9UBD5	Q9Y5B9	8s0f	1	11_24	0
SCF:0000868	train_eligible	0	AC:000714	Q9UBD5	P49736	P33993	Q9UBD5	P49735	P33993	8s0f	1	11_24	0
SCF:0000869	train_eligible	0	AC:000714	Q9UBD5	P49736	P25205	Q9UBD5	P49735	P25205	8s0f	1	11_24	0
SCF:0000870	train_eligible	1	AC:000714	Q9UBD5	P49736	Q13415	Q9UBD5	P49735	Q13415	8s0f	1	11_24	0
SCF:0000871	train_eligible	1	AC:000715	A0A1S3ZQT7	A0AA96C3P8	A0A1S3ZSI0	A0A1S3ZQT7	A0AA96C3P8	A0A1S3ZSI0	8w9z	2	11_24	1
SCF:0000872	train_eligible	0	AC:000716	O14746	P04908	Q9BTM1	O14746	P0C0S5	P0C0S5	7v99	1	3_10	0
SCF:0000873	train_eligible	0	AC:000716	P04908	O14746	P30876	P0C0S5	O14746	I3LGP4	7v99	1	3_10	0
SCF:0000874	train_eligible	0	AC:000718	A0A2K3DLI2	A0A2K3DQ46	A0A2K3DLF7	A0A2K3DLI2	A0A2K3DQ46	A0A2K3DLF7	8xqw	3	11_24	1
SCF:0000877	train_eligible	0	AC:000724	Q8DHA7	Q8DMP8	Q9F1R6	Q8DHA7	Q8DMP8	Q9F1R6	7nhp	2	11_24	1
SCF:0000878	train_eligible	0	AC:000724	Q8DMP8	Q8DHA7	Q8DIN8	Q8DMP8	Q8DHA7	P32974	7nhp	2	11_24	1
SCF:0000879	train_eligible	0	AC:000724	Q8DMP8	Q8DHA7	P12241	Q8DMP8	Q8DHA7	P32974	7nhp	2	11_24	1
SCF:0000882	train_eligible	0	AC:000726	Q2FW39	Q2G2Q4	Q2FW18	A0A1M6R974	Q2G2Q4	P62399	8byv	1	11_24	0
SCF:0000883	train_eligible	0	AC:000726	Q2G2Q4	Q2FW39	Q2FW31	Q2G2Q4	A0A1M6R974	Q50296	8byv	1	11_24	0
SCF:0000884	train_eligible	0	AC:000727	P0A7U3	P69222	P0A7T7	A0QSD5	Q5SHR1	A0A2V3DLV3	9h9h	3	11_24	1
SCF:0000886	train_eligible	0	AC:000727	P0A7U3	P69222	P0A7M6	A0QSD5	Q5SHR1	P0A7M6	9h9h	3	11_24	1
SCF:0000888	train_eligible	0	AC:000730	A0A3Q7HSH1	P49215	A0A3Q7IN69	A0A3Q7HSH1	C4M0Z2	A0A3Q7IN69	7qix	2	11_24	1
SCF:0000889	train_eligible	0	AC:000730	P49215	A0A3Q7HSH1	A0A3Q7HQH0	C4M0Z2	A0A3Q7HSH1	A0A3Q7HQH0	7qix	2	11_24	1
SCF:0000890	train_eligible	0	AC:000735	A0A2K3DHV6	A0A2K3DLI2	A0A2K3DVJ8	A0A2K3DHV6	A0A2K3DLI2	A0A2K3DVJ8	8xks	3	11_24	1
SCF:0000891	train_eligible	0	AC:000735	A0A2K3DLI2	A0A2K3DHV6	A0A2K3CRM9	A0A2K3DLI2	A0A2K3DHV6	A0A2K3CRM9	8xks	3	11_24	1
SCF:0000892	train_eligible	1	AC:000736	P0A8T7	P0AF28	P0A7V8	P0A8T7	P0AF28	P80373	8u3b	1	3_10	0
SCF:0000893	train_eligible	0	AC:000736	P0A8T7	P0AF28	P0A7V3	P0A8T7	P0AF28	P80372	8u3b	1	3_10	0
SCF:0000894	train_eligible	0	AC:000736	P0A8T7	P0AF28	P0AFW0	P0A8T7	P0AF28	P0AFW0	8u3b	1	3_10	0
SCF:0000895	train_eligible	0	AC:000737	A0T0T5	B8C770	B8C0K4	E1C9K8	B8C770	B8C0K4	8xls	2	11_24	1
SCF:0000896	train_eligible	0	AC:000737	A0T0T5	B8C770	B8BUW3	E1C9K8	B8C770	B8BUW3	8xls	2	11_24	1
SCF:0000898	train_eligible	0	AC:000740	B8LEV1	B8CEQ3	B8BUW3	A0A4V8H005	B8CEQ3	B8BUW3	8xls	1	11_24	0
SCF:0000902	train_eligible	1	AC:000745	P62807	Q9BS16	P0CG47	O23629	Q9BS16	P0CG47	7yyh	2	11_24	1
SCF:0000903	train_eligible	0	AC:000745	P62807	Q9BS16	Q13352	O23629	Q9BS16	Q13352	7yyh	2	11_24	1
SCF:0000904	train_eligible	0	AC:000745	Q9BS16	P62807	Q93077	Q9BS16	O23629	P0C0S5	7yyh	2	11_24	1
SCF:0000906	train_eligible	0	AC:000751	P0A444	Q8DG60	Q9F1L5	P0A444	Q8DG60	Q9F1L5	7nhp	1	11_24	0
SCF:0000907	train_eligible	0	AC:000751	Q8DG60	P0A444	Q8DIF8	Q8DG60	P0A444	D0VWR7	7nhp	1	11_24	0
SCF:0000908	train_eligible	0	AC:000753	P12975	P74564	P72712	B8LEQ8	P74564	P72712	6hqb	7	11_24	1
SCF:0000909	train_eligible	0	AC:000754	A0A2K3DGW6	A8HUP3	A0A2K3DHV6	A0A2K3DGW6	A8HUP3	A0A2K3DHV6	8xks	3	11_24	1
SCF:0000914	train_eligible	0	AC:000763	O13877	Q09177	P87123	C4R009	Q09177	P87123	7aoc	3	11_24	1
SCF:0000918	train_eligible	0	AC:000768	Q5JS54	O95456	O14818	Q5JS54	O95456	O14818	8tm3	2	11_24	1
SCF:0000919	train_eligible	0	AC:000769	Q6NLH0	O81098	Q9M1J2	P36954	O81098	Q9M1J2	7eu1	6	11_24	1
SCF:0000925	train_eligible	0	AC:000777	P04969	P21467	P21472	Q50296	Q839E7	P21472	8cdu	22	11_24	1
SCF:0000927	train_eligible	0	AC:000777	P21467	P04969	P21470	Q839E7	Q50296	A0A1M6R974	8cdu	22	11_24	1
SCF:0000928	train_eligible	0	AC:000777	P21467	P04969	P46898	Q839E7	Q50296	A0A063X781	8cdu	22	11_24	1
SCF:0000929	train_eligible	1	AC:000779	P62877	Q13216	Q13309	P62877	Q13216	Q13309	8b3i	2	3_10	1
SCF:0000930	train_eligible	0	AC:000779	P62877	Q13216	Q712K3	P62877	Q13216	P49427	8b3i	2	3_10	1
SCF:0000932	train_eligible	0	AC:000783	P06505	A0A9R0JBX6	A0A9R0IWV5	P06505	A0A9R0JBX6	A0A9R0IWV5	8xzv	1	11_24	0
SCF:0000933	train_eligible	0	AC:000783	P06505	A0A9R0JBX6	A0A9R0K7U8	P06505	A0A9R0JBX6	A0A9R0K7U8	8xzv	1	11_24	0
SCF:0000934	train_eligible	0	AC:000784	Q24CL2	W7WX86	I7MDA9	Q24CL2	W7WX86	I7MDA9	8th8	2	11_24	1
SCF:0000935	train_eligible	0	AC:000784	W7WX86	Q24CL2	Q23YW7	W7WX86	Q24CL2	Q23YW7	8th8	2	11_24	1
SCF:0000938	train_eligible	0	AC:000788	P04908	P36954	P62987	P0C0S5	P36954	P62987	8xvs	2	11_24	1
SCF:0000939	train_eligible	0	AC:000788	P36954	P04908	P68431	P36954	P0C0S5	P02299	8xvs	2	11_24	1
SCF:0000940	train_eligible	0	AC:000789	P0A707	P0A7T7	P69222	Q5SKU2	A0A2V3DLV3	Q5SHR1	9ss1	7	11_24	1
SCF:0000941	train_eligible	0	AC:000789	P0A7T7	P0A707	P0A7V8	A0A2V3DLV3	Q5SKU2	P80373	9ss1	7	11_24	1
SCF:0000943	train_eligible	0	AC:000792	Q8N884	Q93079	O60814	Q8N884	O23629	O23629	8ol1	1	11_24	0
SCF:0000944	train_eligible	0	AC:000792	Q8N884	Q93079	Q99877	Q8N884	O23629	O23629	8ol1	1	11_24	0
SCF:0000946	train_eligible	0	AC:000793	A0QS96	A0QSD7	A0QSG1	P21472	P80372	P62399	8wi9	19	11_24	1
SCF:0000948	train_eligible	0	AC:000793	A0QSD7	A0QS96	A0QSG5	P80372	P21472	Q2FW22	8wi9	19	11_24	1
SCF:0000956	train_eligible	0	AC:000799	P0DOX7	S6B2B6	S6C4S0	Q8TCD0	S6C4S0	S6C4S0	5w1k	1	3_10	0
SCF:0000957	train_eligible	0	AC:000799	P0DOX7	S6B2B6	Q6GMX6	Q8TCD0	S6C4S0	Q6N030	5w1k	1	3_10	0
SCF:0000959	train_eligible	0	AC:000799	S6B2B6	P0DOX7	Q6GMX4	S6C4S0	Q8TCD0	G0YP42	5w1k	1	3_10	0
SCF:0000962	train_eligible	0	AC:000802	Q9SUI6	Q8LCQ4	Q9SUI4	A0A2K1JDR4	F2D0D5	A8IL32	7wfd	2	11_24	1
SCF:0000964	train_eligible	1	AC:000804	A8IJY7	A8J353	A8INX1	A8IJY7	A8J353	A8INX1	7ekq	1	11_24	0
SCF:0000965	train_eligible	0	AC:000804	A8J353	A8IJY7	A8INX1	A8J353	A8IJY7	A8INX1	7ekq	1	11_24	0
SCF:0000966	train_eligible	0	AC:000805	P0A800	P0AG30	P0A7Z4	P0A800	P0AG30	P0A7Z4	6z9r	9	11_24	1
SCF:0000967	train_eligible	0	AC:000805	P0A800	P0AG30	A0A377VEN9	P0A800	P0AG30	A0A377VEN9	6z9r	9	11_24	1
SCF:0000969	train_eligible	0	AC:000807	P40422	Q04307	P27999	P40422	Q9Y2Y1	C4QY79	7z0h	24	11_24	1
SCF:0000970	train_eligible	0	AC:000807	P40422	Q04307	P32529	P40422	Q9Y2Y1	P32529	7z0h	24	11_24	1
SCF:0000972	train_eligible	0	AC:000809	P37382	Q09191	Q10317	P37382	Q09191	Q10317	8qsz	2	11_24	1
SCF:0000984	train_eligible	0	AC:000814	Q86X83	Q8N668	Q9GZQ3	Q86X83	Q8N668	Q9GZQ3	8p0w	3	11_24	1
SCF:0000985	train_eligible	0	AC:000814	Q86X83	Q8N668	Q9H0A8	Q86X83	Q8N668	Q9H0A8	8p0w	3	11_24	1
SCF:0000986	train_eligible	0	AC:000814	Q86X83	Q8N668	Q9NX08	Q86X83	Q8N668	Q9NX08	8p0w	3	11_24	1
SCF:0000987	train_eligible	0	AC:000814	Q8N668	Q86X83	Q86VX2	Q8N668	Q86X83	Q86VX2	8p0w	3	11_24	1
SCF:0000988	train_eligible	1	AC:000814	Q8N668	Q86X83	Q9NX08	Q8N668	Q86X83	Q9NX08	8p0w	3	11_24	1
SCF:0000989	train_eligible	0	AC:000814	Q8N668	Q86X83	Q9P000	Q8N668	Q86X83	Q9P000	8p0w	3	11_24	1
SCF:0000990	train_eligible	1	AC:000815	P38550	A0A1S3YEW3	A0A1S3XP85	P11704	A0A1S3YEW3	A0A1S3X2G3	8wa1	1	11_24	0
SCF:0000991	train_eligible	0	AC:000819	P28066	Q96P70	Q13200	P28066	Q96P70	Q13200	9qoo	2	11_24	1
SCF:0000992	train_eligible	0	AC:000819	P28066	Q96P70	Q99460	P28066	Q96P70	Q99460	9qoo	2	11_24	1
SCF:0000993	train_eligible	0	AC:000819	Q96P70	P28066	P25787	Q96P70	P28066	P25787	9qoo	2	11_24	1
SCF:0000996	train_eligible	0	AC:000822	A8IFG7	Q75VY6	A8ITV3	A8IFG7	A0A4V8H000	A8ITV3	7bgi	15	11_24	1
SCF:0000997	train_eligible	0	AC:000822	A8IFG7	Q75VY6	A8IKC8	A8IFG7	A0A4V8H000	A0A4V8H004	7bgi	15	11_24	1
SCF:0000998	train_eligible	0	AC:000824	Q9FJ98	Q39212	Q39211	A0A4X1VEK9	Q39212	Q39212	8hyj	1	11_24	0
SCF:0001000	train_eligible	0	AC:000828	O60925	P40227	P49368	O60925	P40227	Q3T0K2	6nrd	3	11_24	1
SCF:0001001	train_eligible	0	AC:000828	O60925	P40227	P17987	O60925	P40227	Q32L40	6nrd	3	11_24	1
SCF:0001002	train_eligible	0	AC:000828	P40227	O60925	Q9UHV9	P40227	O60925	Q9UHV9	6nrd	3	11_24	1
SCF:0001003	train_eligible	0	AC:000828	P40227	O60925	O15212	P40227	O60925	O15212	6nrd	3	11_24	1
SCF:0001004	train_eligible	0	AC:000828	P40227	O60925	Q99471	P40227	O60925	Q99471	6nrd	3	11_24	1
SCF:0001010	train_eligible	0	AC:000832	A0A0F6NGI2	E1C9L3	A0A0M3KL10	T1RIQ1	E1C9L3	A0A0M3KL10	6zxs	6	11_24	1
SCF:0001011	train_eligible	0	AC:000832	A0A0F6NGI2	E1C9L3	A0A0M3KL13	T1RIQ1	E1C9L3	A0A0M3KL13	6zxs	6	11_24	1
SCF:0001012	train_eligible	0	AC:000832	E1C9L3	A0A0F6NGI2	P05310	E1C9L3	T1RIQ1	A0T0M8	6zxs	6	11_24	1
SCF:0001013	train_eligible	1	AC:000832	E1C9L3	A0A0F6NGI2	A0A0F6NFW5	E1C9L3	T1RIQ1	A0T0M8	6zxs	6	11_24	1
SCF:0001014	train_eligible	0	AC:000833	P19569	P74564	P72712	E1C9K8	P74564	P72712	6hqb	7	11_24	1
SCF:0001018	train_eligible	0	AC:000837	A0A063X745	A0A063XCG5	A0A063X754	A0A063X745	A0A063XCG5	A0A063X754	9p4i	2	11_24	1
SCF:0001026	train_eligible	0	AC:000842	Q9XFH4	Q9FJE8	P06897	Q9XFH4	P0C0S5	P0C0S5	8kcc	3	3_10	1
SCF:0001027	train_eligible	1	AC:000842	Q9XFH4	Q9FJE8	P02281	Q9XFH4	P0C0S5	O23629	8kcc	3	3_10	1
SCF:0001028	train_eligible	0	AC:000842	Q9XFH4	Q9FJE8	P84233	Q9XFH4	P0C0S5	P02299	8kcc	3	3_10	1
SCF:0001029	train_eligible	0	AC:000844	P47822	Q12321	P32569	P47822	Q12321	P32569	7uig	4	11_24	1
SCF:0001030	train_eligible	0	AC:000844	Q12321	P47822	P33308	Q12321	P47822	P33308	7uig	4	11_24	1
SCF:0001034	train_eligible	0	AC:000850	Q2G111	Q2FW23	P48940	A0A2V3DLV3	Q839E7	P17291	7kwg	16	11_24	1
SCF:0001035	train_eligible	0	AC:000850	Q2G111	Q2FW23	Q2FW31	A0A2V3DLV3	Q839E7	Q50296	7kwg	16	11_24	1
SCF:0001036	train_eligible	0	AC:000853	F5HRS7	A0A063X781	A0A063XCH0	P0CI78	A0A063X781	A0A063XCH0	9p4i	1	11_24	0
SCF:0001037	train_eligible	0	AC:000857	P25043	P36040	P28062	P25043	P36040	P28074	9rm0	6	11_24	1
SCF:0001038	train_eligible	0	AC:000857	P36040	P25043	P21242	P36040	P25043	P25788	9rm0	6	11_24	1
SCF:0001039	train_eligible	0	AC:000857	P36040	P25043	P23638	P36040	P25043	P23638	9rm0	6	11_24	1
SCF:0001040	train_eligible	0	AC:000857	P36040	P25043	P30656	P36040	P25043	P30656	9rm0	6	11_24	1
SCF:0001041	train_eligible	0	AC:000858	P13393	P35718	P20434	P13393	P35718	Q09191	6eu0	5	11_24	1
SCF:0001042	train_eligible	0	AC:000858	P13393	P35718	P32773	P13393	P35718	P32773	6eu0	5	11_24	1
SCF:0001043	train_eligible	0	AC:000858	P35718	P13393	P47076	P35718	P13393	P47076	6eu0	5	11_24	1
SCF:0001044	train_eligible	0	AC:000858	P35718	P13393	P20435	P35718	P13393	A0A4X1VEK9	6eu0	5	11_24	1
SCF:0001045	train_eligible	0	AC:000859	A0A2K3E6S5	P32974	P37256	A0A2K3E6S5	P32974	O19927	9iiu	3	11_24	1
SCF:0001046	train_eligible	1	AC:000860	P10793	A0A0H2UKZ4	A0A0M3KL12	A0A4V8H005	A0A0H2UKZ4	A0A0H2UKZ4	4rku	1	11_24	0
