triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0000400	AC:000303	Q9F1K9	Q8DMP8	Q9F1R6	7nhp-assembly1.cif.gz	11_24	1	3	1	8.419	4.566	PDB_exact_pair_aggregate	0.3571	30_40	P19054	Q8DMP8	Q9F1R6	0.998914	0.583316	0.415598	1.0	0.750175	0.004174	0.535222	0.406689
SCF:0000401	AC:000307	Q7RTV0	O43143	O60231	9ze3-assembly1.cif.gz	11_24	1	2	1	31.519	2.515	PDB_exact_pair_aggregate	0.4961	40_50	Q7RTV0	O43143	O60231	0.999895	0.999832	6.3e-05	1.0	0.774217	0.98722	0.751091	0.882757
SCF:0000402	AC:000307	Q7RTV0	O43143	O43290	9ze3-assembly1.cif.gz	11_24	1	2	1	31.519	3.218	PDB_exact_pair_aggregate	0.2775	20_30	Q7RTV0	O43143	O43290	0.999927	0.999832	9.5e-05	1.0	0.126855	0.98722	0.814425	0.882757
SCF:0000403	AC:000307	Q7RTV0	O43143	Q13435	9ze3-assembly1.cif.gz	11_24	1	2	1	31.519	2.566	PDB_exact_pair_aggregate	0.2584	20_30	Q7RTV0	O43143	Q13435	0.999937	0.999832	0.000105	1.0	0.024837	0.98722	0.751888	0.882757
SCF:0000404	AC:000309	P62877	Q16531	Q86VP6	8b3i-assembly1.cif.gz	3_10	1	7	1	36.768	2.427	PDB_exact_pair_aggregate	0.2917	20_30	P62877	Q16531	Q86VP6	0.999092	0.999531	-0.000439	0.0	0.283965	0.008237	0.450653	0.778313
SCF:0000405	AC:000309	P62877	Q16531	Q93034	8b3i-assembly1.cif.gz	3_10	1	7	1	36.768	2.527	PDB_exact_pair_aggregate	0.2723	20_30	P62877	Q16531	Q93034	0.99977	0.999531	0.000239	1.0	0.154846	0.008237	0.766666	0.778313
SCF:0000406	AC:000310	Q6P4I2	Q9NV88	Q5TA45	8r22-assembly1.cif.gz	3_10	1	1	0	28.828	2.367	same_assembly_bridge	0.2653	20_30	Q6P4I2	Q9NV88	Q5TA45	0.004998	0.000698	0.0043	1.0	0.004177	0.004175	0.328245	0.772743
SCF:0000407	AC:000311	I0YPL4	I0Z687	I0YST3	9kqp-assembly1.cif.gz	11_24	1	1	0	40.143	4.16	PDB_exact_pair_aggregate	0.2655	20_30	I0YPL4	A8IL32	A0A4V8GZZ4	0.990296	0.496544	0.493752	1.0	0.004244	0.004185	0.068733	0.04754
SCF:0000408	AC:000311	I0Z687	I0YPL4	I0YP76	9kqp-assembly1.cif.gz	11_24	1	1	0	40.143	2.802	PDB_exact_pair_aggregate	0.434	40_50	A8IL32	I0YPL4	A0A4V8H004	0.9965	0.496544	0.499956	1.0	0.004298	0.004185	0.449762	0.04754
SCF:0000409	AC:000311	I0Z687	I0YPL4	I0YQ46	9kqp-assembly1.cif.gz	11_24	1	1	0	40.143	3.048	PDB_exact_pair_aggregate	0.4324	40_50	A8IL32	I0YPL4	Q84Y02	0.999535	0.496544	0.502991	1.0	0.935304	0.004185	0.694358	0.04754
SCF:0000410	AC:000313	Q85G47	M1UU36	Q85FP8	5zgb-assembly1.cif.gz	11_24	1	1	0	38.251	3.29	PDB_exact_pair_aggregate	0.3478	30_40	A0A4V8H005	M1UU36	Q85FP8	0.440183	0.000606	0.439577	1.0	0.011408	0.009911	0.001294	0.128759
SCF:0000411	AC:000316	P19431	A8HPD3	A8HPD0	9v7t-assembly1.cif.gz	11_24	1	2	1	10.416	3.257	same_assembly_bridge	0.6262	ge50	T1RIQ1	A8HPD3	A8HPD0	0.999905	0.999233	0.000672	1.0	0.007718	0.022004	0.015373	0.007451
SCF:0000412	AC:000316	P19431	A8HPD3	A8HPD7	9v7t-assembly1.cif.gz	11_24	1	2	1	10.416	3.205	PDB_exact_pair_aggregate	0.623	ge50	T1RIQ1	A8HPD3	A8HPD0	0.999805	0.999233	0.000572	1.0	0.008217	0.022004	0.011165	0.007451
SCF:0000413	AC:000316	P19431	A8HPD3	A8HPH1	9v7t-assembly1.cif.gz	11_24	1	2	1	10.416	3.007	PDB_exact_pair_aggregate	0.5047	ge50	T1RIQ1	A8HPD3	A8HPH1	0.999697	0.999233	0.000464	1.0	0.050578	0.022004	0.653844	0.007451
SCF:0000414	AC:000317	A0A1S3XP85	A0A1S3YXM6	A0A1S3ZSI0	8w9z-assembly1.cif.gz	11_24	1	2	1	10.303	2.801	PDB_exact_pair_aggregate	0.2851	20_30	A0A1S3X2G3	A0A9R0JF29	A0A1S3ZSI0	0.000426	0.004733	-0.004307	0.0	0.210824	0.046284	0.739749	0.051668
SCF:0000415	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YEW3	8w9z-assembly1.cif.gz	11_24	1	2	1	10.303	2.712	PDB_exact_pair_aggregate	0.3019	30_40	A0A9R0JF29	A0A1S3X2G3	A0A1S3YEW3	0.000732	0.004733	-0.004001	0.0	0.027351	0.046284	0.132959	0.051668
SCF:0000416	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YU01	8w9z-assembly1.cif.gz	11_24	1	2	1	10.303	2.464	PDB_exact_pair_aggregate	0.2598	20_30	A0A9R0JF29	A0A1S3X2G3	A0A1S3YU01	0.000316	0.004733	-0.004417	0.0	0.004176	0.046284	0.022342	0.051668
SCF:0000417	AC:000319	P20435	Q02792	P22138	8jch-assembly1.cif.gz	11_24	1	2	1	8.937	2.52	PDB_exact_pair_aggregate	0.2643	20_30	A0A4X1VEK9	C4R5R1	P22138	0.999677	0.99967	7e-06	1.0	0.004843	0.004459	0.357257	0.563467
SCF:0000418	AC:000320	C4R7L2	C4QXY9	F2QQ42	8yfr-assembly1.cif.gz	11_24	1	2	1	46.608	4.121	PDB_exact_pair_aggregate	0.2872	20_30	P37382	C4QXY9	F2QQ42	0.9999	0.99966	0.00024	1.0	0.275713	0.004175	0.675689	0.133373
SCF:0000419	AC:000323	Q92966	O15160	Q16533	9fss-assembly1.cif.gz	11_24	1	5	1	21.414	2.096	PDB_exact_pair_aggregate	0.25	20_30	Q92966	O15160	Q16533	0.998403	0.000289	0.998114	1.0	0.004174	0.004175	0.499704	0.177819
SCF:0000420	AC:000324	P27999	P40352	P27692	8tvy-assembly1.cif.gz	11_24	1	2	1	58.648	2.249	PDB_exact_pair_aggregate	0.3027	30_40	C4QY79	P40352	P27692	0.935544	0.014822	0.920722	1.0	0.005811	0.012493	0.748514	0.738495
SCF:0000421	AC:000325	P13183	Q01321	P62894	9w2z-assembly1.cif.gz	11_24	1	1	0	37.255	2.947	PDB_exact_pair_aggregate	0.3704	30_40	P24311	O00483	P62894	0.999411	0.999934	-0.000523	0.0	0.723109	0.835619	0.614877	0.557726
SCF:0000422	AC:000328	E9NPW6	I0Z2Y0	I0YQ46	9kqp-assembly1.cif.gz	11_24	1	2	1	37.224	3.297	PDB_exact_pair_aggregate	0.5045	ge50	Q55329	Q75VY8	Q84Y02	0.999763	0.290346	0.709417	1.0	0.00476	0.010582	0.648577	0.682844
SCF:0000423	AC:000328	E9NPW6	I0Z2Y0	I0Z7V3	9kqp-assembly1.cif.gz	11_24	1	2	1	37.224	2.722	PDB_exact_pair_aggregate	0.3388	30_40	Q55329	Q75VY8	P12356	0.0034	0.290346	-0.286946	0.0	0.004275	0.010582	0.064362	0.682844
SCF:0000424	AC:000329	I7MG46	Q24C31	Q23YW7	8th8-assembly1.cif.gz	11_24	1	2	1	41.199	2.19	PDB_exact_pair_aggregate	0.3003	30_40	I7MG46	Q24C31	Q23YW7	0.244343	0.000865	0.243478	1.0	0.00418	0.004176	0.052352	0.453051
SCF:0000425	AC:000329	I7MG46	Q24C31	Q23S05	8th8-assembly1.cif.gz	11_24	1	2	1	41.199	2.176	PDB_exact_pair_aggregate	0.2977	20_30	I7MG46	Q24C31	Q23S05	0.978919	0.000865	0.978054	1.0	0.00418	0.004176	0.369392	0.453051
SCF:0000426	AC:000329	I7MG46	Q24C31	A4VD15	8th8-assembly1.cif.gz	11_24	1	2	1	41.199	2.563	PDB_exact_pair_aggregate	0.2828	20_30	I7MG46	Q24C31	A4VD15	0.044929	0.000865	0.044064	1.0	0.004178	0.004176	0.08391	0.453051
SCF:0000427	AC:000329	Q24C31	I7MG46	I7LT80	8th8-assembly1.cif.gz	11_24	1	2	1	41.199	2.517	PDB_exact_pair_aggregate	0.3217	30_40	Q24C31	I7MG46	I7LT80	0.002672	0.000865	0.001807	1.0	0.004189	0.004176	0.083595	0.453051
SCF:0000428	AC:000329	Q24C31	I7MG46	Q24DJ0	8th8-assembly1.cif.gz	11_24	1	2	1	41.199	2.566	PDB_exact_pair_aggregate	0.3025	30_40	Q24C31	I7MG46	Q24DJ0	0.000405	0.000865	-0.00046	0.0	0.004178	0.004176	0.083517	0.453051
SCF:0000429	AC:000330	P63096	O14625	P09341	8hnk-assembly1.cif.gz	3_10	1	2	1	26.023	2.531	PDB_exact_pair_aggregate	0.3049	30_40	P50148	O14625	P09341	0.999045	0.998566	0.000479	1.0	0.004235	0.004206	0.498943	0.498836
SCF:0000430	AC:000330	P63096	O14625	P48061	8hnk-assembly1.cif.gz	3_10	1	2	1	26.023	2.591	PDB_exact_pair_aggregate	0.2857	20_30	P50148	O14625	P48061	0.99913	0.998566	0.000564	1.0	0.004251	0.004206	0.49883	0.498836
SCF:0000431	AC:000331	P40359	P29469	P29496	8p5e-assembly1.cif.gz	11_24	1	9	1	25.198	2.196	PDB_exact_pair_aggregate	0.4108	40_50	P40359	P29469	P29496	0.999676	0.999813	-0.000137	0.0	0.004175	0.004509	0.610353	0.731541
SCF:0000432	AC:000331	P40359	P29469	P24279	8p5e-assembly1.cif.gz	11_24	1	9	1	25.198	3.024	PDB_exact_pair_aggregate	0.395	30_40	P40359	P29469	P24279	0.999481	0.999813	-0.000332	0.0	0.004194	0.004509	0.588778	0.731541
SCF:0000433	AC:000331	P40359	P29469	P38132	8p5e-assembly1.cif.gz	11_24	1	9	1	25.198	0.3	PDB_exact_pair_aggregate	0.3787	30_40	P40359	P29469	P38132	0.999596	0.999813	-0.000217	0.0	0.004176	0.004509	0.681338	0.731541
SCF:0000434	AC:000333	Q6ZED5	Q6ZED1	Q6ZED3	8s9u-assembly1.cif.gz	3_10	1	4	1	10.41	2.329	PDB_exact_pair_aggregate	0.2901	20_30	Q6ZED5	Q6ZED1	Q6ZED3	0.999301	0.996275	0.003026	1.0	0.004176	0.004175	0.088369	0.180606
SCF:0000435	AC:000334	Q9BWJ5	O43143	O60231	9ze3-assembly1.cif.gz	11_24	1	2	1	41.277	2.035	PDB_exact_pair_aggregate	0.4961	40_50	Q9BWJ5	O43143	O60231	0.999792	0.999417	0.000375	1.0	0.016967	0.574069	0.808505	0.805315
SCF:0000436	AC:000334	Q9BWJ5	O43143	O15042	9ze3-assembly1.cif.gz	11_24	1	2	1	41.277	2.912	PDB_exact_pair_aggregate	0.2824	20_30	Q9BWJ5	O43143	O15042	0.999875	0.999417	0.000458	1.0	0.024703	0.574069	0.775201	0.805315
SCF:0000437	AC:000334	Q9BWJ5	O43143	Q9HCG8	9ze3-assembly1.cif.gz	11_24	1	2	1	41.277	2.892	PDB_exact_pair_aggregate	0.2698	20_30	Q9BWJ5	O43143	Q9HCG8	0.999895	0.999417	0.000478	1.0	0.005921	0.574069	0.783363	0.805315
SCF:0000438	AC:000335	A0A3B6IU74	A0A3B6KRQ3	W5C8N6	8r6f-assembly1.cif.gz	11_24	1	1	0	10.54	2.531	PDB_exact_pair_aggregate	0.2899	20_30	A0A3Q7I881	A0A3B6KRQ3	A0A3Q7HSH1	0.99991	0.999947	-3.7e-05	0.0	0.369351	0.609403	0.743607	0.757097
SCF:0000439	AC:000335	A0A3B6IU74	A0A3B6KRQ3	A0A3B6RED0	8r6f-assembly1.cif.gz	11_24	1	1	0	10.54	3.032	PDB_exact_pair_aggregate	0.2647	20_30	A0A3Q7I881	A0A3B6KRQ3	A0A3B6RED0	0.999698	0.999947	-0.000249	0.0	0.148614	0.609403	0.822529	0.757097
SCF:0000440	AC:000336	Q9BT73	O14818	P28066	8tm3-assembly1.cif.gz	11_24	1	2	1	12.369	2.66	PDB_exact_pair_aggregate	0.4062	40_50	Q9BT73	O14818	P28066	0.999865	0.999762	0.000103	1.0	0.138366	0.004181	0.332921	0.498706
SCF:0000441	AC:000336	Q9BT73	O14818	P25786	8tm3-assembly1.cif.gz	11_24	1	2	1	12.369	3.139	PDB_exact_pair_aggregate	0.359	30_40	Q9BT73	O14818	P25786	0.999679	0.999762	-8.3e-05	0.0	0.004181	0.004181	0.257993	0.498706
SCF:0000442	AC:000336	Q9BT73	O14818	P25788	8tm3-assembly1.cif.gz	11_24	1	2	1	12.369	2.685	PDB_exact_pair_aggregate	0.3463	30_40	Q9BT73	O14818	P25788	0.999803	0.999762	4.1e-05	1.0	0.138228	0.004181	0.496315	0.498706
SCF:0000443	AC:000338	P84077	Q9HAD4	P04439	7mge-assembly1.cif.gz	3_10	1	1	0	54.008	2.393	PDB_exact_pair_aggregate	0.2511	20_30	P84077	Q9HAD4	Q861F7	0.952324	0.020317	0.932007	1.0	0.004419	0.004191	0.095117	0.566704
SCF:0000444	AC:000338	P84077	Q9HAD4	P36578	7mge-assembly1.cif.gz	3_10	1	1	0	54.008	3.086	PDB_exact_pair_aggregate	0.2479	20_30	P84077	Q9HAD4	P36578	0.001592	0.020317	-0.018725	0.0	0.004204	0.004191	0.202626	0.566704
SCF:0000445	AC:000338	P84077	Q9HAD4	P35585	7mge-assembly1.cif.gz	3_10	1	1	0	54.008	2.256	PDB_exact_pair_aggregate	0.2328	20_30	P84077	Q9HAD4	P35585	0.979286	0.020317	0.958969	1.0	0.004201	0.004191	0.800677	0.566704
SCF:0000446	AC:000339	A0A4V8H005	A0A4V8H004	A0A4V8GZZ9	6igz-assembly1.cif.gz	11_24	1	1	0	31.187	2.655	PDB_exact_pair_aggregate	0.4776	40_50	A0A4V8H005	A0A4V8H004	A0A4V8GZZ9	0.002379	0.003287	-0.000908	0.0	0.166885	0.00775	0.071026	0.17332
SCF:0000447	AC:000339	A0A4V8H005	A0A4V8H004	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	31.187	4.298	PDB_exact_pair_aggregate	0.4615	40_50	A0A4V8H005	A0A4V8H004	Q75VY8	0.004709	0.003287	0.001422	1.0	0.004486	0.00775	0.095903	0.17332
SCF:0000448	AC:000340	P68431	Q96GM5	Q12432	9rl4-assembly1.cif.gz	11_24	1	5	1	61.189	2.141	PDB_exact_pair_aggregate	0.2989	20_30	P02299	Q96GM5	Q12432	0.999637	0.99982	-0.000183	0.0	0.004205	0.004176	0.592882	0.669508
SCF:0000449	AC:000340	P68431	Q96GM5	Q9Y230	9rl4-assembly1.cif.gz	11_24	1	5	1	61.189	2.681	PDB_exact_pair_aggregate	0.283	20_30	P02299	Q96GM5	Q9Y230	0.999632	0.99982	-0.000188	0.0	0.875693	0.004176	0.756286	0.669508
SCF:0000450	AC:000342	A0A3Q7G7F0	A0A3Q7I881	K4ATQ2	7qix-assembly1.cif.gz	11_24	1	2	1	23.89	3.245	PDB_exact_pair_aggregate	0.2635	20_30	A0A3B6KRQ3	A0A3Q7I881	O15612	0.99995	0.999946	4e-06	1.0	0.916802	0.41986	0.819014	0.726503
SCF:0000451	AC:000342	A0A3Q7I881	A0A3Q7G7F0	A0A3Q7HSH1	7qix-assembly1.cif.gz	11_24	1	2	1	23.89	3.428	PDB_exact_pair_aggregate	0.3226	30_40	A0A3Q7I881	A0A3B6KRQ3	A0A3Q7HSH1	0.999911	0.999946	-3.5e-05	0.0	0.02025	0.41986	0.754634	0.726503
SCF:0000452	AC:000343	P60002	Q7KZ85	I3LGP4	9rtt-assembly1.cif.gz	11_24	1	2	1	20.479	2.653	PDB_exact_pair_aggregate	0.2932	20_30	P60002	Q7KZ85	I3LGP4	0.237805	0.99979	-0.761985	0.0	0.004181	0.029557	0.621505	0.451933
SCF:0000453	AC:000343	P60002	Q7KZ85	P30876	9rtt-assembly1.cif.gz	11_24	1	2	1	20.479	2.546	PDB_exact_pair_aggregate	0.2932	20_30	P60002	Q7KZ85	I3LGP4	0.99989	0.99979	0.0001	1.0	0.004181	0.029557	0.655854	0.451933
SCF:0000454	AC:000345	A0A2K3DZD9	A0A2K3DQ46	A0A2K3DHV6	8xks-assembly1.cif.gz	11_24	1	1	0	47.047	2.7	PDB_exact_pair_aggregate	0.3746	30_40	A0A2K3DZD9	A0A2K3DQ46	A0A2K3DHV6	0.000368	0.003278	-0.00291	0.0	0.004189	0.004276	0.08326	0.023055
SCF:0000455	AC:000345	A0A2K3DZD9	A0A2K3DQ46	A0A2K3DLF7	8xks-assembly1.cif.gz	11_24	1	1	0	47.047	2.263	PDB_exact_pair_aggregate	0.2816	20_30	A0A2K3DZD9	A0A2K3DQ46	A0A2K3DLF7	0.094946	0.003278	0.091668	1.0	0.005857	0.004276	0.675347	0.023055
SCF:0000456	AC:000346	E9NPX1	I0Z7A6	I0YQ46	9kqq-assembly1.cif.gz	11_24	1	2	1	37.002	3.267	PDB_exact_pair_aggregate	0.5067	ge50	E9NPX1	Q75VY8	Q84Y02	0.999716	0.146805	0.852911	1.0	0.004367	0.021229	0.616995	0.629284
SCF:0000457	AC:000346	E9NPX1	I0Z7A6	I0YQ44	9kqq-assembly1.cif.gz	11_24	1	2	1	37.002	3.698	same_assembly_bridge	0.4892	40_50	E9NPX1	Q75VY8	Q84Y02	0.284747	0.146805	0.137942	1.0	0.006112	0.021229	0.581799	0.629284
SCF:0000458	AC:000346	E9NPX1	I0Z7A6	I0Z7V3	9kqq-assembly1.cif.gz	11_24	1	2	1	37.002	2.651	PDB_exact_pair_aggregate	0.2798	20_30	E9NPX1	Q75VY8	P12356	0.007872	0.146805	-0.138933	0.0	0.0042	0.021229	0.313753	0.629284
SCF:0000459	AC:000348	Q1HGH9	Q1HFX1	Q1HGH8	7k58-assembly1.cif.gz	11_24	1	1	0	67.779	3.253	PDB_exact_pair_aggregate	0.2899	20_30	Q1HGH9	A8IY95	Q1HGH8	0.000202	0.001249	-0.001047	0.0	0.004175	0.004177	0.498531	0.323102
SCF:0000460	AC:000352	Q32P73	F2Z4C9	Q32PE0	9xgk-assembly1.cif.gz	11_24	1	1	0	53.213	3.362	PDB_exact_pair_aggregate	0.9921	ge50	P36954	A0A4X1VEK9	A0A4X1VEK9	0.999943	0.999943	0.0	0.5	0.672196	0.432136	0.599366	0.615827
SCF:0000461	AC:000355	P20436	Q04307	P27999	7z0h-assembly1.cif.gz	11_24	1	24	1	12.803	1.176	PDB_exact_pair_aggregate	0.3404	30_40	C4R273	Q9Y2Y1	C4QY79	0.999932	0.999934	-2e-06	0.0	0.364985	0.400219	0.755991	0.722116
SCF:0000462	AC:000355	P20436	Q04307	P32529	7z0h-assembly1.cif.gz	11_24	1	24	1	12.803	2.317	PDB_exact_pair_aggregate	0.3333	30_40	C4R273	Q9Y2Y1	P32529	0.999901	0.999934	-3.3e-05	0.0	0.093304	0.400219	0.752759	0.722116
SCF:0000463	AC:000356	Q92759	P07992	P23025	9pcp-assembly1.cif.gz	11_24	1	2	1	65.612	3.232	same_assembly_bridge	0.2945	20_30	Q92759	P07992	P23025	0.999874	0.999731	0.000143	1.0	0.004277	0.004177	0.772594	0.73338
SCF:0000464	AC:000357	Q83D75	Q83E83	Q83AX9	9t0z-assembly1.cif.gz	11_24	1	3	1	42.085	2.756	PDB_exact_pair_aggregate	0.2647	20_30	A0A2V3DLV3	Q83E83	C3SRY2	0.999896	0.999915	-1.9e-05	0.0	0.945485	0.949765	0.664273	0.73311
SCF:0000465	AC:000359	Q99471	P78371	P50991	6nr9-assembly1.cif.gz	11_24	1	3	1	24.008	6.078	same_assembly_bridge	0.336	30_40	Q99471	Q3ZBH0	P50991	0.999899	0.999803	9.6e-05	1.0	0.004182	0.004183	0.561092	0.586717
SCF:0000466	AC:000359	Q99471	P78371	P49368	6nr9-assembly1.cif.gz	11_24	1	3	1	24.008	2.34	PDB_exact_pair_aggregate	0.3241	30_40	Q99471	Q3ZBH0	Q3T0K2	0.999866	0.999803	6.3e-05	1.0	0.004183	0.004183	0.744918	0.586717
SCF:0000467	AC:000359	Q99471	P78371	P40227	6nr9-assembly1.cif.gz	11_24	1	3	1	24.008	2.722	PDB_exact_pair_aggregate	0.2953	20_30	Q99471	Q3ZBH0	P40227	0.999866	0.999803	6.3e-05	1.0	0.004181	0.004183	0.356407	0.586717
SCF:0000468	AC:000366	P9WPV7	P9WPU7	P9WPV3	8j0t-assembly1.cif.gz	11_24	1	2	1	46.92	2.66	same_assembly_bridge	0.3134	30_40	P9WPV7	P9WPU7	P9WPV3	0.999789	0.999674	0.000115	1.0	0.004204	0.004427	0.526639	0.191806
SCF:0000469	AC:000371	C4LXM0	C4M5A0	C4M9F9	9v27-assembly1.cif.gz	11_24	1	5	1	8.392	2.682	PDB_exact_pair_aggregate	0.298	20_30	C4LXM0	C4M5A0	C4M9F9	0.999939	0.999949	-1e-05	0.0	0.894605	0.772028	0.80914	0.773343
SCF:0000470	AC:000371	C4M5A0	C4LXM0	C4M0Z2	9v27-assembly1.cif.gz	11_24	1	5	1	8.392	2.334	PDB_exact_pair_aggregate	0.2632	20_30	C4M5A0	C4LXM0	C4M0Z2	0.999915	0.999949	-3.4e-05	0.0	0.921135	0.772028	0.821658	0.773343
SCF:0000471	AC:000375	A0ACD6B9N1	A0ACD6B9L6	A0ACD6B9M4	7sa3-assembly1.cif.gz	3_10	1	2	1	22.595	3.603	PDB_exact_pair_aggregate	0.4167	40_50	Q8DIQ1	P12239	P19054	0.618154	0.997388	-0.379234	0.0	0.087265	0.323581	0.633309	0.63443
SCF:0000472	AC:000376	Q9H1A4	Q9UJX3	Q9UJX2	5g05-assembly1.cif.gz	11_24	1	14	1	35.135	2.264	PDB_exact_pair_aggregate	0.3013	30_40	Q9H1A4	Q9UJX3	Q9UJX2	0.998894	0.099831	0.899063	1.0	0.004175	0.004175	0.282451	0.266673
SCF:0000473	AC:000376	Q9H1A4	Q9UJX3	Q13042	5g05-assembly1.cif.gz	11_24	1	14	1	35.135	2.221	PDB_exact_pair_aggregate	0.289	20_30	Q9H1A4	Q9UJX3	Q13042	0.614288	0.099831	0.514457	1.0	0.004175	0.004175	0.333468	0.266673
SCF:0000474	AC:000376	Q9H1A4	Q9UJX3	Q9UJX6	5g05-assembly1.cif.gz	11_24	1	14	1	35.135	0.862	PDB_exact_pair_aggregate	0.2729	20_30	Q9H1A4	Q9UJX3	Q9UJX6	0.007716	0.099831	-0.092115	0.0	0.004174	0.004175	0.507434	0.266673
SCF:0000475	AC:000381	A0A125YTU2	S8GED8	A0A125YS93	9g9t-assembly1.cif.gz	11_24	1	1	0	22.893	2.495	PDB_exact_pair_aggregate	0.2863	20_30	S7W9J5	S8GED8	S7W617	0.999558	0.999098	0.00046	1.0	0.433603	0.005797	0.229898	0.054449
SCF:0000476	AC:000381	S8GED8	A0A125YTU2	A0A125YS93	9g9t-assembly1.cif.gz	11_24	1	1	0	22.893	2.412	PDB_exact_pair_aggregate	0.2689	20_30	S8GED8	S7W9J5	S7W617	0.999645	0.999098	0.000547	1.0	0.00453	0.005797	0.209918	0.054449
SCF:0000477	AC:000384	P24482	P29469	P24279	8p5e-assembly1.cif.gz	11_24	1	3	1	27.035	2.41	PDB_exact_pair_aggregate	0.395	30_40	P24482	P29469	P24279	0.999388	0.99928	0.000108	1.0	0.005428	0.004343	0.379523	0.407209
SCF:0000478	AC:000384	P24482	P29469	Q08032	8p5e-assembly1.cif.gz	11_24	1	3	1	27.035	2.438	PDB_exact_pair_aggregate	0.2639	20_30	P24482	P29469	Q08032	0.999869	0.99928	0.000589	1.0	0.004186	0.004343	0.401094	0.407209
SCF:0000479	AC:000384	P29469	P24482	P32833	8p5e-assembly1.cif.gz	11_24	1	3	1	27.035	2.438	PDB_exact_pair_aggregate	0.2926	20_30	P29469	P24482	P32833	0.080504	0.99928	-0.918776	0.0	0.009766	0.004343	0.742456	0.407209
SCF:0000480	AC:000384	P29469	P24482	P38132	8p5e-assembly1.cif.gz	11_24	1	3	1	27.035	2.601	PDB_exact_pair_aggregate	0.278	20_30	P29469	P24482	P38132	0.529182	0.99928	-0.470098	0.0	0.050699	0.004343	0.703447	0.407209
SCF:0000481	AC:000384	P29469	P24482	Q08032	8p5e-assembly1.cif.gz	11_24	1	3	1	27.035	2.155	PDB_exact_pair_aggregate	0.2745	20_30	P29469	P24482	Q08032	0.999653	0.99928	0.000373	1.0	0.007607	0.004343	0.692281	0.407209
SCF:0000482	AC:000385	Q8IRE3	Q9VSY8	Q9VF82	7b70-assembly1.cif.gz	3_10	1	2	1	14.195	4.81	PDB_exact_pair_aggregate	0.3596	30_40	Q8IRE3	Q9VSY8	Q9VF82	0.991988	0.023132	0.968856	1.0	0.004176	0.004175	0.607294	0.583369
SCF:0000483	AC:000387	A0A125YZ21	S8GED8	A0A125YS93	9g9t-assembly1.cif.gz	11_24	1	1	0	38.517	2.323	PDB_exact_pair_aggregate	0.2863	20_30	S7UVH4	S8GED8	S7W617	0.996883	0.980869	0.016014	1.0	0.018728	0.004184	0.553694	0.125538
SCF:0000484	AC:000388	A0A4V8H008	A0A4V8H004	A0A4V8GZZ9	6igz-assembly1.cif.gz	11_24	1	1	0	46.535	2.224	PDB_exact_pair_aggregate	0.4776	40_50	P12356	A0A4V8H004	A0A4V8GZZ9	0.999491	0.999251	0.00024	1.0	0.351885	0.04857	0.681709	0.531906
SCF:0000485	AC:000388	A0A4V8H008	A0A4V8H004	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	46.535	2.751	PDB_exact_pair_aggregate	0.4615	40_50	P12356	A0A4V8H004	Q75VY8	0.998708	0.999251	-0.000543	0.0	0.004683	0.04857	0.420585	0.531906
SCF:0000486	AC:000392	Q7L5N1	Q9UBF6	P62877	9eg1-assembly1.cif.gz	11_24	1	1	0	38.152	2.359	PDB_exact_pair_aggregate	0.5269	ge50	Q7L5N1	P62877	P62877	0.991497	0.139282	0.852215	1.0	0.225815	0.00418	0.391444	0.387119
SCF:0000487	AC:000393	P04051	P13393	P47076	6f41-assembly1.cif.gz	11_24	1	5	1	25.504	2.265	PDB_exact_pair_aggregate	0.2869	20_30	P04051	P13393	P47076	0.999919	0.999801	0.000118	1.0	0.004183	0.056347	0.744875	0.778363
SCF:0000488	AC:000393	P04051	P13393	P41910	6f41-assembly1.cif.gz	11_24	1	5	1	25.504	2.634	PDB_exact_pair_aggregate	0.2772	20_30	P04051	P13393	P41910	0.998557	0.999801	-0.001244	0.0	0.004177	0.056347	0.029687	0.778363
SCF:0000489	AC:000393	P04051	P13393	P20435	6f41-assembly1.cif.gz	11_24	1	5	1	25.504	2.197	PDB_exact_pair_aggregate	0.2439	20_30	P04051	P13393	A0A4X1VEK9	0.999768	0.999801	-3.3e-05	0.0	0.325749	0.056347	0.66656	0.778363
SCF:0000490	AC:000393	P13393	P04051	P04050	6f41-assembly1.cif.gz	11_24	1	5	1	25.504	2.389	PDB_exact_pair_aggregate	0.4008	40_50	P13393	P04051	A0A7M4DUC2	0.999488	0.999801	-0.000313	0.0	0.013857	0.056347	0.693549	0.778363
SCF:0000491	AC:000393	P13393	P04051	Q99315	6f41-assembly1.cif.gz	11_24	1	5	1	25.504	2.43	PDB_exact_pair_aggregate	0.2774	20_30	P13393	P04051	Q99315	0.00039	0.999801	-0.999411	0.0	0.004974	0.056347	0.719851	0.778363
