triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0001445	family_unseen	0	AC:001251	A0ACD6B9L8	A0ACD6B9K7	A0ACD6B9M6	A0ACD6B9L8	A0ACD6B9K7	A0ACD6B9M6	8uhe	1	11_24	0
SCF:0001451	family_unseen	0	AC:001255	O77448	Q6JXI5	A0A0U8TRG9	O77448	Q6JXI5	A0A0U8TRG9	7uy5	1	3_10	0
SCF:0001452	family_unseen	0	AC:001255	O77448	Q6JXI5	A0PGB2	O77448	Q6JXI5	A0PGB2	7uy5	1	3_10	0
SCF:0001453	family_unseen	0	AC:001255	Q6JXI5	O77448	Q23AJ0	Q6JXI5	O77448	Q23AJ0	7uy5	1	3_10	0
SCF:0001454	family_unseen	0	AC:001257	Q9I2U0	Q9HYR9	Q9I2U1	Q9I2U0	Q9HYR9	Q9I2U1	9ndj	1	11_24	0
SCF:0001455	family_unseen	0	AC:001260	A0A1B2U6N1	A0A1M6QTP8	A0A1J7BSW7	A0A1B2U6N1	A0A1M6QTP8	A0A1J7BSW7	9oy8	8	11_24	1
SCF:0001468	family_unseen	0	AC:001271	P9WGY5	P9WGG7	P9WGH5	A0QWT1	P9WGG7	P9WGH5	9m9d	3	3_10	1
SCF:0001475	family_unseen	0	AC:001276	P61619	P43308	Q8N6L1	P61619	P43308	Q8N6L1	8b6l	1	11_24	0
SCF:0001480	family_unseen	0	AC:001282	B8YB54	B8YB58	B8YB60	B8YB54	Q7LXK4	B8YB60	2wb1	5	11_24	1
SCF:0001481	family_unseen	0	AC:001282	B8YB54	B8YB58	B8YB65	B8YB54	Q7LXK4	Q980B8	2wb1	5	11_24	1
SCF:0001482	family_unseen	0	AC:001283	P00175	P53507	P80967	P00175	P53507	P80967	8hco	1	11_24	0
SCF:0001501	family_unseen	0	AC:001295	P14406	P12074	P15954	P07470	P07471	P15954	5z62	3	11_24	1
SCF:0001516	family_unseen	0	AC:001307	A0A0G4HFQ7	A0A0G4HNB1	A0A0G4I0G6	A0A0G4HFQ7	A0A0G4HNB1	A0A0G4I0G6	9hyu	1	11_24	0
SCF:0001521	family_unseen	0	AC:001315	Q03124	Q12406	Q07979	Q03124	Q12406	Q07979	6tda	2	11_24	1
SCF:0001522	family_unseen	0	AC:001315	Q03124	Q12406	P25632	Q03124	Q12406	P25632	6tda	2	11_24	1
SCF:0001523	family_unseen	0	AC:001315	Q03124	Q12406	Q02206	Q03124	Q12406	Q02206	6tda	2	11_24	1
SCF:0001524	family_unseen	0	AC:001315	Q12406	Q03124	Q05123	Q12406	Q03124	Q05123	6tda	2	11_24	1
SCF:0001533	family_unseen	0	AC:001318	P16687	P16679	P16678	P16687	P16679	P16678	7z15	2	11_24	1
SCF:0001539	family_unseen	0	AC:001323	P07470	Q01321	P00004	P07470	O00483	P62894	9w2z	1	11_24	0
SCF:0001540	family_unseen	0	AC:001323	P07470	Q01321	P62894	P07470	O00483	P62894	9w2z	1	11_24	0
SCF:0001541	family_unseen	0	AC:001323	Q01321	P07470	P00429	O00483	P07470	P14854	9w2z	1	11_24	0
SCF:0001543	family_unseen	0	AC:001328	P32563	P38784	P22203	P32563	P38784	P22203	8eas	1	11_24	0
SCF:0001556	family_unseen	0	AC:001340	P53073	P39543	P47133	P53073	P39543	P47133	6wb9	3	3_10	1
SCF:0001564	family_unseen	0	AC:001344	Q980L5	Q980Q9	Q7LXK4	Q980L5	B8YB60	Q7LXK4	3hkz	1	11_24	0
SCF:0001569	family_unseen	0	AC:001352	Q4FZW5	Q7ZX96	A2RV69	Q6GNF1	Q7ZX96	A2RV69	7vci	2	11_24	1
SCF:0001570	family_unseen	0	AC:001352	Q4FZW5	Q7ZX96	A0A1L8H1I9	Q6GNF1	Q7ZX96	A0A1L8H1I9	7vci	2	11_24	1
SCF:0001571	family_unseen	0	AC:001352	Q7ZX96	Q4FZW5	Q7ZYJ8	Q7ZX96	Q6GNF1	Q7ZYJ8	7vci	2	11_24	1
SCF:0001572	family_unseen	0	AC:001352	Q7ZX96	Q4FZW5	Q6GNX0	Q7ZX96	Q6GNF1	Q7ZYJ8	7vci	2	11_24	1
SCF:0001575	family_unseen	0	AC:001355	P9WPV7	P9WPV1	P9WPV5	P9WPV7	P9WPV1	A0R204	8j0t	2	11_24	1
SCF:0001586	family_unseen	0	AC:001370	Q9H6D7	Q9NVX0	Q96CS2	Q9H6D7	Q9NVX0	Q96CS2	7sqk	1	3_10	0
SCF:0001588	family_unseen	0	AC:001372	B2GUV5	Q6P503	Q6PCU2	B2GUV5	Q6P503	Q6PCU2	7uzk	6	11_24	1
SCF:0001590	family_unseen	0	AC:001375	A0A287AEW0	Q06AT5	Q06AT4	A0A287AEW0	Q06AT5	Q06AT4	8jj5	1	3_10	0
SCF:0001591	family_unseen	0	AC:001375	Q06AT5	A0A287AEW0	A0A8D2A9I1	Q06AT5	A0A287AEW0	A0A8D2A9I1	8jj5	1	3_10	0
SCF:0001617	family_unseen	0	AC:001391	S7VSS5	S7W617	S7W9J5	S7VSS5	S7W617	S7W9J5	9i4x	1	11_24	0
SCF:0001621	family_unseen	0	AC:001394	P12464	P37870	P37871	P12464	P37870	P37871	6zfb	2	11_24	1
SCF:0001625	family_unseen	0	AC:001398	Q00959	Q9R1M7	Q05586	Q00959	Q9R1M7	P35439	8jf7	1	3_10	0
SCF:0001626	family_unseen	0	AC:001398	Q00959	Q9R1M7	P35439	Q00959	Q9R1M7	P35439	8jf7	1	3_10	0
SCF:0001627	family_unseen	0	AC:001398	Q00959	Q9R1M7	A0A1L8F5J9	Q00959	Q9R1M7	P35439	8jf7	1	3_10	0
SCF:0001628	family_unseen	0	AC:001398	Q9R1M7	Q00959	P35439	Q9R1M7	Q00959	P35439	8jf7	1	3_10	0
SCF:0001645	family_unseen	0	AC:001411	Q9VLI9	A1Z8I0	Q9VA95	Q9VLI9	A1Z8I0	Q9VA95	7b6d	4	3_10	1
SCF:0001648	family_unseen	0	AC:001417	Q8U216	Q8TZK1	Q8U439	Q5JI52	Q8TZK1	Q8U439	8p2i	2	11_24	1
SCF:0001675	family_unseen	0	AC:001445	Q5JJF4	Q5JI52	Q5JE88	Q5JJF4	Q5JI52	Q5JE88	4qiw	6	11_24	1
SCF:0001690	family_unseen	0	AC:001460	P10176	P14406	P15954	P10176	P07470	P15954	5z62	3	11_24	1
SCF:0001704	family_unseen	0	AC:001468	Q04491	P36161	P35729	Q04491	P36161	P35729	8tie	3	11_24	1
SCF:0001705	family_unseen	0	AC:001468	Q04491	P36161	P38164	Q04491	P36161	P38164	8tie	3	11_24	1
SCF:0001706	family_unseen	0	AC:001468	Q04491	P36161	P52593	Q04491	P36161	P52593	8tie	3	11_24	1
SCF:0001708	family_unseen	0	AC:001470	B6A882	B6A878	B6A880	B6A882	B6A878	B6A880	9cbc	2	11_24	1
SCF:0001729	family_unseen	0	AC:001491	A0A1D8NGI5	A0A1D8NEL0	Q6ZY23	A0A1D8NGI5	A0A1D8NEL0	Q6ZY23	7zkp	1	11_24	0
SCF:0001733	family_unseen	0	AC:001497	I0YQ46	I0Z7A6	I0Z7A7	Q84Y02	Q75VY8	Q75VY8	9kqq	2	11_24	1
SCF:0001734	family_unseen	0	AC:001497	I0YQ46	I0Z7A6	I0YQ45	Q84Y02	Q75VY8	Q7DM26	9kqq	2	11_24	1
SCF:0001735	family_unseen	0	AC:001497	I0YQ46	I0Z7A6	I0YQ44	Q84Y02	Q75VY8	Q84Y02	9kqq	2	11_24	1
SCF:0001736	family_unseen	0	AC:001497	I0Z7A6	I0YQ46	I0YQ44	Q75VY8	Q84Y02	Q84Y02	9kqq	2	11_24	1
SCF:0001737	family_unseen	0	AC:001497	I0Z7A6	I0YQ46	I0Z2Y0	Q75VY8	Q84Y02	Q75VY8	9kqq	2	11_24	1
SCF:0001738	family_unseen	0	AC:001497	I0Z7A6	I0YQ46	I0Z7A7	Q75VY8	Q84Y02	Q75VY8	9kqq	2	11_24	1
SCF:0001746	family_unseen	0	AC:001501	A0A0G4HMN0	A0A0G4HNB1	A0A0G4GX86	A0A0G4HMN0	A0A0G4HNB1	A0A0G4GX86	9hyu	1	11_24	0
SCF:0001747	family_unseen	0	AC:001501	A0A0G4HNB1	A0A0G4HMN0	A0A0G4FDJ8	A0A0G4HNB1	A0A0G4HMN0	A0A0G4FDJ8	9hyu	1	11_24	0
SCF:0001755	family_unseen	0	AC:001509	A0A287BJQ2	F1SJP6	A0A8D1NRT6	A0A287BJQ2	F1SJP6	A0A8D1NRT6	7vxu	1	11_24	0
SCF:0001756	family_unseen	0	AC:001509	A0A287BJQ2	F1SJP6	A0A287AAR5	A0A287BJQ2	F1SJP6	A0A287AAR5	7vxu	1	11_24	0
SCF:0001757	family_unseen	0	AC:001509	F1SJP6	A0A287BJQ2	A0A8D1TL60	F1SJP6	A0A287BJQ2	Q9DC70	7vxu	1	11_24	0
SCF:0001758	family_unseen	0	AC:001509	F1SJP6	A0A287BJQ2	A0A4X1VTL7	F1SJP6	A0A287BJQ2	Q9DC70	7vxu	1	11_24	0
SCF:0001759	family_unseen	0	AC:001509	F1SJP6	A0A287BJQ2	A0A8D1J578	F1SJP6	A0A287BJQ2	Q9DC70	7vxu	1	11_24	0
SCF:0001814	family_unseen	0	AC:001549	Q8A1D9	Q8A0S2	Q8A1P7	Q8A1D9	Q8A0S2	Q8A1P7	9his	1	3_10	0
SCF:0001821	family_unseen	0	AC:001555	Q3E830	P53290	Q00582	Q3E830	P53290	O74824	6jwp	1	3_10	0
SCF:0001826	family_unseen	0	AC:001560	A0A5S8WF89	A0A5S8WF91	A0A5S8WF90	A0A5S8WF89	A0A5S8WF91	A0A5S8WF91	6pij	1	3_10	0
SCF:0001832	family_unseen	0	AC:001562	O94742	Q12049	Q12250	O94742	Q12049	Q12250	7ewf	2	3_10	1
SCF:0001842	family_unseen	0	AC:001569	Q00916	P39682	Q03776	Q00916	P39682	Q03776	7oqc	6	11_24	1
SCF:0001843	family_unseen	0	AC:001569	Q00916	P39682	P53207	Q00916	P39682	P53207	7oqc	6	11_24	1
SCF:0001849	family_unseen	0	AC:001578	Q08749	P87108	P32830	Q08749	P87108	P32830	6lo8	1	3_10	0
SCF:0001850	family_unseen	0	AC:001581	P9WGY5	O53830	P9WGZ1	A0QWT1	O53830	P9WGZ1	8hih	1	11_24	0
SCF:0001851	family_unseen	0	AC:001584	I0YQ45	I0Z7A6	I0Z7A7	Q7DM26	Q75VY8	Q75VY8	9kqq	2	11_24	1
SCF:0001852	family_unseen	0	AC:001584	I0YQ45	I0Z7A6	I0YQ46	Q7DM26	Q75VY8	Q84Y02	9kqq	2	11_24	1
SCF:0001853	family_unseen	0	AC:001584	I0Z7A6	I0YQ45	I0Z7A7	Q75VY8	Q7DM26	Q75VY8	9kqq	2	11_24	1
SCF:0001854	family_unseen	0	AC:001584	I0Z7A6	I0YQ45	I0YQ44	Q75VY8	Q7DM26	Q84Y02	9kqq	2	11_24	1
SCF:0001855	family_unseen	0	AC:001584	I0Z7A6	I0YQ45	I0Z2Y0	Q75VY8	Q7DM26	Q75VY8	9kqq	2	11_24	1
SCF:0001859	family_unseen	0	AC:001594	G0S8E0	G0SH09	G0SEM4	G0S8E0	G0SH09	G0SEM4	6xp5	1	11_24	0
SCF:0001860	family_unseen	0	AC:001594	G0S8E0	G0SH09	G0S7Z4	G0S8E0	G0SH09	G0S7Z4	6xp5	1	11_24	0
SCF:0001861	family_unseen	0	AC:001594	G0SH09	G0S8E0	G0S3J8	G0SH09	G0S8E0	G0S3J8	6xp5	1	11_24	0
SCF:0001865	family_unseen	0	AC:001601	O43402	Q5JPE7	Q8N766	O43402	Q5JPE7	Q8N766	9c7v	1	11_24	0
SCF:0001868	family_unseen	0	AC:001604	Q9UBQ0	O60826	Q96QK1	Q9UBQ0	O60826	Q96QK1	8p0v	2	3_10	1
SCF:0001873	family_unseen	0	AC:001611	Q8LGE7	P93313	B5TM92	Q8LGE7	P93313	P92558	8bef	8	11_24	1
SCF:0001874	family_unseen	0	AC:001611	Q8LGE7	P93313	P29388	Q8LGE7	P93313	P29388	8bef	8	11_24	1
SCF:0001875	family_unseen	0	AC:001612	Q92316	P33767	P41543	Q92316	P33767	P41543	6ezn	5	3_10	1
SCF:0001880	family_unseen	0	AC:001616	P39075	P37871	P37870	P39075	P37871	P37870	7ckq	1	3_10	0
SCF:0001914	family_unseen	0	AC:001646	Q00361	P32876	P07926	Q00361	Q4VT52	Q4VT52	6ziq	4	11_24	1
SCF:0001921	family_unseen	0	AC:001652	P14854	P15954	P12074	P14854	P15954	P07471	5z62	3	11_24	1
SCF:0001923	family_unseen	0	AC:001655	O75140	Q9Y2Q5	Q0VGL1	O75140	Q9Y2Q5	Q0VGL1	7t3a	3	3_10	1
SCF:0001924	family_unseen	0	AC:001656	P32613	Q03630	P38334	P32613	Q03630	P38334	7e94	9	11_24	1
SCF:0001925	family_unseen	0	AC:001656	Q03630	P32613	P36149	Q03630	P32613	Q9VSY8	7e94	9	11_24	1
SCF:0001926	family_unseen	0	AC:001656	Q03630	P32613	P38334	Q03630	P32613	P38334	7e94	9	11_24	1
SCF:0001927	family_unseen	0	AC:001661	Q75VZ0	Q84Y02	Q75VY7	Q75VY8	Q84Y02	Q84Y02	6jo6	9	11_24	1
SCF:0001928	family_unseen	0	AC:001661	Q75VZ0	Q84Y02	Q05093	Q75VY8	Q84Y02	Q7DM26	6jo6	9	11_24	1
SCF:0001931	family_unseen	0	AC:001661	Q84Y02	Q75VZ0	Q75VY8	Q84Y02	Q75VY8	Q75VY8	6jo6	9	11_24	1
SCF:0001932	family_unseen	0	AC:001661	Q84Y02	Q75VZ0	Q75VY7	Q84Y02	Q75VY8	Q84Y02	6jo6	9	11_24	1
SCF:0001934	family_unseen	0	AC:001663	Q12415	Q12308	P32367	Q12415	Q12308	P32367	8ffz	1	3_10	0
SCF:0001964	family_unseen	0	AC:001699	P20429	O35011	O31718	P20429	O35011	O31718	7ckq	7	3_10	1
SCF:0001972	family_unseen	0	AC:001707	A0A2K9VK93	A0A2K9VK99	A0A2K9VK98	A0A2K9VK93	A0A2K9VK99	A0A2K9VK98	9c39	1	11_24	0
SCF:0001973	family_unseen	0	AC:001707	A0A2K9VK99	A0A2K9VK93	A0A2K9VK98	A0A2K9VK99	A0A2K9VK93	A0A2K9VK98	9c39	1	11_24	0
SCF:0001991	family_unseen	0	AC:001718	A0A2P6TZ50	A0A2P6U4K1	A0A2P6TT36	Q84Y02	Q75VY8	Q7DM26	6zzy	3	11_24	1
SCF:0001992	family_unseen	0	AC:001718	A0A2P6TZ50	A0A2P6U4K1	A0A2P6TS63	Q84Y02	Q75VY8	Q84Y02	6zzy	3	11_24	1
SCF:0001993	family_unseen	0	AC:001718	A0A2P6U4K1	A0A2P6TZ50	A0A2P6TS63	Q75VY8	Q84Y02	Q84Y02	6zzy	3	11_24	1
SCF:0002012	family_unseen	0	AC:001738	Q8CJT1	Q9L0Q9	Q9L0I8	P37871	Q9L0Q9	Q9L0I8	8jke	2	11_24	1
SCF:0002020	family_unseen	0	AC:001746	A0A7S3R4R1	A0A7S3VHS4	A0A7S3VSS7	Q84Y02	Q7DM26	Q84Y02	9mgz	1	11_24	0
SCF:0002021	family_unseen	0	AC:001746	A0A7S3VHS4	A0A7S3R4R1	A0A7S3VSS7	Q7DM26	Q84Y02	Q84Y02	9mgz	1	11_24	0
SCF:0002031	family_unseen	0	AC:001754	A0A0G4GX71	A0A0G4HNB1	A0A0G4I0G6	A0A0G4GX71	A0A0G4HNB1	A0A0G4I0G6	9hyu	1	11_24	0
SCF:0002032	family_unseen	0	AC:001754	A0A0G4GX71	A0A0G4HNB1	A0A0G4FDJ8	A0A0G4GX71	A0A0G4HNB1	A0A0G4FDJ8	9hyu	1	11_24	0
SCF:0002034	family_unseen	0	AC:001758	P9WPS1	P9WPV3	P9WPU7	P9WPS1	P9WPV3	P9WPU7	8j0s	3	11_24	1
SCF:0002035	family_unseen	0	AC:001758	P9WPS1	P9WPV3	P9WPU9	P9WPS1	P9WPV3	P9WPU9	8j0s	3	11_24	1
SCF:0002062	family_unseen	0	AC:001773	Q389F5	Q381A0	Q389W4	Q389F5	Q381A0	Q389W4	8fn4	2	3_10	1
SCF:0002063	family_unseen	0	AC:001773	Q389F5	Q381A0	Q57ZX7	Q389F5	Q381A0	Q57ZX7	8fn4	2	3_10	1
SCF:0002065	family_unseen	0	AC:001775	G2TRJ4	O74824	O74544	G2TRJ4	O74824	O74544	8fw5	1	3_10	0
SCF:0002066	family_unseen	0	AC:001780	Q8U0M5	Q8U4N1	Q8U216	B8YB54	Q5JE88	Q5JI52	8p2i	4	11_24	1
SCF:0002092	family_unseen	0	AC:001800	P34160	Q00916	Q08920	P34160	Q00916	Q08920	6n7p	1	11_24	0
SCF:0002093	family_unseen	0	AC:001801	B8YB60	B8YB58	B8YB65	B8YB60	Q7LXK4	Q980B8	2waq	5	11_24	1
SCF:0002097	family_unseen	0	AC:001804	G0S8E0	G0S3J8	G0S292	G0S8E0	G0S3J8	G0S292	6xp5	1	11_24	0
SCF:0002115	family_unseen	0	AC:001815	Q2FKZ2	Q2FKZ4	Q2FME3	Q2FKZ2	Q2FKZ4	Q2FME3	7bkb	2	11_24	1
SCF:0002129	family_unseen	0	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HMN0	A0A0G4GX86	A0A0G4FL36	A0A0G4HMN0	9hyu	1	11_24	0
SCF:0002130	family_unseen	0	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HNB1	A0A0G4GX86	A0A0G4FL36	A0A0G4HNB1	9hyu	1	11_24	0
SCF:0002161	family_unseen	0	AC:001856	P04038	Q01321	P62894	P04038	O00483	P62894	9w2z	1	11_24	0
SCF:0002167	family_unseen	0	AC:001861	P14867	P34903	P47869	P34903	P34903	P34903	9ctp	1	3_10	0
SCF:0002168	family_unseen	0	AC:001861	P14867	P34903	P18507	P34903	P34903	P18507	9ctp	1	3_10	0
SCF:0002169	family_unseen	0	AC:001861	P14867	P34903	P18505	P34903	P34903	P47870	9ctp	1	3_10	0
SCF:0002170	family_unseen	0	AC:001861	P34903	P14867	P18507	P34903	P34903	P18507	9ctp	1	3_10	0
SCF:0002171	family_unseen	0	AC:001861	P34903	P14867	P47870	P34903	P34903	P47870	9ctp	1	3_10	0
SCF:0002172	family_unseen	0	AC:001867	Q980R2	Q7LXK4	Q980Q9	Q980R2	Q7LXK4	B8YB60	2pmz	2	11_24	1
SCF:0002174	family_unseen	0	AC:001872	Q03660	Q03630	P38334	Q03660	Q03630	P38334	7ea3	9	11_24	1
SCF:0002180	family_unseen	0	AC:001879	Q9USP0	P56288	P56287	Q9USP0	P56288	P56287	6jlz	3	11_24	1
SCF:0002182	family_unseen	0	AC:001883	Q8U439	Q8U4N1	Q8U216	Q8U439	Q5JE88	Q5JI52	8cro	4	11_24	1
SCF:0002192	family_unseen	0	AC:001896	P14575	Q9P4W1	G2TRP5	P14575	Q9P4W1	G2TRP5	8c8q	2	11_24	1
SCF:0002197	family_unseen	0	AC:001901	Q9HB90	Q15382	Q7L523	Q9HB90	Q15382	O74824	9ed4	1	11_24	0
SCF:0002202	family_unseen	0	AC:001908	O67335	O66842	O67337	O67335	O66842	O67337	7q5y	1	3_10	0
SCF:0002213	family_unseen	0	AC:001915	P38786	Q12530	P28005	P38786	Q12530	P28005	7c79	2	11_24	1
SCF:0002214	family_unseen	0	AC:001917	P28005	P40993	P53218	P28005	P40993	P53218	6w6v	3	3_10	1
SCF:0002231	family_unseen	0	AC:001936	G0SH10	G0S7B2	G0SED0	G0SH10	G0S7B2	G0SED0	9ynw	1	11_24	0
SCF:0002232	family_unseen	0	AC:001937	P46217	Q4JB12	P39463	P46217	Q7LXK4	P39463	7oqy	3	11_24	1
SCF:0002233	family_unseen	0	AC:001938	P32481	P14741	P20459	P32481	P14741	P20459	6i7t	8	11_24	1
SCF:0002243	family_unseen	0	AC:001942	P9WGY5	P9WGH9	P9WGH5	A0QWT1	P9WGH9	P9WGH5	6koo	8	3_10	1
SCF:0002262	family_unseen	0	AC:001961	P0ABA6	P0ABA0	P0A6E6	P0ABA6	P0ABA0	P0A6E6	8dbt	16	11_24	1
SCF:0002276	family_unseen	0	AC:001971	S8F5W4	S8F943	S8EW95	S8F5W4	S8F943	S8EW95	9fi8	2	11_24	1
SCF:0002277	family_unseen	0	AC:001972	I7M8B9	Q22XT1	Q22VV9	I7M8B9	Q22XT1	Q22VV9	8xyp	6	3_10	1
SCF:0002285	family_unseen	0	AC:001977	Q8IRE3	Q9VA95	A1Z8I0	Q8IRE3	Q9VA95	A1Z8I0	7b6r	2	3_10	1
SCF:0002290	family_unseen	0	AC:001980	P9WPU9	P9WPV5	P9WPV1	P9WPU9	A0R204	P9WPV1	8j0t	3	11_24	1
SCF:0002291	family_unseen	0	AC:001980	P9WPV5	P9WPU9	P9WPV3	A0R204	P9WPU9	P9WPV3	8j0t	3	11_24	1
SCF:0002312	family_unseen	0	AC:002000	S8EQL3	S8GED8	A0A125YS93	S8EQL3	S8GED8	S7W617	9g9t	1	11_24	0
SCF:0002313	family_unseen	0	AC:002002	A1Z8I0	Q9VA95	Q9VSY8	A1Z8I0	Q9VA95	Q9VSY8	7b6x	4	3_10	1
SCF:0002328	family_unseen	0	AC:002011	Q05900	Q08920	P40018	Q05900	Q08920	P40018	6n7p	1	11_24	0
SCF:0002329	family_unseen	0	AC:002011	Q05900	Q08920	Q00916	Q05900	Q08920	Q00916	6n7p	1	11_24	0
SCF:0002332	family_unseen	0	AC:002015	A0A1S3TNX9	A0A1S3TUX2	A0A1S3TQD2	A0A1S3TNX9	A0A1S3TUX2	A0A1S3TQD2	7jro	2	3_10	1
SCF:0002335	family_unseen	0	AC:002024	P16679	P16686	P16678	P16679	P16686	P16678	7z15	2	11_24	1
SCF:0002336	family_unseen	0	AC:002024	P16686	P16679	P16678	P16686	P16679	P16678	7z15	2	11_24	1
SCF:0002345	family_unseen	0	AC:002031	F2QVW8	F2QT90	F2QVA2	F2QVW8	F2QT90	F2QVA2	8ucj	1	11_24	0
SCF:0002360	family_unseen	0	AC:002042	Q8SDC8	Q8SD64	Q8SD63	Q8SDC8	Q8SD64	Q8SD63	9xps	1	11_24	0
SCF:0002362	family_unseen	0	AC:002044	A0A8J1L9M8	B1H1T5	Q4V7I1	Q96CS2	B1H1T5	Q4V7I1	8at3	3	3_10	1
SCF:0002366	family_unseen	0	AC:002050	A0A2M9V7I0	A0A9X9IKM4	A0A5M5QTL0	A0A2M9V7I0	A0A9X9IKM4	A0A5M5QTL0	9lq5	3	3_10	1
SCF:0002377	family_unseen	0	AC:002067	P53218	Q12530	P28005	P53218	Q12530	P28005	7c7a	2	11_24	1
SCF:0002378	family_unseen	0	AC:002068	Q9Y2Q5	Q8NFG4	Q12980	Q9Y2Q5	Q8NFG4	Q12980	6nzd	2	3_10	1
SCF:0002379	family_unseen	0	AC:002069	Q50754	P60238	D9PY02	Q50754	D9PY02	D9PY02	9sw3	5	11_24	1
SCF:0002380	family_unseen	0	AC:002071	S0BBR6	S0BBU7	S0BAP9	S0BBR6	S0BBU7	S0BAP9	7vld	8	11_24	1
SCF:0002381	family_unseen	0	AC:002071	S0BBR6	S0BBU7	S0BCU7	S0BBR6	S0BBU7	S0BCU7	7vld	8	11_24	1
SCF:0002382	family_unseen	0	AC:002071	S0BBU7	S0BBR6	S0BCU7	S0BBU7	S0BBR6	S0BCU7	7vld	8	11_24	1
SCF:0002383	family_unseen	0	AC:002071	S0BBU7	S0BBR6	S0BAP9	S0BBU7	S0BBR6	S0BAP9	7vld	8	11_24	1
SCF:0002384	family_unseen	0	AC:002075	Q9VUZ1	Q9VA95	Q9VSY8	Q9VUZ1	Q9VA95	Q9VSY8	7b6d	4	3_10	1
SCF:0002385	family_unseen	0	AC:002076	Q8WVM7	Q9UQE7	Q14683	Q8WVM7	Q9UQE7	Q14683	6wg3	2	3_10	1
SCF:0002386	family_unseen	0	AC:002076	Q9UQE7	Q8WVM7	Q14683	Q9UQE7	Q8WVM7	Q14683	6wg3	2	3_10	1
SCF:0002391	family_unseen	0	AC:002082	O94355	O14021	O74736	O94355	O14021	O74736	8i03	1	11_24	0
SCF:0002392	family_unseen	0	AC:002082	O94355	O14021	Q9P7M1	O94355	O14021	Q9P7M1	8i03	1	11_24	0
SCF:0002418	family_unseen	0	AC:002107	P9WGZ1	P9WIU9	P71814	P9WGZ1	P9WIU9	P71814	8e82	3	3_10	1
SCF:0002419	family_unseen	0	AC:002108	Q05093	Q75VY4	Q75VY7	Q7DM26	Q84Y02	Q84Y02	6ijo	3	11_24	1
SCF:0002420	family_unseen	0	AC:002108	Q05093	Q75VY4	Q75VZ0	Q7DM26	Q84Y02	Q75VY8	6ijo	3	11_24	1
SCF:0002421	family_unseen	0	AC:002108	Q75VY4	Q05093	Q75VY7	Q84Y02	Q7DM26	Q84Y02	6ijo	3	11_24	1
SCF:0002423	family_unseen	0	AC:002108	Q75VY4	Q05093	Q75VY8	Q84Y02	Q7DM26	Q75VY8	6ijo	3	11_24	1
SCF:0002425	family_unseen	0	AC:002113	P9WPV7	P9WPU9	P9WPV3	P9WPV7	P9WPU9	P9WPV3	8j0t	2	11_24	1
SCF:0002426	family_unseen	0	AC:002115	P13073	O00483	P09669	P13073	O00483	P04038	5z62	2	11_24	1
SCF:0002429	family_unseen	0	AC:002119	Q9NW38	Q00597	Q8NB91	Q9NW38	Q00597	Q8NB91	7kzq	6	11_24	1
SCF:0002438	family_unseen	0	AC:002125	Q7K2Q8	Q9VA95	Q9VLI9	Q7K2Q8	Q9VA95	Q9VLI9	7b6d	4	3_10	1
SCF:0002439	family_unseen	0	AC:002125	Q7K2Q8	Q9VA95	Q9VSY8	Q7K2Q8	Q9VA95	Q9VSY8	7b6d	4	3_10	1
SCF:0002440	family_unseen	0	AC:002125	Q7K2Q8	Q9VA95	Q9VUZ1	Q7K2Q8	Q9VA95	Q9VUZ1	7b6d	4	3_10	1
SCF:0002441	family_unseen	0	AC:002125	Q9VA95	Q7K2Q8	Q9VF82	Q9VA95	Q7K2Q8	Q9VF82	7b6d	4	3_10	1
SCF:0002442	family_unseen	0	AC:002125	Q9VA95	Q7K2Q8	Q9VSY8	Q9VA95	Q7K2Q8	Q9VSY8	7b6d	4	3_10	1
SCF:0002464	family_unseen	0	AC:002140	P28632	P28630	P28631	P28632	P28630	P28631	9oyh	20	3_10	1
SCF:0002486	family_unseen	0	AC:002158	Q9BVC4	P31749	Q9HB90	Q9BVC4	P31749	Q9HB90	9zbk	1	3_10	0
SCF:0002489	family_unseen	0	AC:002165	Q47PJ2	Q47PJ4	Q47PJ5	Q47PJ2	Q47PJ4	Q47PJ5	6c66	3	11_24	1
SCF:0002490	family_unseen	0	AC:002169	I3LRR4	A0A287BAW0	A0A4X1SN37	I3LRR4	A0A287BAW0	A0A4X1SN37	7vyh	33	11_24	1
SCF:0002494	family_unseen	0	AC:002173	P60238	Q50755	P60239	D9PY02	Q50755	P60239	9sw3	5	11_24	1
SCF:0002499	family_unseen	0	AC:002177	A0A5M5QTL0	A0A9X9IKM4	A0A2M9V7I0	A0A5M5QTL0	A0A9X9IKM4	A0A2M9V7I0	9lq8	4	3_10	1
SCF:0002500	family_unseen	0	AC:002177	A0A9X9IKM4	A0A5M5QTL0	A0A5C6J4N7	A0A9X9IKM4	A0A5M5QTL0	A0A5C6J4N7	9lq8	4	3_10	1
SCF:0002519	family_unseen	0	AC:002188	Q980K0	Q980Q9	Q7LXK4	P46217	B8YB60	Q7LXK4	2pmz	2	11_24	1
