triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0002124	dropped_mixed_protein	0	AC:001820	P56767	Q9SY97	Q9SHE8	T1RIQ1	A0A2K1IB10	Q9SHE8	7wfd	3	11_24	1
SCF:0002144	dropped_mixed_protein	0	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1K0E4	Q9SHE8	F2D0D5	F2D0D5	6l35	2	11_24	1
SCF:0002146	dropped_mixed_protein	0	AC:001833	A0A2K1K0C7	A0A2K1J0L9	A0A2K1K0E4	F2D0D5	Q9SHE8	F2D0D5	6l35	2	11_24	1
SCF:0002181	dropped_mixed_protein	0	AC:001882	P36886	P69416	P10793	A0A4V8GZZ4	A0A4V8H005	A0A4V8H005	7ew6	2	11_24	1
SCF:0002204	dropped_mixed_protein	0	AC:001910	C3SR57	W8T6F0	C3SRY2	Q50296	Q83D76	C3SRY2	9sx2	1	11_24	0
SCF:0002215	dropped_mixed_protein	0	AC:001918	E1C9L3	Q41038	Q32904	E1C9L3	F2D0D5	A0A2K1IB10	6zxs	5	11_24	1
SCF:0002218	dropped_mixed_protein	0	AC:001926	Q83E83	Q83AX9	Q83ER3	Q83E83	C3SRY2	P0AG59	9t0z	3	11_24	1
SCF:0002219	dropped_mixed_protein	0	AC:001926	Q83E83	Q83AX9	Q83ER2	Q83E83	C3SRY2	Q83ER2	9t0z	3	11_24	1
SCF:0002223	dropped_mixed_protein	0	AC:001932	Q83D76	Q83ED6	Q83ER2	Q83D76	Q83ED6	Q83ER2	9t61	3	11_24	1
SCF:0002250	dropped_mixed_protein	0	AC:001953	A9SL09	A0A2K1IB10	A9RT62	A0A2K1JDR4	A0A2K1IB10	A9RT62	6l35	1	11_24	0
SCF:0002261	dropped_mixed_protein	0	AC:001960	D0FXW7	C1K004	Q56D18	A0A4V8H005	I0YPL4	Q56D18	6sl5	1	11_24	0
SCF:0002270	dropped_mixed_protein	0	AC:001965	P01865	U5LP42	P03472	P01867	Q6N030	P03472	4zxb	1	3_10	0
SCF:0002281	dropped_mixed_protein	0	AC:001974	Q32P78	Q32PE0	F2Z4H3	C4R009	A0A4X1VEK9	A0A8D1AQR7	8qq2	5	11_24	1
SCF:0002283	dropped_mixed_protein	0	AC:001976	P80376	Q5SHP2	Q5SLQ0	Q50296	A0QSD5	P62659	2e5l	407	11_24	1
SCF:0002295	dropped_mixed_protein	0	AC:001983	P51765	P0DM37	P19054	P0A444	P0DM37	P19054	7eda	34	11_24	1
SCF:0002310	dropped_mixed_protein	0	AC:001999	P13194	P23993	P13192	A0A1D6HY75	A8IL32	Q9SHE8	7ewk	3	11_24	1
SCF:0002311	dropped_mixed_protein	0	AC:001999	P23993	P13194	P36213	A8IL32	A0A1D6HY75	A5Z2K3	7ewk	3	11_24	1
SCF:0002333	dropped_mixed_protein	0	AC:002016	P11703	A0A9R0I5M6	A0A9R0J865	P06271	A0A1S3X2G3	A0A1S3YEW3	8xzv	1	11_24	0
SCF:0002372	dropped_mixed_protein	0	AC:002060	Q9Y230	P0C0S5	P04908	Q9Y230	P0C0S5	P0C0S5	9c62	2	11_24	1
SCF:0002373	dropped_mixed_protein	0	AC:002060	Q9Y230	P0C0S5	P68431	Q9Y230	P0C0S5	P02299	9c62	2	11_24	1
SCF:0002388	dropped_mixed_protein	0	AC:002080	Q2T9T3	F2Z4H3	Q32PE0	O81098	A0A8D1AQR7	A0A4X1VEK9	9xgk	6	11_24	1
SCF:0002389	dropped_mixed_protein	0	AC:002080	Q2T9T3	F2Z4H3	F2Z4C9	O81098	A0A8D1AQR7	A0A4X1VEK9	9xgk	6	11_24	1
SCF:0002390	dropped_mixed_protein	0	AC:002080	Q2T9T3	F2Z4H3	A0A4X1VEK9	O81098	A0A8D1AQR7	A0A4X1VEK9	9xgk	6	11_24	1
SCF:0002401	dropped_mixed_protein	0	AC:002091	C4R0E6	C4QWA8	F2QMI1	C4R0E6	P40422	P40422	9ii7	2	11_24	1
SCF:0002424	dropped_mixed_protein	0	AC:002110	A0A072ZPV8	E2RXT0	A0A069QC99	A0QVB8	P21471	A0A069QC99	6spe	3	11_24	1
SCF:0002427	dropped_mixed_protein	0	AC:002118	A0A1J7CKJ9	A0A1B2U0I9	A0A1J7CBV3	A0A1J7CKJ9	Q839E7	Q50296	9zcd	5	11_24	1
SCF:0002428	dropped_mixed_protein	0	AC:002118	A0A1J7CKJ9	A0A1B2U0I9	A0A1M7D8T3	A0A1J7CKJ9	Q839E7	P0A0F8	9zcd	5	11_24	1
SCF:0002448	dropped_mixed_protein	0	AC:002134	P0DOX5	Q6P5S8	Q6PIL8	Q6N030	Q8TCD0	Q8TCD0	6v8z	1	11_24	0
SCF:0002482	dropped_mixed_protein	0	AC:002157	P02293	P43618	P40154	O23629	P43618	P40154	8ow0	2	11_24	1
SCF:0002483	dropped_mixed_protein	0	AC:002157	P02293	P43618	P0AEX9	O23629	P43618	P0AEX9	8ow0	2	11_24	1
SCF:0002484	dropped_mixed_protein	0	AC:002157	P02293	P43618	P17106	O23629	P43618	P17106	8ow0	2	11_24	1
SCF:0002485	dropped_mixed_protein	0	AC:002157	P43618	P02293	Q2V2P8	P43618	O23629	Q2V2P8	8ow0	2	11_24	1
SCF:0002502	dropped_mixed_protein	0	AC:002180	P0A7V8	P0A7G2	B7MCR3	P80373	P0A7G2	Q50296	7afl	4	11_24	1
SCF:0002516	dropped_mixed_protein	0	AC:002185	P53298	Q2V2P8	P02293	P53298	Q2V2P8	O23629	8ow0	2	11_24	1
SCF:0002539	dropped_mixed_protein	0	AC:002216	A0A2K1IB10	A0A2K1J0L9	A0A2K1K0C7	A0A2K1IB10	Q9SHE8	F2D0D5	6l35	1	11_24	0
SCF:0002540	dropped_mixed_protein	0	AC:002216	A0A2K1IB10	A0A2K1J0L9	A9RT62	A0A2K1IB10	Q9SHE8	A9RT62	6l35	1	11_24	0
SCF:0002541	dropped_mixed_protein	0	AC:002216	A0A2K1J0L9	A0A2K1IB10	A0A2K1K0E4	Q9SHE8	A0A2K1IB10	F2D0D5	6l35	1	11_24	0
SCF:0002545	dropped_mixed_protein	0	AC:002219	P05311	Q41038	Q41385	T1RIQ1	F2D0D5	A8IL32	2o01	5	11_24	1
SCF:0002563	dropped_mixed_protein	0	AC:002230	C3SQT7	W8T6F0	C3SRY2	P21471	Q83D76	C3SRY2	9sx2	1	11_24	0
SCF:0002586	dropped_mixed_protein	0	AC:002250	O85388	Q83ED6	Q83ER2	P80372	Q83ED6	Q83ER2	9t0z	3	11_24	1
SCF:0002629	dropped_mixed_protein	0	AC:002314	P04912	Q12464	P25293	P0C0S5	Q9Y230	P25293	8qku	2	11_24	1
SCF:0002643	dropped_mixed_protein	0	AC:002324	Q6YXK4	A0A2K1JLW2	A0A2K1JC42	Q6YXK4	A0A4V8GZZ4	B6U534	7ksq	2	11_24	1
SCF:0002722	dropped_mixed_protein	0	AC:002401	P18263	P12853	Q93WL4	P19054	P12853	A9RT62	9hei	4	11_24	1
SCF:0002755	dropped_mixed_protein	0	AC:002426	A0A069QC99	A0A241XG65	E2RXU4	A0A069QC99	Q839E7	Q50296	6spc	3	11_24	1
SCF:0002756	dropped_mixed_protein	0	AC:002428	P02293	Q06675	Q02732	O23629	Q06675	Q02732	8ow0	2	11_24	1
SCF:0002757	dropped_mixed_protein	0	AC:002428	Q06675	P02293	P04911	Q06675	O23629	P0C0S5	8ow0	2	11_24	1
SCF:0002764	dropped_mixed_protein	0	AC:002437	P22666	A8HY43	Q93WL4	P22666	A8HY43	A9RT62	8kde	1	11_24	0
SCF:0002792	dropped_mixed_protein	0	AC:002458	C4R7L2	C4R5R1	C4QZQ7	P37382	C4R5R1	I3LGP4	8yfq	2	11_24	1
SCF:0002805	dropped_mixed_protein	0	AC:002477	A0A4V8GZZ9	A0A4V8GZZ5	A0A4V8H008	A0A4V8GZZ9	A8IL32	P12356	9k1e	3	11_24	1
SCF:0002819	dropped_mixed_protein	0	AC:002486	P17227	P16002	Q9S831	E9NPX1	P16002	A0A1D6HY75	6zoo	2	11_24	1
SCF:0002868	dropped_mixed_protein	0	AC:002533	P12154	Q75VY6	Q75VY9	A0T0M8	A0A4V8H000	I0YPL4	7bgi	17	11_24	1
SCF:0002898	dropped_mixed_protein	0	AC:002576	Q9NPF5	P0C0S5	Q93077	Q9NPF5	P0C0S5	P0C0S5	9c62	1	11_24	0
SCF:0002899	dropped_mixed_protein	0	AC:002576	Q9NPF5	P0C0S5	P68431	Q9NPF5	P0C0S5	P02299	9c62	1	11_24	0
SCF:0002900	dropped_mixed_protein	0	AC:002576	Q9NPF5	P0C0S5	P62807	Q9NPF5	P0C0S5	O23629	9c62	1	11_24	0
SCF:0002908	dropped_mixed_protein	0	AC:002581	A0AAN0Y138	A0AAN0Y0S4	A0AAN0Y103	P80372	Q83ER2	C3SRY2	9h90	1	11_24	0
SCF:0002918	dropped_mixed_protein	0	AC:002591	B6STT2	B6TXS5	O65101	A8IL32	B6TXS5	A0A2K1JDR4	5zji	1	11_24	0
SCF:0002919	dropped_mixed_protein	0	AC:002593	O32231	P20282	P21470	O32231	B7IA17	A0A1M6R974	8cee	4	11_24	1
SCF:0002932	dropped_mixed_protein	0	AC:002608	Q3T0Q3	F2Z4C9	F2Z4H3	Q3T0Q3	A0A4X1VEK9	A0A8D1AQR7	9xgk	1	11_24	0
SCF:0002952	dropped_mixed_protein	0	AC:002621	A0A1J7CBX1	A0A1M6R974	A0A1M5L6R0	P80372	A0A1M6R974	A0A1M5L6R0	9oyv	8	11_24	1
SCF:0003029	dropped_mixed_protein	0	AC:002694	C3SR52	C3SR12	P62399	B7IA17	Q83ER2	P62399	9sx2	12	11_24	1
SCF:0003063	dropped_mixed_protein	0	AC:002716	A0A8W4F9W9	A0A8D1AQR7	I3LCB2	C4R009	A0A8D1AQR7	A0A8D1AQR7	8uhd	8	11_24	1
SCF:0003064	dropped_mixed_protein	0	AC:002716	A0A8W4F9W9	A0A8D1AQR7	A0A4X1VEK9	C4R009	A0A8D1AQR7	A0A4X1VEK9	8uhd	8	11_24	1
SCF:0003065	dropped_mixed_protein	0	AC:002717	P02293	P31376	P53946	O23629	P31376	P53946	9b1e	1	11_24	0
SCF:0003066	dropped_mixed_protein	0	AC:002717	P02293	P31376	Q03388	O23629	P31376	Q03388	9b1e	1	11_24	0
SCF:0003067	dropped_mixed_protein	0	AC:002717	P02293	P31376	P53298	O23629	P31376	P53298	9b1e	1	11_24	0
SCF:0003068	dropped_mixed_protein	0	AC:002717	P31376	P02293	P02299	P31376	O23629	P02299	9b1e	1	11_24	0
SCF:0003078	dropped_mixed_protein	0	AC:002723	Q83ES8	Q83ER7	Q83ED6	P17291	P0AG63	Q83ED6	9t61	3	11_24	1
SCF:0003079	dropped_mixed_protein	0	AC:002723	Q83ES8	Q83ER7	Q83ER3	P17291	P0AG63	P0AG59	9t61	3	11_24	1
SCF:0003107	dropped_mixed_protein	0	AC:002769	M1VFJ4	Q85FS8	Q85FQ6	M1VFJ4	Q55329	E9NPX1	6fos	4	11_24	1
SCF:0003108	dropped_mixed_protein	0	AC:002769	Q85FS8	M1VFJ4	M1VKK5	Q55329	M1VFJ4	M1VKK5	6fos	4	11_24	1
SCF:0003131	dropped_mixed_protein	0	AC:002797	A0AAN0Y0L1	A0AAN0Y3T9	A0AAN0Y138	P0AG59	P17291	P80372	9h90	1	11_24	0
SCF:0003154	dropped_mixed_protein	0	AC:002826	C3SR52	C3SQR7	P62399	B7IA17	P21472	P62399	9sx2	9	11_24	1
SCF:0003186	dropped_mixed_protein	0	AC:002857	P58573	Q8YQ35	A0ACD6B989	E1C9K8	Q55274	A0ACD6B989	7y3f	1	11_24	0
SCF:0003253	dropped_mixed_protein	0	AC:002930	A0AAN0Y0L1	A0AAN0Y0S4	A0AAN0Y103	P0AG59	Q83ER2	C3SRY2	9h90	1	11_24	0
SCF:0003255	dropped_mixed_protein	0	AC:002936	C3SQX2	C3SYP2	C3TRH7	P80372	C3SYP2	P0A7U7	9sx2	12	11_24	1
SCF:0003256	dropped_mixed_protein	0	AC:002936	C3SYP2	C3SQX2	P62399	C3SYP2	P80372	P62399	9sx2	12	11_24	1
SCF:0003262	dropped_mixed_protein	0	AC:002954	Q5E9B8	F2Z4H3	Q32PE0	A0A4X1VKG7	A0A8D1AQR7	A0A4X1VEK9	8qq2	6	11_24	1
SCF:0003263	dropped_mixed_protein	0	AC:002954	Q5E9B8	F2Z4H3	F2Z4C9	A0A4X1VKG7	A0A8D1AQR7	A0A4X1VEK9	8qq2	6	11_24	1
SCF:0003267	dropped_mixed_protein	0	AC:002959	P0DOX7	Q6PIL8	S6C4R2	Q8TCD0	Q8TCD0	S6C4S0	5w1k	1	3_10	0
SCF:0003268	dropped_mixed_protein	0	AC:002959	P0DOX7	Q6PIL8	S6C4S0	Q8TCD0	Q8TCD0	S6C4S0	5w1k	1	3_10	0
SCF:0003269	dropped_mixed_protein	0	AC:002959	Q6PIL8	P0DOX7	Q8N355	Q8TCD0	Q8TCD0	G0YP42	5w1k	1	3_10	0
SCF:0003270	dropped_mixed_protein	0	AC:002959	Q6PIL8	P0DOX7	S6B2B6	Q8TCD0	Q8TCD0	S6C4S0	5w1k	1	3_10	0
SCF:0003284	dropped_mixed_protein	0	AC:002975	Q32P73	F2Z4H3	Q32PE0	P36954	A0A8D1AQR7	A0A4X1VEK9	8qq2	6	11_24	1
SCF:0003289	dropped_mixed_protein	0	AC:002981	O15527	P0C0S8	P62807	O15527	P0C0S5	O23629	8vwv	2	3_10	1
SCF:0003292	dropped_mixed_protein	0	AC:002987	A0QSL5	A0QSL6	A0QSG4	B7IA17	Q50296	A0QSG4	8yp6	19	11_24	1
SCF:0003342	dropped_mixed_protein	0	AC:003028	A0A4X1VKG7	A0A8D1AQR7	I3LCB2	A0A4X1VKG7	A0A8D1AQR7	A0A8D1AQR7	9mlc	8	11_24	1
SCF:0003343	dropped_mixed_protein	0	AC:003028	A0A4X1VKG7	A0A8D1AQR7	A0A8D1KNW4	A0A4X1VKG7	A0A8D1AQR7	A0A4X1VEK9	9mlc	8	11_24	1
SCF:0003344	dropped_mixed_protein	0	AC:003028	A0A4X1VKG7	A0A8D1AQR7	A0A4X1VEK9	A0A4X1VKG7	A0A8D1AQR7	A0A4X1VEK9	9mlc	8	11_24	1
SCF:0003348	dropped_mixed_protein	0	AC:003036	A0A2P6TMX4	A0A2P6TPV8	A0A2P6TC44	A0A4V8H004	A0A2P6TPV8	A0A2P6TC44	6zzx	2	11_24	1
SCF:0003354	dropped_mixed_protein	0	AC:003038	Q9SUI6	Q9SY97	Q9SHE8	A0A2K1JDR4	A0A2K1IB10	Q9SHE8	7wfe	3	11_24	1
SCF:0000384	dropped_mixed_protein	0	AC:000294	P62090	Q9SHE8	Q9S831	A0A4V8H005	Q9SHE8	A0A1D6HY75	7wfe	8	11_24	1
SCF:0000385	dropped_mixed_protein	0	AC:000294	Q9SHE8	P62090	A4QJG7	Q9SHE8	A0A4V8H005	A0A4V8H005	7wfe	8	11_24	1
SCF:0000734	dropped_mixed_protein	0	AC:000620	P13165	P23993	P13192	E9NPX1	A8IL32	Q9SHE8	7ewk	2	11_24	1
SCF:0000881	dropped_mixed_protein	0	AC:000725	C4M979	C4LXN2	C4M0Q2	W5BFB7	A0A3Q7HSH1	C4M8Y8	9v27	6	11_24	1
SCF:0000900	dropped_mixed_protein	0	AC:000742	P36213	P13192	P23993	A5Z2K3	Q9SHE8	A8IL32	7ewk	3	11_24	1
SCF:0001753	dropped_mixed_protein	0	AC:001508	P80372	P80376	P0A7J7	P80372	Q50296	P0A7J7	1ibk	398	11_24	1
SCF:0001884	dropped_mixed_protein	0	AC:001621	E1C9L0	Q32904	P12355	Q55329	A0A2K1IB10	Q9SHE8	3lw5	1	11_24	0
SCF:0002795	dropped_mixed_protein	0	AC:002461	P36886	P13192	P12355	A0A4V8GZZ4	Q9SHE8	Q9SHE8	7ewk	3	11_24	1
