ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:000438	P20248	Q9UJX5	9606	6q6g	21	11_24	2	2	coordinate_verified_open_wedge	1.1921	0.6411	17.593	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P20248	Q9UJX5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000442	O95619	O96019	9606	8x1c	23	11_24	3	3	coordinate_verified_open_wedge	0.8238	0.9394	31.45	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		O96019	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000444	Q5JE34	Q5JI52	69014	6kf3	11	11_24	6	7	coordinate_verified_open_wedge	0.9923	1.0609	10.817	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B8YB54	Q5JI52	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000447	P20226	Q9Y2Y1	9606	8iue	23	11_24	12	12	coordinate_verified_open_wedge	1.1032	0.9907	55.109	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P20226	Q9Y2Y1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000449	A0A1B2U0I9	A0A1M5L8M4	986	9zcd	21	11_24	8	8	coordinate_verified_open_wedge	0.9769	0.9302	17.608	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q839E7		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000450	P20226	Q9H1D9	9606	8iue	23	11_24	12	12	coordinate_verified_open_wedge	1.1032	0.9589	36.182	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P20226	Q9H1D9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000451	A0QS96	A0QSP9	246196	6dzk	22	11_24	20	20	coordinate_verified_open_wedge	0.9839	0.84	29.483	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P21472	A0QSP9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000452	P0A3C9	Q8DJ01	197221	6khi	20	11_24	2	2	coordinate_verified_open_wedge	1.0	0.9524	14.069	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P0A3C9		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000453	P52891	P53011	559292	8tie	14	11_24	4	4	coordinate_verified_open_wedge	1.0	0.8797	92.203	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P52891	P53011	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000454	O94581	Q9P4W1	284812	8c8q	13	11_24	2	2	coordinate_verified_open_wedge	0.8721	0.6818	29.985	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9P4W1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000455	Q6DBA5	Q9FJ98	3702	8xmb	13	11_24	5	5	coordinate_verified_open_wedge	0.5512	0.5278	11.99	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0A4X1VEK9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000456	P40337	Q9H9Q2	9606	6r7f	14	11_24	2	2	coordinate_verified_open_wedge	0.7512	0.6364	29.286	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P40337	Q9H9Q2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000457	O95619	Q9Y265	9606	8x1c	23	11_24	3	3	coordinate_verified_open_wedge	0.8238	0.9649	97.021	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9Y265	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000458	C4QXY9	C4R1V1	644223	8yfq	14	11_24	2	2	coordinate_verified_open_wedge	0.9895	0.5419	18.693	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	C4QXY9	A0A4X1VEK9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000460	D5ANZ2	D5ARP7	272942	6xkx	9	3_10	2	2	coordinate_verified_open_wedge	0.9476	0.8552	31.175	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000461	Q13098	Q9UBW8	9606	4wsn	8	3_10	3	10	coordinate_verified_open_wedge	0.8534	0.7564	15.417	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q13098	Q9H9Q2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000463	A0ABF7PQ06	P46818	3728	8r6s	21	11_24	2	2	coordinate_verified_open_wedge	0.6318	0.8915	14.861	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000464	A0A0M3KL10	P09911	3888	6yez	18	11_24	2	2	coordinate_verified_open_wedge	1.0333	0.651	28.773	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0A0M3KL10	P07839	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000465	Q1HFW0	Q1HGH8	5911	7k5b	18	11_24	6	6	coordinate_verified_open_wedge	1.0	0.9091	10.288	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q24CE5	Q1HGH8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000466	Q56218	Q56226	300852	6zjl	15	11_24	11	11	coordinate_verified_open_wedge	0.9171	1.0	23.159	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q56218		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000467	Q32904	Q9SQL2	3888	4y28	16	11_24	6	7	coordinate_verified_open_wedge	0.7818	0.7857	40.909	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A2K1IB10	Q84Y02	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000468	B7UL97	B7UL98	574521	7ab4	6	3_10	3	3	coordinate_verified_open_wedge	0.9709	0.6729	9.372	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000469	P0A800	P0A9E2	83333	7w5w	7	3_10	3	3	coordinate_verified_open_wedge	0.8681	1.0	39.494	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0A800	P0A9E2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000473	A0QU29	A0QU35	246196	8e9g	15	11_24	3	3	coordinate_verified_open_wedge	1.0662	0.9946	28.619	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0QU29		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000474	P52435	P62487	9606	8xso	12	11_24	20	20	coordinate_verified_open_wedge	0.9829	0.9942	31.53	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0A4X1VKG7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000476	A0ABF7PQ07	P46818	3728	8r6s	21	11_24	2	2	coordinate_verified_open_wedge	0.7429	0.8915	18.836	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000477	P22139	P32349	559292	7z30	19	11_24	24	24	coordinate_verified_open_wedge	0.9571	0.8685	63.589	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	C4R009	P32349	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000478	S8F0U0	S8G8E7	508771	9fi8	20	11_24	2	2	coordinate_verified_open_wedge	0.6554	0.375	35.748	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	S8F0U0		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000480	P41227	Q02878	9606	9gj6	15	11_24	2	2	coordinate_verified_open_wedge	0.783	0.7431	80.542	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P41227	Q02878	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000483	P0AEK7	P24183	83333	1kqf	9	3_10	2	2	coordinate_verified_open_wedge	0.9954	0.9675	16.078	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000489	P20435	P53063	559292	8k5p	15	11_24	2	2	coordinate_verified_open_wedge	0.929	0.4651	62.833	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A4X1VEK9	P53063	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000490	F5LA71	F5LA74	986075	5ik2	8	3_10	2	4	coordinate_verified_open_wedge	0.9778	0.9406	11.449	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000491	A1B4F3	A1BA41	318586	9fks	16	11_24	4	4	coordinate_verified_open_wedge	0.9841	0.8456	42.091	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A1B4F3	A1BA41	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000493	O80800	Q42577	3702	7aqr	17	11_24	8	8	coordinate_verified_open_wedge	0.6587	0.8486	15.585	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000494	A0QSG6	A0R102	246196	6dzk	22	11_24	17	17	coordinate_verified_open_wedge	0.8411	0.9767	45.813	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0QSG6	A0R102	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000495	Q8DHA7	Q8DLJ8	197221	7nhq	17	11_24	2	2	coordinate_verified_open_wedge	0.9722	0.9655	13.982	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q8DHA7	Q8DLJ8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000496	O00399	P61163	9606	9b85	19	11_24	2	2	coordinate_verified_open_wedge	0.8211	0.984	33.462	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	O00399	F2Z5G5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000498	Q24C31	W7WX86	312017	8th8	18	11_24	2	2	coordinate_verified_open_wedge	1.0	1.0	77.761	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q24C31	W7WX86	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000499	Q26454	Q9VGW6	7227	6raw	11	11_24	3	3	coordinate_verified_open_wedge	0.7021	0.7858	14.13	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q26454	Q9VGW6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000501	O94616	P36595	284812	7aod	24	11_24	3	3	coordinate_verified_open_wedge	0.9109	0.5775	17.768	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000505	P10145	P63096	9606	6lfm	7	3_10	3	3	coordinate_verified_open_wedge	0.7172	0.6497	31.719	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P10145	P50148	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000507	P62090	Q9SUI4	3702	7wfd	16	11_24	7	7	coordinate_verified_open_wedge	0.9877	0.7169	8.479	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0A4V8H005	A8IL32	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000508	P05738	P33309	559292	3j16	9	3_10	2	2	coordinate_verified_open_wedge	1.0	1.0	13.623	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A3Q7JDZ0	P33309	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000511	A0A1L8GNJ6	Q6PHW7	8355	7shk	5	3_10	2	2	coordinate_verified_open_wedge	0.6	0.875	62.653	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000512	Q42599	Q9FIJ2	3702	7aqr	17	11_24	7	7	coordinate_verified_open_wedge	0.536	0.9588	14.18	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000515	B8YB57	B8YB63	523848	2y0s	13	11_24	3	6	coordinate_verified_open_wedge	0.9111	0.9697	56.829	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	B8YB57	B8YB63	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000517	P9WGY5	P9WJG3	83332	6vvz	8	3_10	9	9	coordinate_verified_open_wedge	0.7545	0.9815	71.461	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	A0QWT1		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000520	Q8DIF8	Q8DMP8	197221	7nhp	18	11_24	2	2	coordinate_verified_open_wedge	0.9371	1.0	34.316	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	D0VWR7	Q8DMP8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000523	A0A2K1JC42	A0A2K1JLW2	3218	7ksq	18	11_24	2	2	coordinate_verified_open_wedge	0.5161	0.6947	26.371	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	B6U534	A0A4V8GZZ4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000524	A0A2P6TT36	W8SKM2	3076	6zzy	23	11_24	3	3	coordinate_verified_open_wedge	0.8571	0.9877	37.348	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	Q7DM26		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000528	A0A063X8U6	F5HRS7	1423	9p4i	21	11_24	2	2	coordinate_verified_open_wedge	0.9903	0.5243	15.455	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0A063X8U6	P0CI78	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000532	B8YB57	B8YB60	523848	4ayb	13	11_24	5	8	coordinate_verified_open_wedge	0.95	0.9048	19.697	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B8YB57	B8YB60	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000533	P32833	P47112	559292	9bcx	14	11_24	5	5	coordinate_verified_open_wedge	1.0306	0.7401	10.572	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P32833	P47112	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000534	O15318	P0DPB6	9606	7d59	17	11_24	28	28	coordinate_verified_open_wedge	0.5426	0.8045	25.014	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	O15318	P0DPB6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000535	A4VD75	Q22A67	312017	7k5b	18	11_24	4	4	coordinate_verified_open_wedge	0.8934	0.8543	10.95	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A4VD75	Q22A67	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000537	A0A2P6TKF8	W8SUD1	3076	7a4p	20	11_24	3	3	coordinate_verified_open_wedge	0.4333	0.7561	14.438	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q55329	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000540	P20143	P69416	4513	7ewk	15	11_24	2	2	coordinate_verified_open_wedge	0.4266	1.0	27.253	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0A4V8H005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000541	Q57ZX7	Q585T1	185431	8fni	9	3_10	2	2	coordinate_verified_open_wedge	0.8779	0.9839	15.044	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q57ZX7	Q585T1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000542	P0DPB6	P20226	9606	8iue	23	11_24	12	12	coordinate_verified_open_wedge	0.7744	1.1032	66.163	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0DPB6	P20226	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000545	A0A2P6TKF8	A0A2P6TT36	3076	6zzy	23	11_24	3	3	coordinate_verified_open_wedge	0.4333	0.8571	29.952	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		Q7DM26	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000550	P09192	Q55329	1111708	8asl	17	11_24	2	2	coordinate_verified_open_wedge	0.3949	1.0	37.116	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	D0VWR8	Q55329	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000551	O15514	P62875	9606	5iyd	20	11_24	20	20	coordinate_verified_open_wedge	0.9085	1.0	77.232	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q9VEA5	C4R009	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000553	Q8LE42	Q9M1A8	3702	8xmc	13	11_24	4	4	coordinate_verified_open_wedge	1.0	0.863	54.338	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q8LE42	Q9M1A8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000554	A0A2P6TPU7	A0A2P6TT36	3076	6zzy	23	11_24	2	2	coordinate_verified_open_wedge	0.3203	0.8571	38.162	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A2P6TPU7	Q7DM26	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000556	F2R611	F2RBH1	953739	8dy7	9	3_10	2	2	coordinate_verified_open_wedge	0.977	0.8306	20.406	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000558	O87799	O87802	316	2rdb	3	3_10	6	9	coordinate_verified_open_wedge	0.9651	0.9758	15.998	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q6IV65	Q6IV62	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000559	Q12824	Q96GM5	9606	9rl4	20	11_24	7	7	coordinate_verified_open_wedge	0.7662	0.7398	17.416	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q12824	Q96GM5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000560	Q9FFC0	Q9XFH4	3702	8kcb	9	3_10	2	2	coordinate_verified_open_wedge	0.6207	0.6361	8.089	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	O23629	Q9XFH4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000561	P01730	Q6P5S8	9606	2nxz	4	3_10	8	8	coordinate_verified_open_wedge	0.3952	0.9068	20.28	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	P01730	Q8TCD0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000562	P38353	P49626	559292	2wwa	11	11_24	2	2	coordinate_verified_open_wedge	1.0	0.7431	27.299	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000563	A0QSD7	A0R7F7	246196	5xyu	19	11_24	16	16	coordinate_verified_open_wedge	0.6727	0.9405	27.092	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P80372	A0R7F7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000567	C4QWA8	C4R273	644223	8yfq	14	11_24	7	9	coordinate_verified_open_wedge	0.6164	0.9172	43.691	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P40422	C4R273	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000568	A0A2K3DGW6	A0A2K3DQ46	3055	8xks	20	11_24	3	3	coordinate_verified_open_wedge	0.8463	0.5425	49.51	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A2K3DGW6	A0A2K3DQ46	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000569	A0A1S4CE74	A0A1S4CIZ9	4097	8wa1	20	11_24	3	3	coordinate_verified_open_wedge	0.7737	0.7558	42.713	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	A0A9R0JBX6	A0A1S4CIZ9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000570	F2RBH1	F2RCK7	953739	8dy9	9	3_10	2	2	coordinate_verified_open_wedge	0.8387	0.8556	17.342	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000571	A0AAB0B1V2	A0AAB0B1V7	287	7xfz	5	3_10	4	4	coordinate_verified_open_wedge	0.9955	0.8731	34.787	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000572	Q39255	Q9SLH3	3702	9oi8	4	3_10	2	2	coordinate_verified_open_wedge	0.9375	0.7394	10.456	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000573	E1C9K9	P10793	3888	4rku	17	11_24	2	2	coordinate_verified_open_wedge	1.1884	0.9877	10.644	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	E1C9K9	A0A4V8H005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000574	G3MZY8	Q32P78	9913	8qq2	13	11_24	6	6	coordinate_verified_open_wedge	0.702	0.6567	10.592	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		C4R009	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000576	P33767	Q99380	559292	6c26	8	3_10	6	6	coordinate_verified_open_wedge	0.9233	0.9444	38.815	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P33767		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000577	Q9VBI1	Q9VGW6	7227	6raz	11	11_24	2	2	coordinate_verified_open_wedge	0.9035	0.779	15.23	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9VBI1	Q9VGW6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000579	Q85FS9	Q85G51	280699	6fos	15	11_24	4	4	coordinate_verified_open_wedge	0.4324	0.6333	28.307	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q85G51	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000580	P35718	P36121	559292	6eu0	20	11_24	24	24	coordinate_verified_open_wedge	1.0	0.6986	61.186	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P35718	P36121	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000581	P25342	P32468	559292	8pfh	4	3_10	2	2	coordinate_verified_open_wedge	0.8447	0.7101	16.328	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P25342	P32468	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000582	P07611	P68623	10254	9uzo	15	11_24	2	2	coordinate_verified_open_wedge	0.9882	0.8125	14.651	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P07611	P68623	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000586	F5LA71	F5LA72	986075	5ik2	8	3_10	2	4	coordinate_verified_open_wedge	0.9926	1.0	14.151	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000587	A0A125YG13	S8GCU6	508771	9fi8	20	11_24	2	2	coordinate_verified_open_wedge	0.6675	0.7321	18.222	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A125YG13	S8GCU6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000589	F2QRE4	F2QT92	981350	8uck	10	3_10	7	7	coordinate_verified_open_wedge	0.6486	0.6964	9.591	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000590	P01222	P63092	9606	7utz	7	3_10	2	2	coordinate_verified_open_wedge	0.7899	0.5609	68.384	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000591	O15527	Q71DI3	9606	8vwt	9	3_10	2	2	coordinate_verified_open_wedge	0.8899	0.7132	21.145	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	O15527	P02299	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000592	I0YTK4	I0Z7V3	574566	9kqp	24	11_24	2	2	coordinate_verified_open_wedge	0.7464	0.6735	20.039	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	I0YTK4	P12356	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000595	D9PY02	Q50755	79929	8rvv	12	11_24	3	3	coordinate_verified_open_wedge	0.9485	0.9404	40.934	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	D9PY02	Q50755	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000597	A0A3Q7H1U4	A0A3Q7I881	4081	7qix	21	11_24	2	2	coordinate_verified_open_wedge	0.6824	0.7192	17.803	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A3Q7H1U4	A0A3Q7I881	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000599	P0A707	P0A7S3	83333	9ss0	17	11_24	10	10	coordinate_verified_open_wedge	0.6	0.9919	16.949	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q5SKU2	P21472	assembly_context_direct_noncontact_not_universal_nonbinder
