F2D0D5	A0A2K1K0E4
F2D0D5	Q41038
F2D0D5	Q9SYW8
F2QQ42	F2QQ42
F2QT90	F2QT90
F2QUC3	F2QUC3
F2QUC3	C4R370
F2QVA2	F2QVA2
F2QVW8	F2QVW8
F2QZ97	F2QZ97
F2R0J6	F2R0J6
F2R0J7	F2R0J7
F2Z2U4	F2Z2U4
F2Z2U4	Q9Y4A5
F2Z5G5	F2Z5G5
F2Z5G5	P61163
F4J3N2	F4J3N2
F4JYR0	F4JYR0
F4KF14	F4KF14
F5HET4	F5HET4
G0RYR4	G0RYR4
G0RZG4	G0RZG4
G0RZX8	G0RZX8
G0S1P1	G0S1P1
G0S292	G0S292
G0S3J8	G0S3J8
G0S755	G0S755
G0S770	G0S770
G0S7B2	G0S7B2
G0S7Z4	G0S7Z4
G0S842	G0S842
A0A063X745	A0A063X745
A0A063X745	Q2FW06
A0A063X754	A0A063X754
A0A063X754	P12875
A0A063X754	Q2FW16
A0A063X754	P0ADY3
A0A063X781	A0A063X781
A0A063X781	P46898
A0A063X781	Q2FW21
A0A063X8U6	A0A063X8U6
A0A063X8U6	P42921
A0A063X8U6	Q2FW07
A0A063XCG5	A0A063XCG5
A0A063XCH0	A0A063XCH0
A0A063XCH0	P70974
A0A063XCH0	Q2FW38
A0A063XF22	A0A063XF22
A0A069QC99	A0A069QC99
A0A0G4FDJ8	A0A0G4FDJ8
A0A0G4FL36	A0A0G4FL36
A0A0G4GX71	A0A0G4GX71
A0A0G4GX86	A0A0G4GX86
A0A0G4H942	A0A0G4H942
A0A0G4HFQ7	A0A0G4HFQ7
A0A0G4HMN0	A0A0G4HMN0
A0A0G4HNB1	A0A0G4HNB1
A0A0G4I0G6	A0A0G4I0G6
A0A0H2UKZ4	A0A0H2UKZ4
A0A0H2UKZ4	A0A0M3KL12
A0A0H2UKZ4	A0A6I8WFT8
A0A0H2UKZ4	A0T0V0
A0A0M3KL10	A0A0M3KL10
A0A0M3KL13	A0A0M3KL13
A0A0R4J8D5	A0A0R4J8D5
A0A0U8TRG9	A0A0U8TRG9
A0A125YG13	A0A125YG13
A0A125YMK3	A0A125YMK3
A0A125YXT1	A0A125YXT1
A0A140G1Q3	A0A140G1Q3
A0A1B1W4Z4	A0A1B1W4Z4
A0A1B2U6N1	A0A1B2U6N1
A0A1B8Y854	A0A1B8Y854
A0A1D6HY75	A0A1D6HY75
A0A1D6HY75	P13194
A0A1D6HY75	Q9S831
A0A1D6HY75	Q9S714
A0A1D8NEL0	A0A1D8NEL0
A0A1D8NGI5	A0A1D8NGI5
A0A1G4KPQ9	A0A1G4KPQ9
A0A1J7BSW7	A0A1J7BSW7
A0A1J7CKJ9	A0A1J7CKJ9
A0A1L2EDU0	A0A1L2EDU0
A0A1L2EDU0	A0A0D6E2L8
A0A1L8H1I9	A0A1L8H1I9
A0A1M5L6R0	A0A1M5L6R0
A0A1M6QGN9	A0A1M6QGN9
A0A1M6QTP8	A0A1M6QTP8
A0A1M6R974	A0A1M6R974
A0A1M6R974	Q2FW39
A0A1M6R974	P21470
A0A1S3TNX9	A0A1S3TNX9
A0A1S3TQD2	A0A1S3TQD2
A0A1S3TUX2	A0A1S3TUX2
A0A1S3TZB2	A0A1S3TZB2
A0A1S3U1E4	A0A1S3U1E4
A0A1S3UMA0	A0A1S3UMA0
A0A1S3V319	A0A1S3V319
A0A1S3X2G3	A0A1S3X2G3
A0A1S3X2G3	A0A1S3XP85
A0A1S3X2G3	A0A9R0I5M6
A0A1S3YEW3	A0A1S3YEW3
A0A1S3YEW3	A0A9R0J865
A0A1S3YU01	A0A1S3YU01
A0A1S3ZQT7	A0A1S3ZQT7
A0A1S3ZQT7	A0A1S3X147
A0A1S3ZSI0	A0A1S3ZSI0
A0A1S4BFK7	A0A1S4BFK7
A0A1S4CIZ9	A0A1S4CIZ9
A0A1S4CKK0	A0A1S4CKK0
A0A1S4D4H1	A0A1S4D4H1
Q240X9	Q240X9
Q240X9	Q1HFX5
Q248F8	Q248F8
Q24C31	Q24C31
Q24CE5	Q24CE5
Q24CE5	Q1HFW0
Q24CL2	Q24CL2
Q24DI9	Q24DI9
Q24DI9	Q1HFV9
Q24DJ0	Q24DJ0
Q24I09	Q24I09
Q26454	Q26454
Q28851	Q28851
Q28852	Q28852
Q2EN79	Q2EN79
Q2EN79	A0A0D9RB67
Q2EN79	D0VX27
Q2EN79	F1NC51
Q2FKZ1	Q2FKZ1
Q2FKZ2	Q2FKZ2
Q2FKZ4	Q2FKZ4
Q2FME3	Q2FME3
Q2FRK1	Q2FRK1
Q2FRL9	Q2FRL9
Q2FRM0	Q2FRM0
Q2FW08	Q2FW08
Q2FW08	P42924
Q2FW20	Q2FW20
Q2FW20	A0QSG3
Q2FW20	P12879
Q2FW20	Q839F0
Q2FW20	P0DOY9
Q2FW20	A0A1M5L889
Q2FW22	Q2FW22
Q2FW22	A0QSG5
Q2FXS8	Q2FXS8
Q2G2D3	Q2G2D3
Q2G2Q1	Q2G2Q1
Q2G2Q1	P21473
Q2G2Q4	Q2G2Q4
Q2V2P8	Q2V2P8
Q2V2S7	Q2V2S7
Q2YDS1	Q2YDS1
Q31L30	Q31L30
Q31QK2	Q31QK2
Q31S42	Q31S42
Q32L40	Q32L40
Q32L40	P17987
Q32NC0	Q32NC0
Q381A0	Q381A0
Q38859	Q38859
Q389F5	Q389F5
Q389W4	Q389W4
Q39212	Q39212
Q39212	Q39211
Q39578	Q39578
Q39584	Q39584
Q3B726	Q3B726
Q3E7B6	Q3E7B6
Q3E7C1	Q3E7C1
Q3E830	Q3E830
Q3T035	Q3T035
Q3T035	O15145
Q3T0K2	Q3T0K2
Q3T0K2	P49368
Q3T0Q3	Q3T0Q3
Q3T0Q3	A0A481DF93
Q3T0Q3	I3LCH3
Q3ZBH0	Q3ZBH0
Q3ZBH0	P78371
Q3ZCI9	Q3ZCI9
Q3ZCI9	P50990
Q46896	Q46896
Q47PJ2	Q47PJ2
Q47PJ4	Q47PJ4
Q47PJ5	Q47PJ5
Q49QE8	Q49QE8
Q4JAJ6	Q4JAJ6
Q4JAY4	Q4JAY4
P04234	P04234
P04310	P04310
P04310	P21034
P04310	Q49PL6
P04310	Q76ZS0
P04637	P04637
P05423	P05423
P05630	P05630
P05630	A0A286ZYL7
P06129	P06129
P06243	P06243
P06271	P06271
P06271	P11703
P06400	P06400
P06505	P06505
P06505	P06269
P06627	P06627
P06839	P06839
P07305	P07305
P07357	P07357
P07358	P07358
P07437	P07437
P07437	P02557
P07437	Q13885
P07437	Q9BVA1
P07470	P07470
P07470	P14406
P07471	P07471
P07471	P12074
P07611	P07611
P07703	P07703
P07766	P07766
P07839	P07839
P07839	P09911
P07900	P07900
P07992	P07992
P08913	P08913
P08980	P08980
P09064	P09064
P09119	P09119
P09341	P09341
P09693	P09693
P09713	P09713
P09733	P09733
P09733	P68363
P09798	P09798
P09884	P09884
P0A0F8	P0A0F8
P0A0F8	A0A063XCP1
P0A0F8	A0A1M7D8T3
P0A384	P0A384
P0A384	P00165
P0A3C9	P0A3C9
P0A3Y1	P0A3Y1
P0A3Y1	P83796
P0A431	P0A431
P0A444	P0A444
P0A444	O19895
P0A444	P16033
P0A444	P51765
P0A6E6	P0A6E6
P0A6X7	P0A6X7
P0A6Y1	P0A6Y1
P0A780	P0A780
P0A7G2	P0A7G2
P0A7J7	P0A7J7
P0A7J7	Q5SLP6
P0A7M6	P0A7M6
P0A7U7	P0A7U7
P0A7U7	C3TRH7
P0A7Z4	P0A7Z4
P0A800	P0A800
P0A855	P0A855
P0A8A8	P0A8A8
P0A8T7	P0A8T7
P0A8V2	P0A8V2
P0A9E2	P0A9E2
P0A9G4	P0A9G4
P0AB98	P0AB98
P0ABA0	P0ABA0
P0ABA4	P0ABA4
P0ABA6	P0ABA6
P0ABS1	P0ABS1
P0AC41	P0AC41
P0AC44	P0AC44
P0ACI0	P0ACI0
P0ACJ8	P0ACJ8
A0QSD2	A0QSD2
A0QSD5	A0QSD5
A0QSD5	A0A1M5L8S8
A0QSD5	B7IA35
A0QSD5	D0CD01
A0QSD5	P0A7U3
A0QSD5	P21476
A0QSD5	Q2FW10
A0QSD5	Q5SHP2
A0QSD5	Q83ES0
A0QSG4	A0QSG4
A0QSG6	A0QSG6
A0QSP9	A0QSP9
A0QTK6	A0QTK6
A0QU23	A0QU23
A0QU24	A0QU24
A0QU25	A0QU25
A0QU29	A0QU29
A0QU34	A0QU34
A0QV37	A0QV37
A0QVB8	A0QVB8
A0QVB8	A0A072ZPV8
A0QVB8	A0A7U3Y808
A0QVB8	P21464
A0QVB8	Q2FZ25
A0QVB8	P80371
A0QVB8	P62662
A0QWT1	A0QWT1
A0QWT1	P9WGY5
A0QZ86	A0QZ86
A0R102	A0R102
A0R204	A0R204
A0R204	P9WPV5
A0R7F7	A0R7F7
A0R7F7	A0R549
A0T0M8	A0T0M8
A0T0M8	A0A4V8GZZ2
A0T0M8	D0FXV2
A0T0M8	E3UIU0
A0T0M8	E9NPS7
A0T0M8	P12154
A0T0M8	P29254
A0T0M8	P58576
A0T0M8	Q85FY7
A0T0M8	T1RJP7
A0T0M8	W8SY74
A0T0M8	A0A0F6NFW5
A0T0M8	A0A3G1AUL2
A0T0M8	A1E9J1
A0T0M8	P05310
A0T0M8	P56766
A0T0M8	Q8MFA3
A0T0S1	A0T0S1
A1B3D7	A1B3D7
A1B4F2	A1B4F2
A1B4F3	A1B4F3
A1BA41	A1BA41
A1Z8I0	A1Z8I0
A2RTF1	A2RTF1
A2RV69	A2RV69
A4GDH1	A4GDH1
A4GDH1	P05807
A4GDH1	P20637
A4VD15	A4VD15
A4VD75	A4VD75
A4VEB3	A4VEB3
A5Z2K3	A5Z2K3
A5Z2K3	A0A2K1JKF2
A5Z2K3	A0A4V8H006
A5Z2K3	A0A7S3VQN8
A5Z2K3	I0YVS7
A5Z2K3	P36213
A5Z2K3	Q39615
A5Z2K3	Q9SA56
A7MB62	A7MB62
A7MB62	P61160
A7MB62	P61161
A8HPD0	A8HPD0
A8HPD0	A8HPD7
A8HPD3	A8HPD3
A8HPE4	A8HPE4
A8HPE4	A8HPC6
A8HPH1	A8HPH1
A8HRZ4	A8HRZ4
A8HUP3	A8HUP3
A8HY43	A8HY43
A8I5A0	A8I5A0
A8I846	A8I846
A8IFG7	A8IFG7
A8IH07	A8IH07
A8IJ60	A8IJ60
A8IJY7	A8IJY7
A8IKI9	A8IKI9
A8IL21	A8IL21
A8IL32	A8IL32
A8IL32	A0A2K1KIF2
A8IL32	A0A2K1IAD0
A8IL32	A0A7I4A0Q6
A8IL32	B6STT2
A8IL32	P23993
A8IL32	Q41385
A8IL32	Q9SUI4
A8IL32	A0A4V8GZZ5
A8IL32	I0Z687
A8IN92	A8IN92
A8INX1	A8INX1
A8IS47	A8IS47
A8ISA4	A8ISA4
A8ITV3	A8ITV3
A8ITV3	I0YP72
A8IU42	A8IU42
A8IXD6	A8IXD6
A8IY95	A8IY95
A8IY95	Q1HFX1
A8J353	A8J353
A8J3C3	A8J3C3
A8J4K5	A8J4K5
A8J5P7	A8J5P7
A8J6N0	A8J6N0
A8J7I9	A8J7I9
A8JC51	A8JC51
A8MPR5	A8MPR5
A9RT62	A9RT62
A9RT62	B6SZT9
A9RT62	P12329
A9RT62	Q93VE0
A9RT62	Q93WL4
A9RT62	Q9SHR7
A9RT62	Q9ZSJ4
A9WEV2	A9WEV2
A9WEV4	A9WEV4
A9WEV6	A9WEV6
A0A287AAR5	A0A287AAR5
A0A287AEW0	A0A287AEW0
A0A287BAW0	A0A287BAW0
A0A287BJQ2	A0A287BJQ2
A0A2K1IB10	A0A2K1IB10
A0A2K1IB10	A0A2K1KGQ2
A0A2K1IB10	F2DAN8
A0A2K1IB10	Q32904
A0A2K1IB10	Q9SY97
A0A2K1JDR4	A0A2K1JDR4
A0A2K1JDR4	A9SL09
A0A2K1JDR4	Q9SUI6
A0A2K1JDR4	C6T221
A0A2K1JDR4	O65101
A0A2K1JDR4	Q9SUI7
A0A2K1KKR9	A0A2K1KKR9
A0A2K3CRM9	A0A2K3CRM9
A0A2K3CXW8	A0A2K3CXW8
A0A2K3CY83	A0A2K3CY83
A0A2K3CYB6	A0A2K3CYB6
A0A2K3D591	A0A2K3D591
A0A2K3DG79	A0A2K3DG79
A0A2K3DGW6	A0A2K3DGW6
A0A2K3DHV6	A0A2K3DHV6
A0A2K3DLF7	A0A2K3DLF7
A0A2K3DLI2	A0A2K3DLI2
A0A2K3DM81	A0A2K3DM81
A0A2K3DQ46	A0A2K3DQ46
A0A2K3DVJ8	A0A2K3DVJ8
A0A2K3DWM2	A0A2K3DWM2
A0A2K3DZD9	A0A2K3DZD9
A0A2K3E6S5	A0A2K3E6S5
A0A2K9VK88	A0A2K9VK88
A0A2K9VK89	A0A2K9VK89
A0A2K9VK93	A0A2K9VK93
A0A2K9VK97	A0A2K9VK97
A0A2K9VK98	A0A2K9VK98
A0A2K9VK99	A0A2K9VK99
A0A2K9VKE4	A0A2K9VKE4
A0A2M9V7H9	A0A2M9V7H9
A0A2M9V7I0	A0A2M9V7I0
A0A2P6TC44	A0A2P6TC44
A0A2P6THB2	A0A2P6THB2
A0A2P6TPU7	A0A2P6TPU7
A0A2P6TPU7	A0A4V8H009
A0A2P6TPU7	I0Z284
A0A2P6TPU7	P13352
A0A2P6TPV8	A0A2P6TPV8
A0A2P6TQ14	A0A2P6TQ14
A0A2R8VHF7	A0A2R8VHF7
A0A2V3DLV3	A0A2V3DLV3
A0A2V3DLV3	B7IBC2
A0A2V3DLV3	P0A7T7
A0A2V3DLV3	Q83D75
A0A2V3DLV3	Q2G111
A0A341UET3	A0A341UET3
A0A377D9Q8	A0A377D9Q8
A0A377VEN9	A0A377VEN9
A0A3A5I502	A0A3A5I502
A0A3B6KQB8	A0A3B6KQB8
A0A3B6KRQ3	A0A3B6KRQ3
A0A3B6KRQ3	A0A3Q7G7F0
A0A3B6RED0	A0A3B6RED0
A0A3B6SS17	A0A3B6SS17
A0A3B6SS17	P62010
A0A3B6SS17	Q38JI8
A0A3Q7EMX2	A0A3Q7EMX2
A0A3Q7FNQ5	A0A3Q7FNQ5
A0A3Q7FNQ5	K4P217
A0A3Q7H1U4	A0A3Q7H1U4
A0A3Q7HJ03	A0A3Q7HJ03
A0A3Q7HJ03	A0A1D5UKZ4
A0A3Q7HQH0	A0A3Q7HQH0
A0A3Q7HSH1	A0A3Q7HSH1
A0A3Q7HSH1	W5C8N6
A0A3Q7HSH1	C4LXN2
A0A3Q7I5D6	A0A3Q7I5D6
A0A3Q7I5D6	A0A3B6PK86
A0A3Q7I5D6	A0A3B6RHV8
A0A3Q7I881	A0A3Q7I881
A0A3Q7I881	A0A3B6IU74
A0A3Q7I881	G1SS70
A0A3Q7IN69	A0A3Q7IN69
A0A3Q7JDZ0	A0A3Q7JDZ0
A0A3Q7JDZ0	P05738
A0A3Q7JDZ0	Q54XI5
A0A3Q7JYM3	A0A3Q7JYM3
A0A4V8GZZ4	A0A4V8GZZ4
A0A4V8GZZ4	I0YST3
A0A4V8GZZ4	B6TR16
A0A4V8GZZ4	A0A0M3KL11
A0A4V8GZZ4	A0A2K1JLW2
A0A4V8GZZ4	A0A2K1KU02
A0A4V8GZZ4	P36886
A0A4V8GZZ4	Q9SUI5
P46782	P46782
P46948	P46948
P47017	P47017
P47076	P47076
P47093	P47093
P47112	P47112
P47128	P47128
P47133	P47133
P47170	P47170
P47822	P47822
P47870	P47870
P47870	P18505
P47870	P28472
P48011	P48011
P48061	P48061
P48237	P48237
P48240	P48240
P48431	P48431
P48556	P48556
P48643	P48643
P48729	P48729
P49005	P49005
P49427	P49427
P49427	Q712K3
P49450	P49450
P49643	P49643
P49662	P49662
P49683	P49683
P49687	P49687
P49735	P49735
P49735	P49736
P49770	P49770
P49815	P49815
P49960	P49960
P50148	P50148
P50148	P29992
P50148	P63096
P50148	P04899
P50148	P09471
P50370	P50370
P50579	P50579
P50874	P50874
P50991	P50991
P50991	Q2T9X2
P51955	P51955
P52593	P52593
P52657	P52657
P52891	P52891
P53011	P53011
P53063	P53063
P53073	P53073
P53076	P53076
P53091	P53091
P53146	P53146
P53197	P53197
P53207	P53207
P53218	P53218
P53256	P53256
P53262	P53262
P53277	P53277
P53290	P53290
P53298	P53298
P53330	P53330
P53378	P53378
P53507	P53507
P53628	P53628
P53725	P53725
P53732	P53732
P53833	P53833
P53840	P53840
P53847	P53847
P53859	P53859
P53905	P53905
P53946	P53946
P53969	P53969
P54274	P54274
P54784	P54784
P54790	P54790
P54791	P54791
P55873	P55873
P55873	A0A063XFC1
P55899	P55899
P56287	P56287
P56288	P56288
P56751	P56751
P56751	Q8DJ02
P56752	P56752
P57743	P57743
P57766	P57766
P58560	P58560
Q9Y2L1	Q9Y2L1
Q9Y2Q5	Q9Y2Q5
Q9Y2Y1	Q9Y2Y1
Q9Y2Y1	Q04307
Q9Y3A5	Q9Y3A5
Q9Y3B2	Q9Y3B2
Q9Y3B6	Q9Y3B6
Q9Y450	Q9Y450
Q9Y4R8	Q9Y4R8
Q9Y4X5	Q9Y4X5
Q9Y5B9	Q9Y5B9
Q9Y6G5	Q9Y6G5
Q9Y6J9	Q9Y6J9
Q9Y7M4	Q9Y7M4
Q9Y7N2	Q9Y7N2
Q9Y821	Q9Y821
S0BAP9	S0BAP9
S0BBR6	S0BBR6
S0BBU7	S0BBU7
S0BCU7	S0BCU7
S6C4S0	S6C4S0
S6C4S0	S6B2B6
S6C4S0	S6C4R2
S7UVH4	S7UVH4
S7UVH4	A0A125YZ21
S7VSS5	S7VSS5
S7VSS5	A0A125YU99
S7W617	S7W617
S7W617	A0A125YS93
S7W9J5	S7W9J5
S7W9J5	A0A125YTU2
S8EQL3	S8EQL3
S8ERU3	S8ERU3
S8ETI9	S8ETI9
S8EW95	S8EW95
S8F0U0	S8F0U0
S8F4G4	S8F4G4
S8F5W4	S8F5W4
S8F943	S8F943
S8GCU6	S8GCU6
S8GED8	S8GED8
S8GED8	A0A125YN38
S8GU15	S8GU15
T1RIQ1	T1RIQ1
T1RIQ1	D0FXZ0
T1RIQ1	A0A0F6NGI2
T1RIQ1	A0A3G1AZK6
T1RIQ1	A0A4V8H003
T1RIQ1	E9NPS8
T1RIQ1	K7NU68
T1RIQ1	P05311
T1RIQ1	P09144
T1RIQ1	P19431
T1RIQ1	P56767
T1RIQ1	Q8MFA2
T1RIQ1	W8SUA3
T1RIQ1	E3UIU1
T1RIQ1	A0T0M9
T1RIQ1	P58565
T1RJ07	T1RJ07
W5BFB7	W5BFB7
W5BFB7	C4M979
W5BFB7	P62280
W5E8X2	W5E8X2
W5EP45	W5EP45
W5FEZ3	W5FEZ3
W5FWF5	W5FWF5
W5I035	W5I035
W5I035	A0A175JJM9
W5I035	K4CYU9
W5I035	Q5XUU9
W7WX86	W7WX86
W7X4J9	W7X4J9
W7XBF5	W7XBF5
W7XJB1	W7XJB1
W8SU98	W8SU98
P26321	P26321
P26321	A0A3Q7H274
P26784	P26784
P27692	P27692
P27766	P27766
P28000	P28000
P28005	P28005
P28066	P28066
P28070	P28070
P28072	P28072
P28074	P28074
P28074	P28062
P28223	P28223
P28630	P28630
P28631	P28631
P28632	P28632
P28749	P28749
P28791	P28791
P29055	P29055
P29056	P29056
P29083	P29083
P29084	P29084
P29256	P29256
P29388	P29388
P29460	P29460
P29469	P29469
P29496	P29496
P30153	P30153
P30260	P30260
P30291	P30291
P30656	P30656
P30665	P30665
P30872	P30872
P30989	P30989
P31376	P31376
P31749	P31749
P32239	P32239
P32341	P32341
P32349	P32349
P32367	P32367
P32457	P32457
P32468	P32468
P32480	P32480
P32481	P32481
P32501	P32501
P32529	P32529
P32563	P32563
P32569	P32569
P32585	P32585
P32591	P32591
P32610	P32610
P32613	P32613
P32773	P32773
P32776	P32776
P32786	P32786
P32830	P32830
P32833	P32833
P32844	P32844
P32851	P32851
P32855	P32855
P32910	P32910
P32974	P32974
P32974	Q9TM22
P32974	Q55354
P32974	P12241
P32974	Q8DIN8
P33308	P33308
P33309	P33309
P33332	P33332
P33339	P33339
P33421	P33421
P33448	P33448
P33607	P33607
P33767	P33767
P33891	P33891
P33993	P33993
P33993	Q9XYU0
P34111	P34111
P34160	P34160
P34903	P34903
P34903	P14867
P34903	P47869
P35189	P35189
P35249	P35249
P35250	P35250
P35251	P35251
P35268	P35268
P35268	G1TSG1
P35346	P35346
P35346	P30874
P35439	P35439
P35439	A0A1L8F5J9
P35439	Q05586
P35585	P35585
P35718	P35718
P35729	P35729
P36012	P36012
P36040	P36040
Q4V7I1	Q4V7I1
Q4VT52	Q4VT52
Q4VT52	P07926
Q4VT52	P32876
Q50296	Q50296
Q50296	A0QSL6
Q50296	A0A1J7CBV3
Q50296	A0AAN0Y004
Q50296	A7ZSI6
Q50296	B7MCR3
Q50296	C3SR57
Q50296	E2RXU4
Q50296	P04969
Q50296	P0A7R9
Q50296	P80376
Q50296	Q2FW31
Q50301	Q50301
Q50754	Q50754
Q50755	Q50755
Q54G86	Q54G86
Q54VN6	Q54VN6
Q54VN6	P83731
Q55274	Q55274
Q55274	Q8YQ35
Q55329	Q55329
Q55329	P58568
Q55329	A0T0V1
Q55329	E1C9L0
Q55329	A0A8F5NZW2
Q55329	D0FXW0
Q55329	E9NPW6
Q55329	Q6YXM2
Q55329	W8SUD1
Q55329	A0A4V8GZZ3
Q55329	P30394
Q55329	P56769
Q55329	D5MAL3
Q55329	P17230
Q55329	Q85FS8
Q56218	Q56218
Q56220	Q56220
Q56227	Q56227
Q56229	Q56229
Q56D18	Q56D18
Q57VS6	Q57VS6
Q57XL7	Q57XL7
Q57ZX7	Q57ZX7
Q585T1	Q585T1
Q5JE88	Q5JE88
Q5JE88	Q8U4N1
Q5JH24	Q5JH24
Q5JI52	Q5JI52
Q5JI52	Q8U216
Q5JJF4	Q5JJF4
Q5JJF4	Q8U0E4
Q5JPE7	Q5JPE7
Q5JS54	Q5JS54
Q5MNZ6	Q5MNZ6
Q5R1F1	Q5R1F1
Q5RKV6	Q5RKV6
Q5SHP6	Q5SHP6
Q5SHR1	Q5SHR1
Q5SHR1	P69222
Q5SJH3	Q5SJH3
Q5SJH3	P62238
Q5SKU2	Q5SKU2
Q5SKU2	P0A707
Q5SLP7	Q5SLP7
Q5SLP7	Q06797
Q5SLP8	Q5SLP8
Q5TA45	Q5TA45
Q5U4U4	Q5U4U4
Q5VSL9	Q5VSL9
Q5ZLR5	Q5ZLR5
Q68E01	Q68E01
Q6GNF1	Q6GNF1
Q6GNF1	Q4FZW5
Q6IPU0	Q6IPU0
Q6IV62	Q6IV62
Q6IV62	O87802
Q6IV65	Q6IV65
Q6IV65	O87799
Q6IV66	Q6IV66
Q6IV66	O87798
Q6JXI5	Q6JXI5
Q6N030	Q6N030
Q6N030	Q6N095
Q6N030	P0DOX5
Q6N030	Q6GMX6
Q6N030	Q6N089
Q6N030	S6B291
Q6N030	U5LP42
Q6P4I2	Q6P4I2
Q6P503	Q6P503
Q6P9B9	Q6P9B9
Q6PCU2	Q6PCU2
Q6PD62	Q6PD62
Q6PJ21	Q6PJ21
Q6PJ56	Q6PJ56
Q6PJG6	Q6PJG6
Q6YXK4	Q6YXK4
Q6ZED1	Q6ZED1
Q6ZED3	Q6ZED3
Q6ZED4	Q6ZED4
Q6ZED5	Q6ZED5
Q6ZY23	Q6ZY23
Q71F23	Q71F23
Q72L77	Q72L77
Q75QN2	Q75QN2
Q75VY8	Q75VY8
Q75VY8	A0A2P6U4K1
Q75VY8	I0Z2Y0
Q75VY8	I0Z7A6
Q75VY8	I0Z7A7
Q75VY8	Q75VZ0
Q75VY8	A0A4V8H001
Q76ZP7	Q76ZP7
Q76ZP7	P68694
A9WEV7	A9WEV7
B1H1T5	B1H1T5
B2GUV5	B2GUV5
B3H6Z4	B3H6Z4
B4DNT1	B4DNT1
B5YM25	B5YM25
B6A878	B6A878
B6A879	B6A879
B6A880	B6A880
B6A882	B6A882
B6SQZ7	B6SQZ7
B6SQZ7	Q949Q5
B6SQZ7	A0A2K1JDE1
B6SQZ7	A0A7I4AUU1
B6TXS5	B6TXS5
B6U534	B6U534
B6U534	P12357
B6U534	A0A2K1JC42
B6U534	Q9S7N7
B6YWB9	B6YWB9
B6YWC1	B6YWC1
B6YWC2	B6YWC2
B7FRW2	B7FRW2
B7GIG3	B7GIG3
B7GL82	B7GL82
B7GL84	B7GL84
B7GL96	B7GL96
B7GL98	B7GL98
B7IA17	B7IA17
B7IA17	C3SR52
B7IA17	D0CD19
B7IA17	Q50297
B7IA17	P20282
B7IA17	Q2FW30
B7IA17	P62655
B7IA17	A0QSL5
B7IA17	P80377
B8BRQ8	B8BRQ8
B8BU33	B8BU33
B8BUW3	B8BUW3
B8BYV4	B8BYV4
B8C0K4	B8C0K4
B8C2K6	B8C2K6
B8C770	B8C770
B8C8Q0	B8C8Q0
B8CEQ3	B8CEQ3
B8LEQ8	B8LEQ8
B8LEQ8	A0A8F0WFC9
B8LEQ8	E1C9K6
B8LEQ8	P12975
B8YB54	B8YB54
B8YB54	Q5JE34
B8YB54	Q8U0M5
B8YB57	B8YB57
B8YB60	B8YB60
B8YB60	P11521
B8YB60	Q980Q9
B8YB63	B8YB63
B8YB64	B8YB64
C3SRY2	C3SRY2
C3SRY2	A0A069PXX1
C3SRY2	A0A7U3Y815
C3SRY2	A0AAN0Y103
C3SRY2	D0CG36
C3SRY2	P0A7X3
C3SRY2	P80374
C3SRY2	V5VBA5
C3SRY2	Q83AX9
C3SYP2	C3SYP2
C4LXM0	C4LXM0
C4M0Z2	C4M0Z2
C4M0Z2	P49215
C4M549	C4M549
C4M5A0	C4M5A0
C4M8Y8	C4M8Y8
C4M8Y8	C4M0Q2
C4M9F9	C4M9F9
C4QXY9	C4QXY9
C4QY79	C4QY79
C4QY79	F2QPE6
C4QY79	P27999
C4QZ45	C4QZ45
C4R009	C4R009
C4R009	A0A4X1VYD0
C4R009	A0A8W4F9W9
C4R009	O13877
C4R009	P22139
C4R009	P62875
C4R009	Q32P78
C4R009	Q8LFJ6
C4R0E6	C4R0E6
C4R1E6	C4R1E6
C4R273	C4R273
C4R273	P20436
C4R3Z5	C4R3Z5
C4R5R1	C4R5R1
C4R5R1	Q02792
C4R7H2	C4R7H2
G0S8E0	G0S8E0
G0S9A0	G0S9A0
G0SC21	G0SC21
G0SCD1	G0SCD1
G0SE33	G0SE33
G0SED0	G0SED0
G0SEM4	G0SEM4
G0SH09	G0SH09
G0SH10	G0SH10
G0YP42	G0YP42
G0YP42	Q6GMX4
G0YP42	B9A064
G0YP42	Q8N355
G0YP42	Q8N5F4
G1SGX4	G1SGX4
G1SGX4	A0A3Q7GDB0
G1SGX4	W5DS33
G1TNM3	G1TNM3
G1TNM3	P23396
G1TNM3	W5I1R7
G2TRJ4	G2TRJ4
G2TRP5	G2TRP5
G2XKQ0	G2XKQ0
G3MXC8	G3MXC8
G3MXC8	O15511
G3MXC8	Q3SYX9
G3MXC8	Q9BPX5
I0YPL4	I0YPL4
I0YPL4	Q75VY9
I0YPL4	A0A4V8GZZ8
I0YPL4	C1K004
I0YTK4	I0YTK4
I0YWK6	I0YWK6
I3L9H6	I3L9H6
I3LGP4	I3LGP4
I3LGP4	P08266
I3LGP4	P30876
I3LGP4	C4QZQ7
I3LGP4	P08518
I3LRR4	I3LRR4
I3LRR4	A0A4X1TFI3
I7G3U5	I7G3U5
I7LT80	I7LT80
I7LWE3	I7LWE3
I7M6D6	I7M6D6
I7M6H4	I7M6H4
I7M8B9	I7M8B9
I7M9J2	I7M9J2
I7MDA9	I7MDA9
I7MEX7	I7MEX7
I7MG46	I7MG46
I7MHB1	I7MHB1
I7MIE0	I7MIE0
I7MLZ4	I7MLZ4
